miRNA	value
hsa-miR-6834-5p	-0.066071
hsa-miR-508-3p	-0.171662
hsa-miR-4749-5p	0.428206
hsa-miR-4708-3p	-0.519204
hsa-miR-548l	-0.441675
hsa-miR-4263	0.3626478
hsa-miR-3152-3p	-0.691278
hsa-miR-489-3p	-0.299271
hsa-miR-656-5p	2.13588
hsa-miR-4529-5p	-1.465301
hsa-miR-4760-5p	-0.49394
hsa-miR-361-5p	-0.248992
hsa-miR-4424	-0.422605
hsa-miR-4645-5p	-0.871975
hsa-miR-6507-5p	0.2167258
hsa-miR-6516-3p	-0.662608
hsa-miR-6813-5p	0.16929098
hsa-miR-3591-5p	-0.172822
hsa-miR-518e-5p	-0.3041851
hsa-miR-4279	-0.2865144
hsa-miR-423-3p	1.235695
hsa-miR-4273	-0.7547444
hsa-miR-8054	-0.2438963
hsa-miR-499a-3p	-0.5704404
hsa-miR-3127-5p	3.34643
hsa-miR-4276	-0.787994
hsa-miR-4473	-0.514397
hsa-miR-3157-5p	-0.444987
hsa-miR-3191-5p	-0.693005
hsa-miR-5000-5p	-0.615506
hsa-miR-3680-3p	0.1427039
hsa-miR-4764-3p	-0.711795
hsa-miR-6766-5p	-0.5421422
hsa-miR-888-5p	-0.603034
hsa-miR-3117-3p	0.854837
hsa-miR-1972	-0.244989
hsa-miR-3611	-0.0599127
hsa-miR-466	-0.5243867
hsa-miR-5006-3p	-0.3210003
hsa-miR-4677-3p	-0.693463
hsa-miR-518f-5p	-0.0345347
hsa-miR-631	0.785176
hsa-miR-6762-3p	-0.746449
hsa-miR-548h-5p	-0.4421084
hsa-miR-1307-5p	0.978334
hsa-miR-137	-0.2453327
hsa-miR-22-5p	-0.869834
hsa-miR-1226-3p	-0.555731
hsa-miR-4677-5p	-0.5410075
hsa-miR-6877-5p	0.546614
hsa-miR-2682-3p	-0.837798
hsa-miR-4726-5p	5.99063
hsa-miR-676-3p	-0.1589983
hsa-miR-1271-5p	-0.554986
hsa-miR-4317	-0.645556
hsa-miR-193a-3p	-1.112854
hsa-miR-422a	1.00949
hsa-miR-4752	-0.2964364
hsa-miR-4684-5p	-0.424086
hsa-miR-371b-3p	-0.785722
hsa-miR-6817-3p	-0.969102
hsa-let-7g-3p	-0.1464994
hsa-miR-7-1-3p	-0.4409031
hsa-miR-585-5p	-0.353174
hsa-miR-4768-3p	3.16024
hsa-miR-4794	-0.922732
hsa-miR-372-3p	-0.429314
hsa-miR-4685-5p	0.622125
hsa-miR-559	-0.6371168
hsa-miR-8086	-0.2747826
hsa-miR-138-5p	1.169251
hsa-miR-3116	-0.859883
hsa-miR-3616-5p	-0.536405
hsa-miR-3166	-0.26920471
hsa-miR-548as-5p	-0.4476652
hsa-miR-210-5p	-0.398941
hsa-miR-4513	2.03496
hsa-miR-4265	0.859516
hsa-miR-5706	-1.083863
hsa-miR-6875-3p	0.1617433
hsa-miR-1914-5p	-0.534783
hsa-miR-5581-3p	-0.447495
hsa-miR-7112-3p	-0.3571
hsa-miR-3913-3p	-0.943222
hsa-miR-3655	1.98037
hsa-miR-4453	-0.513162
hsa-miR-5587-3p	-0.02135402
hsa-miR-6082	-0.521869
hsa-miR-6500-5p	4.79462
hsa-miR-509-3p	0.912194
hsa-miR-4280	-1.144666
hsa-miR-23a-5p	-0.0008402
hsa-miR-7515	1.076894
hsa-miR-4282	0.0682022
hsa-miR-649	-0.52518
hsa-miR-4321	-0.33717
hsa-miR-548au-3p	-0.1815237
hsa-miR-208b-3p	-0.606587
hsa-miR-6759-5p	-0.751765
hsa-miR-153-3p	-1.193177
hsa-miR-513a-5p	0.394148
hsa-miR-6893-3p	0.85433
hsa-miR-4643	-0.246212
hsa-miR-4524b-5p	1.552663
hsa-miR-555	-0.5129354
hsa-miR-378a-5p	-0.18402499
hsa-miR-6782-5p	1.784265
hsa-miR-1269a	-0.803926
hsa-miR-506-3p	-0.5078674
hsa-miR-3685	-0.3924165
hsa-miR-490-3p	-0.739807
hsa-miR-2115-5p	-0.691951
hsa-miR-4804-3p	-0.818988
hsa-miR-548ac	-0.431904
hsa-miR-324-5p	0.543328
hsa-miR-151a-3p	2.131661
hsa-miR-4325	-1.051983
hsa-miR-6882-3p	-1.131404
hsa-miR-301b-3p	-0.623893
hsa-miR-431-3p	-0.4609349
hsa-miR-3978	0.12431199
hsa-miR-1288-3p	0.728454
hsa-miR-1468-3p	-0.854568
hsa-miR-6795-5p	6.40448
hsa-miR-382-3p	-0.5342095
hsa-miR-4431	-0.797325
hsa-miR-548p	-0.40418
hsa-miR-18a-5p	0.4000492
hsa-miR-518a-5p	-0.559981
hsa-miR-3618	-0.666639
hsa-miR-525-3p	-0.17205148
hsa-miR-3157-3p	-1.040108
hsa-miR-629-5p	0.1840369
hsa-miR-93-3p	-0.1689064
hsa-miR-4676-5p	2.268895
hsa-miR-8083	-1.364583
hsa-miR-30e-3p	-0.599543
hsa-miR-5589-3p	-0.298507
hsa-miR-4667-5p	-0.272916
hsa-miR-7978	-0.655073
hsa-miR-6516-5p	0.2107386
hsa-miR-6750-5p	2.53674
hsa-miR-1286	-0.68268
hsa-miR-6774-3p	-1.087428
hsa-miR-3158-3p	-0.880435
hsa-miR-216a-5p	1.37774
hsa-miR-759	-0.853885
hsa-miR-568	-0.048125
hsa-miR-193b-3p	-0.772641
hsa-miR-4770	-0.622374
hsa-miR-664b-5p	-0.465424
hsa-miR-16-1-3p	1.234761
hsa-miR-8082	-0.5518179
hsa-miR-362-5p	1.742675
hsa-miR-1293	-0.01837
hsa-miR-5189-5p	3.48883
hsa-miR-591	-0.0421122
hsa-miR-4776-3p	-0.786402
hsa-miR-3689a-5p	0.13069003
hsa-miR-5579-3p	-0.810668
hsa-miR-6772-3p	-0.585501
hsa-miR-664a-5p	-0.309238
hsa-miR-4744	-0.0672587
hsa-miR-3653-3p	-0.601983
hsa-miR-19b-1-5p	0.1741876
hsa-miR-6864-5p	-0.1589204
hsa-miR-455-3p	-0.69785
hsa-miR-3680-5p	-0.80584
hsa-miR-4772-3p	-1.018143
hsa-miR-6815-3p	1.984519
hsa-miR-4260	-1.160077
hsa-miR-6500-3p	-0.0792287
hsa-miR-6715b-5p	1.588548
hsa-miR-7110-3p	-0.993662
hsa-miR-4482-3p	-0.5095685
hsa-miR-1295b-3p	1.165354
hsa-miR-3659	1.453965
hsa-miR-541-3p	-0.9237331
hsa-miR-4658	-0.919318
hsa-miR-205-5p	-0.37776
hsa-miR-620	-0.138074
hsa-miR-6750-3p	0.4073229
hsa-miR-4294	2.326575
hsa-miR-4722-3p	0.024627
hsa-miR-4504	-0.577789
hsa-miR-142-5p	7.3977
hsa-miR-6862-5p	0.3540387
hsa-miR-3671	-0.868481
hsa-miR-6770-3p	-0.803844
hsa-miR-3144-5p	-0.50333
hsa-miR-4633-5p	1.630398
hsa-miR-614	0.040081
hsa-miR-6718-5p	-1.055744
hsa-miR-588	-1.213697
hsa-miR-6727-3p	0.265824
hsa-miR-6886-5p	1.003419
hsa-miR-139-5p	-1.163032
hsa-miR-6822-5p	-0.663729
hsa-miR-4277	-0.91207
hsa-miR-520a-5p	-0.565758
hsa-miR-6512-5p	1.112404
hsa-miR-608	-0.88985
hsa-miR-4791	-1.056518
hsa-miR-6079	-1.03528
hsa-miR-3664-5p	-0.656238
hsa-miR-6747-5p	-0.908476
hsa-miR-6879-3p	1.729021
hsa-miR-8058	-0.273403
hsa-miR-6504-3p	0.337622
hsa-miR-646	-0.7073903
hsa-miR-3185	0.679907
hsa-miR-4445-5p	-0.7439006
hsa-miR-1248	-0.941283
hsa-miR-6128	-0.640942
hsa-miR-8077	-0.686448
hsa-miR-6839-5p	-0.587026
hsa-miR-4700-5p	1.657225
hsa-miR-6801-3p	-0.1656712
hsa-miR-3929	-0.984729
hsa-miR-26a-5p	2.272215
hsa-miR-4262	-0.5513423
hsa-miR-4797-3p	-0.398932
hsa-miR-8485	2.07162
hsa-miR-4461	0.1822594
hsa-miR-2355-3p	-0.2306679
hsa-miR-3123	-0.723607
hsa-miR-1304-5p	0.2921352
hsa-miR-4425	-0.851177
hsa-miR-3165	-0.671791
hsa-miR-4446-5p	6.80101
hsa-miR-3184-5p	-0.447488
hsa-miR-3607-5p	-0.544467
hsa-miR-4289	-0.32317035
hsa-miR-4742-3p	-1.277309
hsa-miR-501-3p	0.241871
hsa-miR-1273h-3p	-0.4124395
hsa-miR-6764-5p	0.058601
hsa-miR-27b-5p	-1.0115655
hsa-miR-7156-3p	0.810756
hsa-miR-3155b	-0.639829
hsa-miR-888-3p	-0.918616
hsa-miR-299-3p	-0.752166
hsa-miR-4776-5p	-0.409786
hsa-miR-491-5p	-0.5902659
hsa-miR-6828-5p	-0.595446
hsa-miR-203b-3p	-0.57882
hsa-miR-8074	-0.2936453
hsa-miR-582-3p	-0.6263129
hsa-miR-433-3p	-0.707255
hsa-miR-548am-3p	-0.173914
hsa-miR-8081	-0.5695834
hsa-miR-5588-3p	0.823954
hsa-miR-4761-5p	-0.1518425
hsa-miR-4304	-0.133241
hsa-miR-4636	-0.578277
hsa-miR-4531	-0.152468
hsa-miR-7160-3p	1.6353
hsa-miR-6731-5p	-0.469775
hsa-miR-4427	-0.535616
hsa-miR-1205	-0.441001
hsa-miR-1233-5p	2.63124
hsa-miR-4291	-0.913197
hsa-miR-4670-3p	-0.481842
hsa-miR-9-3p	-0.598969
hsa-miR-412-5p	-0.927947
hsa-miR-6514-5p	1.71736
hsa-miR-6853-5p	-1.237974
hsa-miR-7161-5p	-0.722527
hsa-miR-219b-5p	-0.3724515
hsa-miR-7703	-0.867923
hsa-miR-4474-3p	-1.19174
hsa-miR-495-3p	0.1869031
hsa-miR-1233-3p	-0.4430511
hsa-miR-5693	-1.212023
hsa-miR-1253	-0.673451
hsa-miR-365a-5p	2.9691
hsa-miR-650	-0.7320612
hsa-miR-513a-3p	0.435267
hsa-miR-5010-5p	-0.518256
hsa-miR-135b-3p	0.1931175
hsa-miR-4709-3p	-0.078566
hsa-miR-200a-3p	-0.237006
hsa-miR-3925-5p	0.0754808
hsa-miR-378j	-0.896394
hsa-miR-200c-5p	0.1332733
hsa-miR-8052	-0.964561
hsa-miR-196b-3p	-0.429224
hsa-miR-1273g-5p	-0.729721
hsa-miR-4999-3p	-0.958234
hsa-miR-3622b-5p	0.2549132
hsa-miR-6510-3p	2.15258
hsa-miR-573	-0.5119182
hsa-miR-3174	0.0951126
hsa-miR-7153-5p	-0.178470395
hsa-miR-105-5p	-0.2166982
hsa-miR-517-5p	-0.993481
hsa-miR-5197-3p	-0.380291
hsa-miR-3122	-0.648475
hsa-miR-325	-0.2007779
hsa-miR-3125	2.83497
hsa-miR-4659a-3p	0.3741211
hsa-miR-3145-5p	-1.025856
hsa-miR-6859-5p	-0.488754
hsa-miR-486-3p	0.983471
hsa-miR-20b-3p	-1.0892636
hsa-miR-4754	0.2887141
hsa-miR-33a-3p	-0.665972
hsa-miR-188-3p	-1.096953
hsa-miR-7848-3p	-1.053287
hsa-miR-25-5p	-0.828585
hsa-miR-487a-3p	-0.980473
hsa-miR-4300	-0.641135
hsa-miR-133a-5p	-1.315677
hsa-miR-7161-3p	-0.842753
hsa-miR-5695	-0.875898
hsa-miR-4685-3p	-0.023289
hsa-miR-708-3p	-0.0772588
hsa-miR-3912-3p	-0.685105
hsa-miR-6511b-5p	0.6225948
hsa-miR-134-3p	-0.872091
hsa-miR-6863	-0.0012384
hsa-miR-6773-5p	-1.323844
hsa-miR-147b	-0.6975399
hsa-miR-378i	5.50074
hsa-miR-510-3p	-1.351087
hsa-miR-7157-3p	-1.084806
hsa-miR-8070	-0.2031092
hsa-miR-1827	-0.485214
hsa-miR-770-5p	-0.420763144
hsa-miR-661	-0.984915
hsa-miR-8057	-0.117061
hsa-miR-6762-5p	0.440234
hsa-miR-5699-5p	-0.6132822
hsa-miR-99a-3p	-0.05961
hsa-miR-6848-5p	3.81992
hsa-miR-6722-5p	-0.601268
hsa-miR-644a	-0.5978829
hsa-miR-3150b-3p	-0.351919
hsa-miR-2276-5p	-0.639431
hsa-miR-3161	0.3260383
hsa-miR-30a-5p	0.689919
hsa-miR-3152-5p	-0.589193
hsa-miR-5187-5p	-0.1051506
hsa-miR-1251-3p	0.0966744
hsa-miR-202-3p	-0.1628622
hsa-miR-676-5p	-1.316887
hsa-miR-4731-5p	-0.345541
hsa-miR-4439	-0.943196
hsa-miR-1343-3p	0.023482
hsa-miR-4278	-0.289503
hsa-miR-7153-3p	-1.088304
hsa-miR-3155a	-0.942407
hsa-miR-4747-3p	-0.0450077
hsa-miR-627-5p	2.09461
hsa-miR-4437	-0.85135
hsa-miR-3192-5p	-0.777271
hsa-miR-7853-5p	-0.4302516
hsa-miR-4802-5p	-1.116428
hsa-miR-4428	1.919621
hsa-miR-6873-5p	-0.2135512
hsa-miR-5047	-0.857383
hsa-miR-4258	0.19763919
hsa-miR-7705	-0.602424
hsa-miR-4784	-0.4980008
hsa-miR-4761-3p	-0.455025
hsa-miR-6075	5.63024
hsa-miR-1273c	-0.4232636
hsa-miR-6838-3p	-1.136994
hsa-miR-200a-5p	-0.2902397
hsa-miR-4426	-0.919441
hsa-miR-219b-3p	-1.231127
hsa-miR-5188	1.366518
hsa-miR-5572	0.565648
hsa-miR-1297	-0.993029
hsa-miR-6746-3p	-1.208205
hsa-miR-3919	-1.162886
hsa-miR-1285-3p	-0.958755
hsa-miR-548aw	-1.043522
hsa-miR-2114-3p	-0.88335
hsa-miR-921	-0.864679
hsa-miR-146b-3p	-0.82070192
hsa-miR-181b-3p	-0.729338
hsa-miR-8073	3.77202
hsa-miR-5702	-0.680646
hsa-miR-587	-0.890322
hsa-miR-4654	0.568491
hsa-miR-3662	0.3979931
hsa-miR-181b-2-3p	-0.736169
hsa-miR-3187-5p	2.49592
hsa-miR-1468-5p	-0.686459
hsa-miR-4647	2.594408
hsa-miR-4661-3p	-1.321466
hsa-miR-4468	-1.175553
hsa-miR-222-5p	-0.64907
hsa-miR-4639-5p	-0.76114
hsa-miR-3126-3p	-1.131982
hsa-miR-141-3p	-0.467024
hsa-miR-4268	-0.584548
hsa-miR-617	0.5515348
hsa-miR-4318	-0.4186036
hsa-miR-1255a	-0.46281
hsa-miR-4537	0.757596
hsa-miR-604	-1.06133
hsa-miR-510-5p	-1.180011
hsa-miR-151a-5p	1.561802
hsa-miR-4797-5p	-0.91764
hsa-miR-99b-5p	-0.885834
hsa-miR-125b-1-3p	-1.46942
hsa-miR-5707	-0.718618
hsa-miR-3143	-0.7474845
hsa-miR-2467-3p	-0.181388
hsa-miR-99b-3p	0.6690347
hsa-miR-548ay-3p	-0.4412569
hsa-miR-3193	-0.992847
hsa-miR-532-5p	1.01759566
hsa-miR-452-5p	-0.914247
hsa-miR-4779	-1.056109
hsa-miR-7155-3p	0.386612
hsa-miR-502-3p	2.34593
hsa-miR-6857-5p	4.48483
hsa-miR-7702	-0.782877
hsa-miR-1295b-5p	-0.5709115
hsa-miR-96-3p	-1.206742
hsa-miR-1255b-5p	-0.909774
hsa-miR-511-5p	-0.417728
hsa-miR-499b-3p	-0.1488214
hsa-miR-659-5p	-1.428258
hsa-miR-606	-1.333289
hsa-miR-597-5p	-0.665835
hsa-miR-6815-5p	-0.951448
hsa-miR-571	0.12831309
hsa-miR-4715-5p	-0.5482276
hsa-miR-4735-5p	-0.50947
hsa-miR-4653-5p	-0.834953
hsa-miR-412-3p	-0.72096557
hsa-miR-3664-3p	2.34844
hsa-miR-200b-3p	-0.2526504
hsa-miR-1208	3.08702
hsa-miR-3686	-1.191542
hsa-miR-6890-5p	-0.32538
hsa-miR-6870-5p	2.01986
hsa-miR-1306-5p	-1.151238
hsa-miR-579-5p	-0.704084
hsa-miR-6802-3p	-0.968874
hsa-miR-4659a-5p	-1.317341
hsa-miR-675-3p	-0.2924707
hsa-miR-301b-5p	-0.793621
hsa-miR-4648	0.2817954
hsa-miR-643	-1.396649
hsa-miR-3173-3p	-0.66053
hsa-miR-3200-3p	-1.015483
hsa-miR-520f-5p	-1.014945
hsa-miR-4768-5p	-0.840306
hsa-miR-8053	-0.1298607
hsa-miR-3941	-0.76865
hsa-miR-892c-5p	-1.455609
hsa-miR-383-3p	-1.23742
hsa-miR-4661-5p	-0.685105
hsa-miR-3910	-1.556464
hsa-miR-943	-0.7033157
hsa-miR-6780a-5p	0.4842414
hsa-miR-132-3p	-0.117547
hsa-miR-3666	-0.3071961
hsa-miR-370-5p	-0.900256
hsa-miR-600	-1.39916
hsa-miR-375	-1.236623
hsa-miR-17-3p	0.578514
hsa-miR-4717-5p	-0.312649
hsa-miR-509-5p	-0.834114
hsa-miR-3164	0.0142882
hsa-miR-5584-5p	-0.896395
hsa-miR-9500	-0.9593466
hsa-miR-4521	-0.065517
hsa-miR-4252	-0.786452
hsa-miR-496	-0.440814
hsa-miR-6744-5p	-0.2703203
hsa-miR-550b-3p	-1.131724
hsa-miR-4315	-0.550983
hsa-miR-128-1-5p	-1.150584
hsa-miR-6842-5p	-0.692327
hsa-miR-3926	2.000152
hsa-miR-6869-3p	-1.293965
hsa-miR-3922-5p	-0.862871
hsa-miR-4657	0.0939405
hsa-miR-4523	2.1694
hsa-miR-875-3p	0.02227008
hsa-miR-4804-5p	-1.174817
hsa-miR-125b-2-3p	-0.1627943
hsa-miR-1258	-0.565825
hsa-miR-3936	-1.170736
hsa-miR-379-5p	-0.839268
hsa-miR-5088-3p	-0.857159
hsa-miR-7113-3p	-0.672957
hsa-miR-8059	-0.63775
hsa-miR-4490	-0.2695344
hsa-miR-567	-0.7511098
hsa-miR-3934-5p	-0.978304
hsa-miR-3197	-0.534412
hsa-miR-558	-1.035954
hsa-miR-4682	0.0724847
hsa-miR-3124-3p	-1.074276
hsa-miR-8088	-1.064118
hsa-miR-4728-5p	0.076966
hsa-miR-6715b-3p	3.69247
hsa-miR-4491	-0.684572
hsa-miR-4672	2.13934
hsa-miR-10a-3p	-1.2592991
hsa-miR-4753-5p	-0.69482
hsa-miR-194-5p	0.4687997
hsa-miR-6742-5p	-1.54416
hsa-miR-5581-5p	1.876628
hsa-miR-509-3-5p	-1.066931
hsa-miR-6761-5p	-0.828858
hsa-miR-6892-5p	-1.420222
hsa-miR-4801	-1.359297
hsa-miR-181c-3p	-0.0404748
hsa-miR-1908-5p	-1.215642
hsa-miR-548ax	-0.5485448
hsa-miR-3146	-1.137133
hsa-miR-330-5p	-0.562765
hsa-miR-4660	-0.06978631
hsa-miR-1322	1.18325
hsa-miR-6837-5p	-0.957463
hsa-miR-1272	-1.038172
hsa-miR-1298-3p	-0.946288
hsa-miR-3168	-1.042668
hsa-miR-331-5p	-1.657941
hsa-miR-662	-0.4587734
hsa-miR-6077	-0.969269
hsa-miR-1203	-0.661266
hsa-miR-4726-3p	-0.774027
hsa-miR-6509-5p	0.589842
hsa-miR-6841-5p	-0.805755
hsa-miR-204-3p	-1.735841
hsa-miR-148a-5p	-1.031471
hsa-miR-8056	-0.843343
hsa-miR-3159	-0.931401
hsa-miR-6818-5p	0.840362
hsa-miR-503-5p	-0.8289248
hsa-miR-4638-3p	1.61781
hsa-miR-4694-3p	-0.698488
hsa-miR-3170	6.77092
hsa-miR-345-5p	0.1215062
hsa-miR-1307-3p	1.008874
hsa-miR-8085	0.160861
hsa-miR-519d-5p	-0.919415
hsa-miR-6733-5p	-0.895653
hsa-miR-6715a-3p	0.374952
hsa-miR-298	-0.26471404
hsa-miR-4724-5p	-1.118129
hsa-miR-6806-3p	-0.67378
hsa-miR-4445-3p	-0.899619
hsa-miR-4772-5p	-1.118155
hsa-miR-4718	-1.2538877
hsa-miR-2117	-1.183463
hsa-miR-6811-5p	-0.855413
hsa-miR-490-5p	0.6087265
hsa-miR-615-5p	-0.838748
hsa-miR-4438	-1.12315
hsa-miR-4684-3p	-0.567425
hsa-miR-1263	-0.306739
hsa-miR-593-5p	-1.507436
hsa-miR-3689d	-1.07768
hsa-miR-4773	-0.1496029
hsa-miR-4774-3p	-1.291633
hsa-miR-5004-5p	-1.294202
hsa-miR-4419b	-0.2941938
hsa-miR-6781-5p	-1.067788
hsa-miR-5571-3p	-0.6382324
hsa-miR-548ad-3p	-0.4431099
hsa-miR-1301-3p	-0.797577
hsa-miR-523-3p	-1.101966
hsa-miR-500b-3p	-0.783045
hsa-miR-3622a-5p	-0.766994
hsa-miR-1273d	-0.932634
hsa-miR-3935	1.804193
hsa-miR-5091	0.005083
hsa-miR-4529-3p	-0.4489414
hsa-miR-4650-3p	-0.599836
hsa-miR-3130-5p	-1.14457
hsa-miR-6081	-0.446076
hsa-miR-6852-5p	-1.145409
hsa-miR-648	-0.2950423
hsa-miR-6835-5p	-1.123267
hsa-miR-181d-3p	-0.772921
hsa-miR-411-3p	-0.3552809
hsa-miR-5191	-0.660767
hsa-miR-1273e	-1.0375934
hsa-miR-6888-5p	-1.110641
hsa-miR-4737	-0.05624201
hsa-miR-2682-5p	-1.063412
hsa-miR-5705	-0.686117
hsa-miR-6771-3p	-0.863389
hsa-miR-935	-1.185357
hsa-miR-200b-5p	-1.296463
hsa-miR-4798-3p	-1.408557
hsa-miR-4723-5p	-1.203966
hsa-miR-4256	-0.616091
hsa-miR-6513-5p	-0.778938
hsa-miR-152-3p	-1.070247
hsa-miR-3689f	-0.22614317
hsa-miR-193a-5p	0.812899
hsa-miR-6811-3p	-1.394729
hsa-miR-5580-3p	0.237861
hsa-miR-3621	0.423734
hsa-miR-124-3p	-1.310231
hsa-miR-5586-3p	-1.438829
hsa-miR-3616-3p	-0.2949057
hsa-miR-7158-5p	-1.269504
hsa-miR-4638-5p	-0.637325
hsa-miR-4482-5p	-0.653103
hsa-miR-1199-3p	-0.744198
hsa-miR-1237-5p	-0.9470452
hsa-miR-3160-3p	-1.185672
hsa-miR-378e	-0.5999858
hsa-miR-6720-5p	-0.66707
hsa-miR-493-3p	0.9508048
hsa-miR-514b-3p	0.2535067
hsa-miR-6720-3p	-1.426744
hsa-miR-6726-5p	-0.360531
hsa-miR-589-5p	-0.480959
hsa-miR-3678-3p	-0.849053
hsa-miR-3199	-0.84776
hsa-miR-891a-5p	-0.788807
hsa-miR-5195-5p	2.30693
hsa-miR-1247-5p	-0.2636683
hsa-miR-514a-5p	-1.078603
hsa-miR-3126-5p	-1.396002
hsa-miR-217	-0.864145
hsa-miR-208a-3p	-1.127417
hsa-miR-4283	-1.104754
hsa-miR-4722-5p	-0.774662
hsa-miR-6753-3p	-0.17809
hsa-miR-8078	-1.304126
hsa-miR-2355-5p	-0.909302
hsa-miR-210-3p	15.67639
hsa-miR-6078	0.308072
hsa-miR-6878-5p	-1.251754
hsa-miR-3190-3p	1.587339
hsa-miR-7151-3p	0.213957
hsa-miR-1276	-0.62284
hsa-miR-4494	-1.340482
hsa-miR-143-3p	-1.280858
hsa-miR-548e-5p	0.904185
hsa-miR-431-5p	-1.451826
hsa-miR-6504-5p	-0.562417
hsa-miR-6814-5p	-0.817251
hsa-miR-5585-5p	-1.27933
hsa-miR-378c	-0.73485
hsa-miR-6804-5p	-0.646068
hsa-miR-6755-5p	-1.343211
hsa-miR-3928-3p	-0.90097
hsa-miR-191-5p	-1.634721
hsa-miR-6816-5p	-2.09353
hsa-miR-5682	-1.473337
hsa-miR-6814-3p	-1.25358
hsa-miR-6885-5p	-1.107886
hsa-miR-4699-5p	-0.4016471
hsa-miR-3120-3p	-0.5143237
hsa-miR-4446-3p	-1.006596
hsa-miR-6871-3p	-1.058477
hsa-miR-3065-5p	-0.75428
hsa-miR-106b-3p	-0.5074971
hsa-miR-6080	-1.379036
hsa-miR-4255	-1.230116
hsa-miR-3132	-1.096939
hsa-miR-2681-3p	-0.527201
hsa-miR-4691-3p	-1.216083
hsa-miR-1266-3p	-0.56815
hsa-miR-6767-5p	1.641282
hsa-miR-3163	-1.350647
hsa-miR-3914	-1.232808
hsa-miR-3615	-0.1126902
hsa-miR-5004-3p	-1.099358
hsa-miR-183-3p	-1.605137
hsa-miR-2114-5p	-1.38395
hsa-miR-4488	0.179267
hsa-miR-550b-2-5p	-0.499811
hsa-miR-3169	-0.47998
hsa-miR-3151-5p	-0.802151
hsa-miR-554	-0.5581721
hsa-miR-500a-5p	-0.6898216
hsa-miR-4675	-0.474606
hsa-miR-4506	-0.16631
hsa-miR-3154	0.090551
hsa-miR-532-3p	-0.948514
hsa-miR-4421	-1.015061
hsa-miR-3181	0.400971
hsa-miR-621	-1.166174
hsa-miR-7856-5p	-0.981714
hsa-miR-378g	0.4411667
hsa-miR-4474-5p	-0.778337
hsa-miR-4790-3p	-0.993766
hsa-miR-597-3p	-0.93679
hsa-miR-3612	-1.035065
hsa-miR-6810-5p	-0.777661
hsa-miR-3177-3p	-0.540501
hsa-miR-3194-3p	-1.015614
hsa-miR-5008-3p	-1.013327
hsa-miR-920	-1.435458
hsa-miR-3139	-1.007558
hsa-miR-4637	-1.13681
hsa-miR-5692a	0.3419491
hsa-miR-4296	-0.756768
hsa-miR-4745-3p	-1.786951
hsa-miR-589-3p	-1.28527
hsa-miR-3681-5p	-1.118889
hsa-miR-2277-5p	-1.349742
hsa-miR-6876-5p	2.337389
hsa-miR-3677-5p	-1.508073
hsa-miR-7843-5p	-0.3378866
hsa-miR-124-5p	-1.238523
hsa-miR-564	0.168663
hsa-miR-4418	-1.553659
hsa-miR-6084	0.8154483
hsa-miR-3150a-3p	-1.539948
hsa-miR-3691-5p	-0.994034
hsa-miR-1269b	-1.491502
hsa-miR-6840-5p	-1.721731
hsa-miR-6753-5p	-0.604236
hsa-miR-4733-5p	-0.342988
hsa-miR-3658	-1.217628
hsa-miR-639	-1.159328
hsa-miR-3177-5p	-0.223494
hsa-miR-5189-3p	-1.104786
hsa-miR-6837-3p	-1.568169
hsa-miR-335-5p	-1.386758
hsa-miR-652-3p	1.098573
hsa-miR-141-5p	-0.6734257
hsa-miR-370-3p	-0.8369822
hsa-miR-1469	2.12913
hsa-miR-302c-5p	-0.350748
hsa-miR-551b-5p	1.36414
hsa-miR-6783-5p	-1.023251
hsa-miR-6895-5p	-0.2481036
hsa-miR-1973	-1.678007
hsa-miR-7111-5p	-1.434704
hsa-miR-4781-3p	-1.147002
hsa-miR-4533	-0.471656
hsa-miR-3187-3p	1.187864
hsa-miR-4527	-1.317972
hsa-miR-2681-5p	-0.726961
hsa-miR-6791-3p	-1.852768
hsa-miR-8055	-0.858298
hsa-miR-4674	-0.063582
hsa-miR-6829-3p	-1.404101
hsa-miR-4690-3p	-2.031932
hsa-miR-4303	-1.487874
hsa-miR-761	-1.061467
hsa-miR-138-2-3p	-1.329448
hsa-miR-128-2-5p	-1.084536
hsa-miR-4514	-0.1498476
hsa-miR-330-3p	-1.779997
hsa-miR-5691	-1.849092
hsa-miR-4786-5p	-0.824899
hsa-miR-1273h-5p	-1.156353
hsa-miR-196a-3p	-1.807382
hsa-miR-1271-3p	-1.740124
hsa-miR-4635	-1.287603
hsa-miR-3130-3p	-1.285766
hsa-miR-5003-5p	-0.937177
hsa-miR-4470	-0.60436
hsa-miR-4781-5p	-0.933668
hsa-miR-1913	-0.534061
hsa-miR-378b	-0.913749
hsa-miR-3692-3p	-1.071743
hsa-miR-922	-1.41533
hsa-miR-3605-5p	1.015143
hsa-miR-216b-5p	-1.30711
hsa-miR-4501	-0.969958
hsa-miR-1199-5p	-0.98253
hsa-miR-6816-3p	-0.6407239
hsa-miR-7854-3p	-1.362954
hsa-miR-4423-3p	-1.638473
hsa-miR-3939	-1.664523
hsa-miR-4633-3p	-1.237357
hsa-miR-378d	0.041688
hsa-miR-4783-5p	-1.419197
hsa-miR-218-1-3p	-1.73524
hsa-miR-3651	-1.614962
hsa-miR-611	-1.205702
hsa-miR-5089-3p	-0.784706
hsa-miR-380-5p	-1.483235
hsa-miR-890	-1.521162
