miRNA	value
hsa-miR-5589-5p	0.0230774
hsa-miR-4508	0.2093163
hsa-miR-569	-0.1632301
hsa-miR-6744-3p	-0.586503
hsa-miR-551a	-0.2074175
hsa-miR-181c-5p	-0.1158202
hsa-miR-6506-3p	-0.267256
hsa-miR-6823-5p	-0.125667
hsa-miR-4420	-0.193287
hsa-miR-4802-3p	0.0010336
hsa-miR-182-5p	-0.5677943
hsa-miR-378f	-0.657032
hsa-miR-3142	-0.696055
hsa-miR-6834-5p	0.003495
hsa-miR-508-3p	-0.03567304
hsa-miR-4749-5p	-0.473545
hsa-miR-4708-3p	0.0242922
hsa-miR-548l	-0.1019858
hsa-miR-4263	-0.773259
hsa-miR-3152-3p	-0.074004
hsa-miR-489-3p	-0.2271803
hsa-miR-656-5p	0.0771987
hsa-miR-4529-5p	-0.2476361
hsa-miR-4760-5p	-0.08042769
hsa-miR-361-5p	0.550083
hsa-miR-4424	-0.020321
hsa-miR-4645-5p	-0.1786197
hsa-miR-6507-5p	0.2533398
hsa-miR-6516-3p	-0.06863
hsa-miR-6813-5p	-0.0209754
hsa-miR-3591-5p	-0.229244
hsa-miR-518e-5p	0.3703918
hsa-miR-4279	-0.758686
hsa-miR-423-3p	-0.6105834
hsa-miR-4273	-0.340075
hsa-miR-8054	-0.1596881
hsa-miR-499a-3p	-0.769727
hsa-miR-3127-5p	0.3002882
hsa-miR-4276	-0.424284
hsa-miR-4473	-0.03668996
hsa-miR-3157-5p	-0.3904572
hsa-miR-3191-5p	-0.3950995
hsa-miR-5000-5p	-0.240392
hsa-miR-3680-3p	-0.4642596
hsa-miR-4764-3p	-0.403867
hsa-miR-6766-5p	-0.42766
hsa-miR-888-5p	-0.1514141
hsa-miR-3117-3p	0.3785208
hsa-miR-1972	-0.163884
hsa-miR-3611	0.183042
hsa-miR-466	-0.5504899
hsa-miR-5006-3p	-0.2223564
hsa-miR-4677-3p	-0.282781
hsa-miR-518f-5p	-0.3711039
hsa-miR-631	-0.35889
hsa-miR-6762-3p	-0.423073
hsa-miR-548h-5p	-0.017532
hsa-miR-1307-5p	-0.471233
hsa-miR-137	-0.166738
hsa-miR-22-5p	-0.34628
hsa-miR-1226-3p	-0.2439497
hsa-miR-4677-5p	-0.210084
hsa-miR-6877-5p	-0.1941203
hsa-miR-2682-3p	-0.555434
hsa-miR-4726-5p	0.9182585
hsa-miR-676-3p	-0.0113309
hsa-miR-1271-5p	-0.2802141
hsa-miR-4317	-0.0224689
hsa-miR-193a-3p	-0.3928928
hsa-miR-422a	-0.00251105
hsa-miR-4752	-0.313143
hsa-miR-4684-5p	-0.0590553
hsa-miR-371b-3p	-0.453865
hsa-miR-6817-3p	-0.5773
hsa-let-7g-3p	-0.3515692
hsa-miR-7-1-3p	0.1471336
hsa-miR-585-5p	-0.479644
hsa-miR-4768-3p	-0.368444
hsa-miR-4794	-0.2603919
hsa-miR-372-3p	0.0999887
hsa-miR-4685-5p	-0.5093949
hsa-miR-559	0.0357531
hsa-miR-8086	-0.15595219
hsa-miR-138-5p	-0.159485
hsa-miR-3116	-0.2002754
hsa-miR-3616-5p	-0.1229312
hsa-miR-3166	-0.1701366
hsa-miR-548as-5p	-0.3079669
hsa-miR-210-5p	-0.408505
hsa-miR-4513	-0.081576
hsa-miR-4265	0.2078101
hsa-miR-5706	-0.232847
hsa-miR-6875-3p	-0.442567
hsa-miR-1914-5p	-0.860527
hsa-miR-5581-3p	-0.361813
hsa-miR-7112-3p	-0.416466
hsa-miR-3913-3p	-0.3045109
hsa-miR-3655	-0.017043
hsa-miR-4453	-0.0215185
hsa-miR-5587-3p	-0.592362
hsa-miR-6082	-0.07023159
hsa-miR-6500-5p	-0.3587
hsa-miR-509-3p	-0.424201
hsa-miR-4280	-0.5923015
hsa-miR-23a-5p	-0.149559
hsa-miR-7515	-0.0947161
hsa-miR-4282	-0.17881746
hsa-miR-649	-0.44002498
hsa-miR-4321	-0.864137
hsa-miR-548au-3p	-0.351402
hsa-miR-208b-3p	-0.320342
hsa-miR-6759-5p	-0.365106
hsa-miR-153-3p	-0.348352
hsa-miR-513a-5p	-0.1253175
hsa-miR-6893-3p	-0.556883
hsa-miR-4643	-0.0839011
hsa-miR-4524b-5p	-0.26811
hsa-miR-555	-0.452758
hsa-miR-378a-5p	-0.2944367
hsa-miR-6782-5p	-0.0590317
hsa-miR-1269a	-0.85798
hsa-miR-506-3p	-0.3807149
hsa-miR-3685	-0.0997371
hsa-miR-490-3p	-0.2758171
hsa-miR-2115-5p	-0.3507932
hsa-miR-4804-3p	-0.482214
hsa-miR-548ac	-0.2187135
hsa-miR-324-5p	0.2312018
hsa-miR-151a-3p	-0.1335574
hsa-miR-4325	-0.2558928
hsa-miR-6882-3p	-0.614124
hsa-miR-301b-3p	0.0622129
hsa-miR-431-3p	-0.378769
hsa-miR-3978	-0.2072685
hsa-miR-1288-3p	-0.589633
hsa-miR-1468-3p	-0.239473
hsa-miR-6795-5p	-0.0762574
hsa-miR-382-3p	-0.640958
hsa-miR-4431	-0.1966529
hsa-miR-548p	0.1854725
hsa-miR-18a-5p	-0.060194
hsa-miR-518a-5p	-0.3049836
hsa-miR-3618	-0.451818
hsa-miR-525-3p	-0.4686764
hsa-miR-3157-3p	-0.461081
hsa-miR-629-5p	0.0014853
hsa-miR-93-3p	-0.35700247
hsa-miR-4676-5p	-0.0623881
hsa-miR-8083	-0.806183
hsa-miR-30e-3p	-0.294126
hsa-miR-5589-3p	-0.714163
hsa-miR-4667-5p	-0.4658163
hsa-miR-7978	-0.3688567
hsa-miR-6516-5p	-0.347456
hsa-miR-6750-5p	-0.1317423
hsa-miR-1286	-0.541756
hsa-miR-6774-3p	-0.438327
hsa-miR-3158-3p	-0.723884
hsa-miR-216a-5p	-0.7763523
hsa-miR-759	-0.393174
hsa-miR-568	0.0684418
hsa-miR-193b-3p	-0.577407
hsa-miR-4770	-0.1525121
hsa-miR-664b-5p	-0.228273
hsa-miR-16-1-3p	-0.4866013
hsa-miR-8082	-0.538237
hsa-miR-362-5p	-0.1960288
hsa-miR-1293	0.0285116
hsa-miR-5189-5p	0.4490005
hsa-miR-591	0.4452099
hsa-miR-4776-3p	-0.641422
hsa-miR-3689a-5p	0.18302734
hsa-miR-5579-3p	-0.43056
hsa-miR-6772-3p	-0.673939
hsa-miR-664a-5p	0.0009348
hsa-miR-4744	-0.32371
hsa-miR-3653-3p	-0.225187
hsa-miR-19b-1-5p	-0.2377404
hsa-miR-6864-5p	-0.2800273
hsa-miR-455-3p	-0.292215
hsa-miR-3680-5p	-0.327516
hsa-miR-4772-3p	-0.5763866
hsa-miR-6815-3p	-0.1947969
hsa-miR-4260	-0.74666
hsa-miR-6500-3p	-0.714573
hsa-miR-6715b-5p	-0.273179
hsa-miR-7110-3p	-0.2998731
hsa-miR-4482-3p	-0.2738832
hsa-miR-1295b-3p	-0.348095
hsa-miR-3659	-0.35855908
hsa-miR-541-3p	-0.4260755
hsa-miR-4658	-0.478575
hsa-miR-205-5p	-0.1812451
hsa-miR-620	-0.116028
hsa-miR-6750-3p	-0.3350631
hsa-miR-4294	0.766143
hsa-miR-4722-3p	-0.2287077
hsa-miR-4504	-0.1838395
hsa-miR-142-5p	0.747492
hsa-miR-6862-5p	-0.2589707
hsa-miR-3671	0.0960234
hsa-miR-6770-3p	-0.559385
hsa-miR-3144-5p	-0.151035
hsa-miR-4633-5p	-0.515507
hsa-miR-614	-0.2298354
hsa-miR-6718-5p	-0.2297319
hsa-miR-588	-0.5886817
hsa-miR-6727-3p	-0.503923
hsa-miR-6886-5p	-0.1238254
hsa-miR-139-5p	-0.605521
hsa-miR-6822-5p	-0.36175
hsa-miR-4277	-0.379907
hsa-miR-520a-5p	-0.1462002
hsa-miR-6512-5p	-0.3969239
hsa-miR-608	-0.570575
hsa-miR-4791	-0.2861807
hsa-miR-6079	-0.433758
hsa-miR-3664-5p	-0.1969318
hsa-miR-6747-5p	-0.519374
hsa-miR-6879-3p	-0.2123688
hsa-miR-8058	0.1374134
hsa-miR-6504-3p	-0.589435
hsa-miR-646	-0.54934687
hsa-miR-3185	-0.364505
hsa-miR-4445-5p	-0.0971228
hsa-miR-1248	-0.3328169
hsa-miR-6128	-0.409524
hsa-miR-8077	-0.2383884
hsa-miR-6839-5p	-0.550615
hsa-miR-4700-5p	0.111176
hsa-miR-6801-3p	-0.608327
hsa-miR-3929	0.2335862
hsa-miR-26a-5p	0.1678469
hsa-miR-4262	-0.28012
hsa-miR-4797-3p	-0.238595
hsa-miR-8485	0.478826
hsa-miR-4461	-0.2487007
hsa-miR-2355-3p	-0.2251236
hsa-miR-3123	-0.310557
hsa-miR-1304-5p	-0.481404
hsa-miR-4425	-0.615783
hsa-miR-3165	-0.584105
hsa-miR-4446-5p	0.672296
hsa-miR-3184-5p	-0.3256345
hsa-miR-3607-5p	-0.2258157
hsa-miR-4289	-0.3127131
hsa-miR-4742-3p	-0.630278
hsa-miR-501-3p	-0.4187837
hsa-miR-1273h-3p	-0.604019
hsa-miR-6764-5p	0.038792
hsa-miR-27b-5p	-0.412611
hsa-miR-7156-3p	-0.2748249
hsa-miR-3155b	-0.5383031
hsa-miR-888-3p	-0.2944989
hsa-miR-299-3p	-0.256408
hsa-miR-4776-5p	-0.2638283
hsa-miR-491-5p	-0.39090182
hsa-miR-6828-5p	-0.505524
hsa-miR-203b-3p	-0.653194
hsa-miR-8074	-0.1057394
hsa-miR-582-3p	-0.6106525
hsa-miR-433-3p	-0.520933
hsa-miR-548am-3p	0.1290727
hsa-miR-8081	-0.1917655
hsa-miR-5588-3p	-0.422583
hsa-miR-4761-5p	-0.31360733
hsa-miR-4304	-0.687758
hsa-miR-4636	-0.414322
hsa-miR-4531	-0.105374
hsa-miR-7160-3p	-0.699666
hsa-miR-6731-5p	-0.0335457
hsa-miR-4427	-0.2238471
hsa-miR-1205	-0.0807172
hsa-miR-1233-5p	-0.780551
hsa-miR-4291	-0.2994516
hsa-miR-4670-3p	-0.2201419
hsa-miR-9-3p	-0.341643
hsa-miR-412-5p	-0.573965
hsa-miR-6514-5p	-0.1401
hsa-miR-6853-5p	-0.531167
hsa-miR-7161-5p	-0.0388486
hsa-miR-219b-5p	-0.386187
hsa-miR-7703	-0.816143
hsa-miR-4474-3p	-0.370213
hsa-miR-495-3p	-0.122800948
hsa-miR-1233-3p	-1.00575
hsa-miR-5693	-0.693116
hsa-miR-1253	-0.436776
hsa-miR-365a-5p	0.3019834
hsa-miR-650	-0.4280296
hsa-miR-513a-3p	-0.15598764
hsa-miR-5010-5p	-0.263726
hsa-miR-135b-3p	-0.0958292
hsa-miR-4709-3p	0.238991
hsa-miR-200a-3p	-0.4145971
hsa-miR-3925-5p	-0.329867
hsa-miR-378j	-0.463869
hsa-miR-200c-5p	0.1290464
hsa-miR-8052	-0.685384
hsa-miR-196b-3p	-0.477412
hsa-miR-1273g-5p	-0.2849129
hsa-miR-4999-3p	-0.127757
hsa-miR-3622b-5p	0.344835
hsa-miR-6510-3p	-0.31979
hsa-miR-573	-0.240358
hsa-miR-3174	0.0964556
hsa-miR-7153-5p	-0.3199288
hsa-miR-105-5p	-0.0868715
hsa-miR-517-5p	-0.450837
hsa-miR-5197-3p	-0.2451976
hsa-miR-3122	-0.305899
hsa-miR-325	-0.06994041
hsa-miR-3125	-0.338528
hsa-miR-4659a-3p	-0.2738181
hsa-miR-3145-5p	-0.304247
hsa-miR-6859-5p	-0.413119
hsa-miR-486-3p	0.0213233
hsa-miR-20b-3p	-0.6798263
hsa-miR-4754	-0.0463895
hsa-miR-33a-3p	-0.4941828
hsa-miR-188-3p	-0.3751201
hsa-miR-7848-3p	-0.35089
hsa-miR-25-5p	-0.4893946
hsa-miR-487a-3p	-0.200218
hsa-miR-4300	-0.520122
hsa-miR-133a-5p	-0.611509
hsa-miR-7161-3p	-0.695068
hsa-miR-5695	-0.1147025
hsa-miR-4685-3p	-0.260353
hsa-miR-708-3p	-0.21646682
hsa-miR-3912-3p	-0.02118
hsa-miR-6511b-5p	-0.2475804
hsa-miR-134-3p	-0.462877
hsa-miR-6863	0.1085253
hsa-miR-6773-5p	-0.709928
hsa-miR-147b	-0.2590804
hsa-miR-378i	0.465149
hsa-miR-510-3p	-0.1435146
hsa-miR-7157-3p	-0.641813
hsa-miR-8070	-0.67763
hsa-miR-1827	-0.357071
hsa-miR-770-5p	-0.35156558
hsa-miR-661	-0.312077
hsa-miR-8057	-0.2165523
hsa-miR-6762-5p	-0.380183
hsa-miR-5699-5p	0.3524433
hsa-miR-99a-3p	-0.2932949
hsa-miR-6848-5p	0.1712196
hsa-miR-6722-5p	-0.542401
hsa-miR-644a	-0.2514583
hsa-miR-3150b-3p	-0.1012469
hsa-miR-2276-5p	-0.616939
hsa-miR-3161	-0.4615495
hsa-miR-30a-5p	-0.123417
hsa-miR-3152-5p	-0.189821
hsa-miR-5187-5p	-0.1510507
hsa-miR-1251-3p	-0.369728
hsa-miR-202-3p	-0.541596
hsa-miR-676-5p	-0.733377
hsa-miR-4731-5p	-0.517724
hsa-miR-4439	-0.3999915
hsa-miR-1343-3p	-1.007902
hsa-miR-4278	-0.3528276
hsa-miR-7153-3p	-0.527635
hsa-miR-3155a	-0.569685
hsa-miR-4747-3p	-0.663144
hsa-miR-627-5p	0.13732513
hsa-miR-4437	-0.4132325
hsa-miR-3192-5p	-0.2611268
hsa-miR-7853-5p	-0.281179
hsa-miR-4802-5p	-0.678884
hsa-miR-4428	-0.467637
hsa-miR-6873-5p	-0.1935656
hsa-miR-5047	-0.4248513
hsa-miR-4258	-0.534004
hsa-miR-7705	-0.2802028
hsa-miR-4784	-0.541535
hsa-miR-4761-3p	-0.3842164
hsa-miR-6075	-0.241867
hsa-miR-1273c	-0.966087
hsa-miR-6838-3p	-0.350971
hsa-miR-200a-5p	-0.3778753
hsa-miR-4426	-0.5088109
hsa-miR-219b-3p	-0.16273591
hsa-miR-5188	-0.1019827
hsa-miR-5572	-0.3879277
hsa-miR-1297	-0.4193483
hsa-miR-6746-3p	-0.646136
hsa-miR-3919	-0.660234
hsa-miR-1285-3p	-0.588492
hsa-miR-548aw	-0.624609
hsa-miR-2114-3p	-0.734244
hsa-miR-921	-0.768477
hsa-miR-146b-3p	-0.2951758
hsa-miR-181b-3p	-0.437925
hsa-miR-8073	-0.028215
hsa-miR-5702	-0.730119
hsa-miR-587	-0.6128797
hsa-miR-4654	-0.0986431
hsa-miR-3662	0.0172433
hsa-miR-181b-2-3p	-0.461292
hsa-miR-3187-5p	-0.496643
hsa-miR-1468-5p	-0.711626
hsa-miR-4647	-0.1215338
hsa-miR-4661-3p	-0.979679
hsa-miR-4468	-0.549118
hsa-miR-222-5p	-0.4499053
hsa-miR-4639-5p	-0.2329323
hsa-miR-3126-3p	-0.867591
hsa-miR-141-3p	-0.609413
hsa-miR-4268	-0.492823
hsa-miR-617	-0.612455
hsa-miR-4318	-0.462138
hsa-miR-1255a	-0.4240136
hsa-miR-4537	-0.682963
hsa-miR-604	-0.74167
hsa-miR-510-5p	-0.840543
hsa-miR-151a-5p	0.3516207
hsa-miR-4797-5p	-0.47192
hsa-miR-99b-5p	-0.406194
hsa-miR-125b-1-3p	-0.814214
hsa-miR-5707	-0.578004
hsa-miR-3143	-0.4569905
hsa-miR-2467-3p	-0.2357832
hsa-miR-99b-3p	-0.494174
hsa-miR-548ay-3p	-0.2442694
hsa-miR-3193	-0.42891
hsa-miR-532-5p	-0.0209808
hsa-miR-452-5p	-0.1879756
hsa-miR-4779	-0.622641
hsa-miR-7155-3p	-0.1686672
hsa-miR-502-3p	-0.1900517
hsa-miR-6857-5p	-0.1337295
hsa-miR-7702	-0.490854
hsa-miR-1295b-5p	-0.4477038
hsa-miR-96-3p	-0.1952791
hsa-miR-1255b-5p	-0.542605
hsa-miR-511-5p	-0.29146014
hsa-miR-499b-3p	-0.005925
hsa-miR-659-5p	-0.703789
hsa-miR-606	-0.3704384
hsa-miR-597-5p	-0.656726
hsa-miR-6815-5p	-0.578239
hsa-miR-571	0.1403345
hsa-miR-4715-5p	-0.3886114
hsa-miR-4735-5p	-0.2237636
hsa-miR-4653-5p	-0.758523
hsa-miR-412-3p	-0.5840083
hsa-miR-3664-3p	-0.3764308
hsa-miR-200b-3p	-0.2923601
hsa-miR-1208	-0.3800238
hsa-miR-3686	-0.2964015
hsa-miR-6890-5p	-0.285668
hsa-miR-6870-5p	-0.1392875
hsa-miR-1306-5p	-0.866956
hsa-miR-579-5p	-0.4431988
hsa-miR-6802-3p	-0.435086
hsa-miR-4659a-5p	-0.964763
hsa-miR-675-3p	-0.5451489
hsa-miR-301b-5p	-0.598286
hsa-miR-4648	-0.318966
hsa-miR-643	-0.37086152
hsa-miR-3173-3p	-0.694723
hsa-miR-3200-3p	-0.512554
hsa-miR-520f-5p	-0.1506293
hsa-miR-4768-5p	-0.233499
hsa-miR-8053	-0.3070751
hsa-miR-3941	-0.1376796
hsa-miR-892c-5p	-0.658751
hsa-miR-383-3p	-0.626672
hsa-miR-4661-5p	-0.2238801
hsa-miR-3910	-0.66313
hsa-miR-943	-0.6786763
hsa-miR-6780a-5p	-1.15675
hsa-miR-132-3p	0.0538415
hsa-miR-3666	-0.27662386
hsa-miR-370-5p	-0.0791111
hsa-miR-600	-0.4849594
hsa-miR-375	-0.882673
hsa-miR-17-3p	-0.1461701
hsa-miR-4717-5p	-0.538322
hsa-miR-509-5p	-0.660317
hsa-miR-3164	-0.5446266
hsa-miR-5584-5p	-0.2728328
hsa-miR-9500	-0.744832
hsa-miR-4521	-0.458836
hsa-miR-4252	-0.713996
hsa-miR-496	-0.3542092
hsa-miR-6744-5p	-0.282391
hsa-miR-550b-3p	-0.750092
hsa-miR-4315	-0.516213
hsa-miR-128-1-5p	-0.65925
hsa-miR-6842-5p	-0.918428
hsa-miR-3926	-0.641729
hsa-miR-6869-3p	-0.5268296
hsa-miR-3922-5p	-0.969258
hsa-miR-4657	-0.4823734
hsa-miR-4523	-0.72259
hsa-miR-875-3p	-0.3834201
hsa-miR-4804-5p	-0.964171
hsa-miR-125b-2-3p	0.101558
hsa-miR-1258	-0.3366904
hsa-miR-3936	-0.76333
hsa-miR-379-5p	-0.561563
hsa-miR-5088-3p	-0.449008
hsa-miR-7113-3p	-0.934905
hsa-miR-8059	-0.613153
hsa-miR-4490	0.0580796
hsa-miR-567	-0.4180406
hsa-miR-3934-5p	-0.0005467
hsa-miR-3197	-0.608616
hsa-miR-558	-0.4041469
hsa-miR-4682	-0.705941
hsa-miR-3124-3p	-0.906048
hsa-miR-8088	-0.511597
hsa-miR-4728-5p	-0.29925134
hsa-miR-6715b-3p	-0.06467544
hsa-miR-4491	-0.656079
hsa-miR-4672	0.25661206
hsa-miR-10a-3p	-0.2088733
hsa-miR-4753-5p	-0.743592
hsa-miR-194-5p	-0.3561231
hsa-miR-6742-5p	-0.543329
hsa-miR-5581-5p	-0.400368
hsa-miR-509-3-5p	-0.346149
hsa-miR-6761-5p	-1.154702
hsa-miR-6892-5p	-0.829123
hsa-miR-4801	-0.810648
hsa-miR-181c-3p	-0.6493396
hsa-miR-1908-5p	-0.687889
hsa-miR-548ax	-0.4323233
hsa-miR-3146	-0.3260109
hsa-miR-330-5p	-0.4458609
hsa-miR-4660	-0.391079
hsa-miR-1322	0.31771063
hsa-miR-6837-5p	-0.871335
hsa-miR-1272	0.0171652
hsa-miR-1298-3p	-0.739562
hsa-miR-3168	-0.2701183
hsa-miR-331-5p	-0.7577075
hsa-miR-662	-0.3978229
hsa-miR-6077	-0.425457
hsa-miR-1203	-0.5075516
hsa-miR-4726-3p	-0.533631
hsa-miR-6509-5p	-0.4406614
hsa-miR-6841-5p	-0.215848
hsa-miR-204-3p	-0.831487
hsa-miR-148a-5p	-0.434978
hsa-miR-8056	-0.315816
hsa-miR-3159	-0.824332
hsa-miR-6818-5p	-0.1094013
hsa-miR-503-5p	-0.3176276
hsa-miR-4638-3p	-0.712624
hsa-miR-4694-3p	-0.413284
hsa-miR-3170	-0.2483469
hsa-miR-345-5p	-0.599635
hsa-miR-1307-3p	-0.928337
hsa-miR-8085	-0.079326147
hsa-miR-519d-5p	-0.574248
hsa-miR-6733-5p	-0.3444866
hsa-miR-6715a-3p	-0.3248574
hsa-miR-298	-0.3342235
hsa-miR-4724-5p	-0.630971
hsa-miR-6806-3p	-0.760865
hsa-miR-4445-3p	-0.46153
hsa-miR-4772-5p	-0.44578
hsa-miR-4718	-0.80292
hsa-miR-2117	-0.57136
hsa-miR-6811-5p	-0.54293
hsa-miR-490-5p	-0.6133734
hsa-miR-615-5p	-0.7450571
hsa-miR-4438	-0.655227
hsa-miR-4684-3p	-0.359525
hsa-miR-1263	-0.2208635
hsa-miR-593-5p	-0.8408
hsa-miR-3689d	-0.590367
hsa-miR-4773	-0.629226
hsa-miR-4774-3p	-0.669991
hsa-miR-5004-5p	-0.373683
hsa-miR-4419b	-0.4000505
hsa-miR-6781-5p	-0.883779
hsa-miR-5571-3p	-0.229807
hsa-miR-548ad-3p	-0.152228
hsa-miR-1301-3p	-0.702101
hsa-miR-523-3p	-0.487299
hsa-miR-500b-3p	-0.26947619
hsa-miR-3622a-5p	-0.466643
hsa-miR-1273d	-0.3733033
hsa-miR-3935	-0.459681
hsa-miR-5091	-0.624016
hsa-miR-4529-3p	-0.40612
hsa-miR-4650-3p	-0.397216
hsa-miR-3130-5p	-0.764494
hsa-miR-6081	-1.036631
hsa-miR-6852-5p	-0.472254
hsa-miR-648	-0.771377
hsa-miR-6835-5p	-0.568871
hsa-miR-181d-3p	-0.271929
hsa-miR-411-3p	-0.5982123
hsa-miR-5191	-0.2913323
hsa-miR-1273e	-0.6074729
hsa-miR-6888-5p	-0.550458
hsa-miR-4737	-0.754198
hsa-miR-2682-5p	-0.5238998
hsa-miR-5705	-0.382287
hsa-miR-6771-3p	-0.370835
hsa-miR-935	-0.7109954
hsa-miR-200b-5p	-0.5612793
hsa-miR-4798-3p	-0.401554
hsa-miR-4723-5p	-0.629988
hsa-miR-4256	-0.510408
hsa-miR-6513-5p	-1.003041
hsa-miR-152-3p	-0.706015
hsa-miR-3689f	-0.385302
hsa-miR-193a-5p	-0.02625
hsa-miR-6811-3p	-1.005807
hsa-miR-5580-3p	-0.638313
hsa-miR-3621	-0.655122
hsa-miR-124-3p	-0.792973
hsa-miR-5586-3p	-0.4058637
hsa-miR-3616-3p	-0.3351982
hsa-miR-7158-5p	-0.962056
hsa-miR-4638-5p	-0.537294
hsa-miR-4482-5p	-0.623352
hsa-miR-1199-3p	-0.637828
hsa-miR-1237-5p	-0.675701
hsa-miR-3160-3p	-0.510256
hsa-miR-378e	-0.534595
hsa-miR-6720-5p	-0.974405
hsa-miR-493-3p	-0.784724
hsa-miR-514b-3p	-0.464471
hsa-miR-6720-3p	-0.662055
hsa-miR-6726-5p	-0.21442187
hsa-miR-589-5p	-0.6226993
hsa-miR-3678-3p	-0.849291
hsa-miR-3199	-0.2591873
hsa-miR-891a-5p	-0.743209
hsa-miR-5195-5p	-0.1688392
hsa-miR-1247-5p	-0.379555
hsa-miR-514a-5p	-0.79239
hsa-miR-3126-5p	-1.057313
hsa-miR-217	-0.705918
hsa-miR-208a-3p	-0.320824
hsa-miR-4283	-0.630908
hsa-miR-4722-5p	-0.719172
hsa-miR-6753-3p	-0.701688
hsa-miR-8078	-0.872863
hsa-miR-2355-5p	-0.746697
hsa-miR-210-3p	0.9551145
hsa-miR-6078	-0.483614
hsa-miR-6878-5p	-0.764123
hsa-miR-3190-3p	-0.804187
hsa-miR-7151-3p	-0.793015
hsa-miR-1276	-0.551849
hsa-miR-4494	-0.857184
hsa-miR-143-3p	-0.5871062
hsa-miR-548e-5p	-0.0576946
hsa-miR-431-5p	-0.18279078
hsa-miR-6504-5p	-0.476938
hsa-miR-6814-5p	-0.525876
hsa-miR-5585-5p	-0.617232
hsa-miR-378c	-0.906579
hsa-miR-6804-5p	-0.85451
hsa-miR-6755-5p	-0.702977
hsa-miR-3928-3p	-0.714223
hsa-miR-191-5p	-1.214345
hsa-miR-6816-5p	-1.058283
hsa-miR-5682	-0.823473
hsa-miR-6814-3p	-0.755839
hsa-miR-6885-5p	-0.910067
hsa-miR-4699-5p	-0.0324036
hsa-miR-3120-3p	-0.1655346
hsa-miR-4446-3p	-0.804497
hsa-miR-6871-3p	-0.649914
hsa-miR-3065-5p	-0.1930782
hsa-miR-106b-3p	-0.6347
hsa-miR-6080	-0.883534
hsa-miR-4255	-0.30090008
hsa-miR-3132	-0.544449
hsa-miR-2681-3p	-0.693589
hsa-miR-4691-3p	-0.643418
hsa-miR-1266-3p	-0.41966
hsa-miR-6767-5p	-0.4702074
hsa-miR-3163	-0.532958
hsa-miR-3914	-0.731528
hsa-miR-3615	-0.792105
hsa-miR-5004-3p	-0.739411
hsa-miR-183-3p	-0.67981471
hsa-miR-2114-5p	-0.387032
hsa-miR-4488	-0.689795
hsa-miR-550b-2-5p	-0.492529
hsa-miR-3169	-0.512233
hsa-miR-3151-5p	-0.529111
hsa-miR-554	-0.7183567
hsa-miR-500a-5p	-0.643914
hsa-miR-4675	-0.586108
hsa-miR-4506	-0.527895
hsa-miR-3154	-0.593045
hsa-miR-532-3p	-0.693901
hsa-miR-4421	-0.526425
hsa-miR-3181	-0.861496
hsa-miR-621	-0.6758499
hsa-miR-7856-5p	-0.64284
hsa-miR-378g	-0.644752
hsa-miR-4474-5p	-0.574215
hsa-miR-4790-3p	-0.812656
hsa-miR-597-3p	-0.830894
hsa-miR-3612	-0.4034092
hsa-miR-6810-5p	-0.734308
hsa-miR-3177-3p	-0.413682
hsa-miR-3194-3p	-0.59425
hsa-miR-5008-3p	-0.767842
hsa-miR-920	-1.024228
hsa-miR-3139	-0.596846
hsa-miR-4637	-0.6513
hsa-miR-5692a	-0.4123813
hsa-miR-4296	-0.557214
hsa-miR-4745-3p	-1.14319
hsa-miR-589-3p	-0.70255677
hsa-miR-3681-5p	-0.64883
hsa-miR-2277-5p	-0.909626
hsa-miR-6876-5p	-0.28599089
hsa-miR-3677-5p	-1.058932
hsa-miR-7843-5p	-0.3320709
hsa-miR-124-5p	-0.3663085
hsa-miR-564	-0.575573
hsa-miR-4418	-0.722407
hsa-miR-6084	-0.2308352
hsa-miR-3150a-3p	-0.822599
hsa-miR-3691-5p	-0.509977
hsa-miR-1269b	-0.706336
hsa-miR-6840-5p	-0.817341
hsa-miR-6753-5p	-0.360875
hsa-miR-4733-5p	-0.3252268
hsa-miR-3658	-0.540445
hsa-miR-639	-0.3868221
hsa-miR-3177-5p	-0.791668
hsa-miR-5189-3p	-0.590296
hsa-miR-6837-3p	-0.741265
hsa-miR-335-5p	-0.401129
hsa-miR-652-3p	-0.4082083
hsa-miR-141-5p	-0.4911025
hsa-miR-370-3p	-1.057879
hsa-miR-1469	-0.894296
hsa-miR-302c-5p	-0.3084895
hsa-miR-551b-5p	-0.4171661
hsa-miR-6783-5p	-0.822544
hsa-miR-6895-5p	-0.446907
hsa-miR-1973	-0.671739
hsa-miR-7111-5p	-0.808653
hsa-miR-4781-3p	-0.822205
hsa-miR-4533	-0.492
hsa-miR-3187-3p	-0.50383801
hsa-miR-4527	-0.616638
hsa-miR-2681-5p	-0.512963
hsa-miR-6791-3p	-1.119983
hsa-miR-8055	-0.791017
hsa-miR-4674	-0.973984
hsa-miR-6829-3p	-0.85511
hsa-miR-4690-3p	-1.27996
hsa-miR-4303	-0.975656
hsa-miR-761	-0.682947
hsa-miR-138-2-3p	-0.43133336
hsa-miR-128-2-5p	-0.357723
hsa-miR-4514	-0.454484
hsa-miR-330-3p	-1.046426
hsa-miR-5691	-1.106174
hsa-miR-4786-5p	-0.856869
hsa-miR-1273h-5p	-0.857347
hsa-miR-196a-3p	-0.873648
