miRNA	value
hsa-miR-6506-3p	-0.060275
hsa-miR-6823-5p	-0.10733282
hsa-miR-4420	0.139982
hsa-miR-4802-3p	-0.3324521
hsa-miR-182-5p	-0.4764453
hsa-miR-378f	-0.671608
hsa-miR-3142	-0.328756
hsa-miR-6834-5p	-0.0418846
hsa-miR-508-3p	-0.119261
hsa-miR-4749-5p	-0.548168
hsa-miR-4708-3p	-0.1272252
hsa-miR-548l	-0.06260147
hsa-miR-4263	-0.709526
hsa-miR-3152-3p	-0.1283169
hsa-miR-489-3p	-0.1506019
hsa-miR-656-5p	-0.2221729
hsa-miR-4529-5p	-0.5571074
hsa-miR-4760-5p	-0.3670085
hsa-miR-361-5p	0.680192
hsa-miR-4424	0.080611
hsa-miR-4645-5p	-0.3320888
hsa-miR-6507-5p	-0.0001877
hsa-miR-6516-3p	-0.308309
hsa-miR-6813-5p	0.0327159
hsa-miR-3591-5p	0.2201832
hsa-miR-518e-5p	0.1141661
hsa-miR-4279	-0.10265673
hsa-miR-423-3p	-0.2262502
hsa-miR-4273	-0.4914
hsa-miR-8054	-0.0419035
hsa-miR-499a-3p	-0.3787783
hsa-miR-3127-5p	-0.1459493
hsa-miR-4276	-0.5747804
hsa-miR-4473	-0.560956
hsa-miR-3157-5p	0.0297715
hsa-miR-3191-5p	-0.279366
hsa-miR-5000-5p	-0.0716781
hsa-miR-3680-3p	-0.626136
hsa-miR-4764-3p	-0.294205
hsa-miR-6766-5p	-0.307107
hsa-miR-888-5p	-0.1361307
hsa-miR-3117-3p	-0.1026672
hsa-miR-1972	0.494624
hsa-miR-3611	0.0625844
hsa-miR-466	-0.664108
hsa-miR-5006-3p	-0.393633
hsa-miR-4677-3p	-0.24983
hsa-miR-518f-5p	0.0031763
hsa-miR-631	-0.1679337
hsa-miR-6762-3p	-0.3884161
hsa-miR-548h-5p	0.0239789
hsa-miR-1307-5p	-0.1146804
hsa-miR-137	0.12018024
hsa-miR-22-5p	-0.337419
hsa-miR-1226-3p	-0.4212115
hsa-miR-4677-5p	-0.1039238
hsa-miR-6877-5p	-0.471883
hsa-miR-2682-3p	-0.882905
hsa-miR-4726-5p	-0.1088488
hsa-miR-676-3p	-0.3298216
hsa-miR-1271-5p	-0.416308
hsa-miR-4317	0.050877
hsa-miR-193a-3p	-0.525554
hsa-miR-422a	0.3431517
hsa-miR-4752	-0.0054624
hsa-miR-4684-5p	0.0158858
hsa-miR-371b-3p	-0.325033
hsa-miR-6817-3p	-0.2972721
hsa-let-7g-3p	-0.70822
hsa-miR-7-1-3p	0.0485564
hsa-miR-585-5p	-0.303737
hsa-miR-4768-3p	-0.512648
hsa-miR-4794	-0.2162517
hsa-miR-372-3p	-0.396133
hsa-miR-4685-5p	-0.1674471
hsa-miR-559	0.2334273
hsa-miR-8086	-0.1358494
hsa-miR-138-5p	-0.33418
hsa-miR-3116	-0.361524
hsa-miR-3616-5p	0.2124728
hsa-miR-3166	-0.1792735
hsa-miR-548as-5p	-0.1916827
hsa-miR-210-5p	-0.5957159
hsa-miR-4513	-0.415396
hsa-miR-4265	-0.3272035
hsa-miR-5706	-0.485198
hsa-miR-6875-3p	-0.067001
hsa-miR-1914-5p	-0.541379
hsa-miR-5581-3p	-0.327978
hsa-miR-7112-3p	-0.30979637
hsa-miR-3913-3p	-0.04672276
hsa-miR-3655	-0.2966871
hsa-miR-4453	-0.1194517
hsa-miR-5587-3p	-0.798088
hsa-miR-6082	-0.3350817
hsa-miR-6500-5p	0.3563539
hsa-miR-509-3p	0.049219
hsa-miR-4280	-0.4671664
hsa-miR-23a-5p	-0.1416927
hsa-miR-7515	-0.2033109
hsa-miR-4282	0.1648358
hsa-miR-649	-0.1845543
hsa-miR-4321	-0.572448
hsa-miR-548au-3p	0.108508
hsa-miR-208b-3p	-0.2708422
hsa-miR-6759-5p	-0.406558
hsa-miR-153-3p	-0.1679237
hsa-miR-513a-5p	-0.525014
hsa-miR-6893-3p	-0.597993
hsa-miR-4643	-0.128547
hsa-miR-4524b-5p	-0.3990342
hsa-miR-555	-0.3428782
hsa-miR-378a-5p	0.0345665
hsa-miR-6782-5p	-0.0457503
hsa-miR-1269a	-0.759035
hsa-miR-506-3p	-0.2405869
hsa-miR-3685	-0.2262815
hsa-miR-490-3p	-0.331474
hsa-miR-2115-5p	-0.389777
hsa-miR-4804-3p	-0.376135
hsa-miR-548ac	-0.313605
hsa-miR-324-5p	-0.0740886
hsa-miR-151a-3p	0.349292
hsa-miR-4325	-0.1525067
hsa-miR-6882-3p	-0.660934
hsa-miR-301b-3p	0.0015057
hsa-miR-431-3p	-0.06773978
hsa-miR-3978	-0.3604211
hsa-miR-1288-3p	-0.2480228
hsa-miR-1468-3p	-0.693001
hsa-miR-6795-5p	-0.1587366
hsa-miR-382-3p	-0.4521328
hsa-miR-4431	-0.2535083
hsa-miR-548p	-0.2464634
hsa-miR-18a-5p	-0.3428522
hsa-miR-518a-5p	-0.467486
hsa-miR-3618	-0.14638866
hsa-miR-525-3p	-0.15299011
hsa-miR-3157-3p	-0.456711
hsa-miR-629-5p	-0.218746
hsa-miR-93-3p	-0.4430615
hsa-miR-4676-5p	-0.0004
hsa-miR-8083	-0.3520415
hsa-miR-30e-3p	-0.1749934
hsa-miR-5589-3p	-0.2275973
hsa-miR-4667-5p	-0.13782752
hsa-miR-7978	-0.43342
hsa-miR-6516-5p	-0.3550815
hsa-miR-6750-5p	-0.053834
hsa-miR-1286	-0.155512
hsa-miR-6774-3p	-0.457704
hsa-miR-3158-3p	-0.676106
hsa-miR-216a-5p	-0.7123016
hsa-miR-759	0.147243
hsa-miR-568	0.1682343
hsa-miR-193b-3p	-0.520325
hsa-miR-4770	-0.3097489
hsa-miR-664b-5p	-0.13618
hsa-miR-16-1-3p	-0.4446922
hsa-miR-8082	0.0044424
hsa-miR-362-5p	-0.3349012
hsa-miR-1293	0.0722624
hsa-miR-5189-5p	-0.065988
hsa-miR-591	-0.2756463
hsa-miR-4776-3p	-0.628546
hsa-miR-3689a-5p	0.1619137
hsa-miR-5579-3p	0.0272459
hsa-miR-6772-3p	-0.625099
hsa-miR-664a-5p	0.384993
hsa-miR-4744	-0.1409376
hsa-miR-3653-3p	-0.3472475
hsa-miR-19b-1-5p	-0.4406795
hsa-miR-6864-5p	-0.1246183
hsa-miR-455-3p	-0.221566
hsa-miR-3680-5p	0.0023192
hsa-miR-4772-3p	-0.5618177
hsa-miR-6815-3p	0.25854347
hsa-miR-4260	-0.766252
hsa-miR-6500-3p	-0.508471
hsa-miR-6715b-5p	-0.1942483
hsa-miR-7110-3p	-0.125688
hsa-miR-4482-3p	-0.4683914
hsa-miR-1295b-3p	-0.391713
hsa-miR-3659	0.05350894
hsa-miR-541-3p	-0.1442929
hsa-miR-4658	-0.1025764
hsa-miR-205-5p	-0.2900001
hsa-miR-620	-0.0848877
hsa-miR-6750-3p	-0.1988431
hsa-miR-4294	-0.241552
hsa-miR-4722-3p	-0.11539392
hsa-miR-4504	-0.4287154
hsa-miR-142-5p	0.24846477
hsa-miR-6862-5p	-0.003163
hsa-miR-3671	0.0649769
hsa-miR-6770-3p	-0.175047895
hsa-miR-3144-5p	-0.56418
hsa-miR-4633-5p	-0.095135
hsa-miR-614	-0.2970336
hsa-miR-6718-5p	-0.493681
hsa-miR-588	-0.57692184
hsa-miR-6727-3p	-0.086406
hsa-miR-6886-5p	0.2236214
hsa-miR-139-5p	-0.818556
hsa-miR-6822-5p	-0.4161795
hsa-miR-4277	-0.3160965
hsa-miR-520a-5p	0.1057103
hsa-miR-6512-5p	-0.2843249
hsa-miR-608	-0.462371
hsa-miR-4791	-0.3685795
hsa-miR-6079	-0.58161
hsa-miR-3664-5p	-0.022383
hsa-miR-6747-5p	-0.3336655
hsa-miR-6879-3p	-0.34821
hsa-miR-8058	0.0458079
hsa-miR-6504-3p	-0.3186242
hsa-miR-646	-0.4986177
hsa-miR-3185	-0.184507
hsa-miR-4445-5p	0.0291947
hsa-miR-1248	-0.3876783
hsa-miR-6128	-0.471419
hsa-miR-8077	-0.213266
hsa-miR-6839-5p	-0.288498
hsa-miR-4700-5p	-0.07672267
hsa-miR-6801-3p	-0.620222
hsa-miR-3929	-0.660381
hsa-miR-26a-5p	0.849058
hsa-miR-4262	-0.40528
hsa-miR-4797-3p	-0.2918892
hsa-miR-8485	-0.09403
hsa-miR-4461	-0.1206753
hsa-miR-2355-3p	-0.2376269
hsa-miR-3123	-0.153829
hsa-miR-1304-5p	-0.364252
hsa-miR-4425	-0.301084
hsa-miR-3165	-0.2083322
hsa-miR-4446-5p	-0.3679699
hsa-miR-3184-5p	-0.3891178
hsa-miR-3607-5p	-0.504875
hsa-miR-4289	-0.2636478
hsa-miR-4742-3p	-0.380182
hsa-miR-501-3p	-0.2734248
hsa-miR-1273h-3p	-0.430521
hsa-miR-6764-5p	-0.2401526
hsa-miR-27b-5p	-0.424559
hsa-miR-7156-3p	-0.228365635
hsa-miR-3155b	-0.392211
hsa-miR-888-3p	-0.3138029
hsa-miR-299-3p	-0.2442337
hsa-miR-4776-5p	-0.646426
hsa-miR-491-5p	-0.6794185
hsa-miR-6828-5p	-0.5456001
hsa-miR-203b-3p	-0.1851528
hsa-miR-8074	-0.32472964
hsa-miR-582-3p	-0.3943121
hsa-miR-433-3p	-0.440597
hsa-miR-548am-3p	0.0203269
hsa-miR-8081	-0.2864965
hsa-miR-5588-3p	-0.489232
hsa-miR-4761-5p	-0.537301
hsa-miR-4304	-0.4923151
hsa-miR-4636	-0.07689
hsa-miR-4531	-0.1865558
hsa-miR-7160-3p	-0.512459
hsa-miR-6731-5p	-0.249688
hsa-miR-4427	0.1476512
hsa-miR-1205	-0.42729
hsa-miR-1233-5p	-0.722429
hsa-miR-4291	-0.3404128
hsa-miR-4670-3p	0.15031623
hsa-miR-9-3p	-0.0418316
hsa-miR-412-5p	-0.2807
hsa-miR-6514-5p	-0.72547
hsa-miR-6853-5p	-0.501893
hsa-miR-7161-5p	-0.430944
hsa-miR-219b-5p	-0.049204
hsa-miR-7703	-0.946685
hsa-miR-4474-3p	-0.50058
hsa-miR-495-3p	0.4707939
hsa-miR-1233-3p	-0.521107
hsa-miR-5693	-0.1195854
hsa-miR-1253	-0.2238659
hsa-miR-365a-5p	-0.13923774
hsa-miR-650	-0.4769107
hsa-miR-513a-3p	-0.11860189
hsa-miR-5010-5p	-0.457159
hsa-miR-135b-3p	-0.1359325
hsa-miR-4709-3p	0.004334
hsa-miR-200a-3p	0.112182579
hsa-miR-3925-5p	-0.3034651
hsa-miR-378j	-0.3933786
hsa-miR-200c-5p	-0.1699754
hsa-miR-8052	-0.449857
hsa-miR-196b-3p	-0.65971
hsa-miR-1273g-5p	-0.348253
hsa-miR-4999-3p	0.017255
hsa-miR-3622b-5p	0.29021
hsa-miR-6510-3p	-0.0886781
hsa-miR-573	0.03823653
hsa-miR-3174	-0.2875829
hsa-miR-7153-5p	-0.1963333
hsa-miR-105-5p	0.1264557
hsa-miR-517-5p	-0.2970329
hsa-miR-5197-3p	-0.34512896
hsa-miR-3122	-0.714602
hsa-miR-325	-0.304483
hsa-miR-3125	-0.4127403
hsa-miR-4659a-3p	-0.4022334
hsa-miR-3145-5p	-0.0716339
hsa-miR-6859-5p	-0.432964
hsa-miR-486-3p	-0.2380981
hsa-miR-20b-3p	-0.9982838
hsa-miR-4754	-0.0220383
hsa-miR-33a-3p	-0.464982
hsa-miR-188-3p	-0.3096421
hsa-miR-7848-3p	-0.698898
hsa-miR-25-5p	-0.4020849
hsa-miR-487a-3p	-0.584766
hsa-miR-4300	-0.4719964
hsa-miR-133a-5p	-0.3128501
hsa-miR-7161-3p	-0.663466
hsa-miR-5695	0.2426848
hsa-miR-4685-3p	-0.512653
hsa-miR-708-3p	-0.2106632
hsa-miR-3912-3p	-0.1089512
hsa-miR-6511b-5p	-0.2814959
hsa-miR-134-3p	-0.36545
hsa-miR-6863	-0.4175397
hsa-miR-6773-5p	-0.315131
hsa-miR-147b	-0.02272918
hsa-miR-378i	0.094266
hsa-miR-510-3p	-0.2003593
hsa-miR-7157-3p	-0.404891
hsa-miR-8070	-0.58079092
hsa-miR-1827	-0.318401
hsa-miR-770-5p	-0.5283697
hsa-miR-661	-0.3961639
hsa-miR-8057	-0.1601233
hsa-miR-6762-5p	-0.1877163
hsa-miR-5699-5p	0.0319107
hsa-miR-99a-3p	-0.41453189
hsa-miR-6848-5p	0.159003
hsa-miR-6722-5p	-0.459656
hsa-miR-644a	-0.3594473
hsa-miR-3150b-3p	-0.3686138
hsa-miR-2276-5p	-0.509429
hsa-miR-3161	-0.5119852
hsa-miR-30a-5p	-0.2790487
hsa-miR-3152-5p	-0.1764987
hsa-miR-5187-5p	-0.4727181
hsa-miR-1251-3p	-0.559755
hsa-miR-202-3p	0.1852828
hsa-miR-676-5p	-0.411635
hsa-miR-4731-5p	-0.75085
hsa-miR-4439	-0.3610853
hsa-miR-1343-3p	-0.3708141
hsa-miR-4278	-0.1524717
hsa-miR-7153-3p	-0.416764
hsa-miR-3155a	-0.571172
hsa-miR-4747-3p	-0.488789
hsa-miR-627-5p	-0.17533265
hsa-miR-4437	-0.270446
hsa-miR-3192-5p	-0.764435
hsa-miR-7853-5p	-0.631177
hsa-miR-4802-5p	0.1172062
hsa-miR-4428	-0.2576062
hsa-miR-6873-5p	-0.334924
hsa-miR-5047	-0.1004935
hsa-miR-4258	-0.687374
hsa-miR-7705	0.0616409
hsa-miR-4784	-0.470923
hsa-miR-4761-3p	-0.2478969
hsa-miR-6075	-0.023213
hsa-miR-1273c	-0.5169148
hsa-miR-6838-3p	-0.1896641
hsa-miR-200a-5p	-0.4906702
hsa-miR-4426	-0.19570613
hsa-miR-219b-3p	-0.394296
hsa-miR-5188	0.102853
hsa-miR-5572	-0.2668116
hsa-miR-1297	-0.5897915
hsa-miR-6746-3p	-0.392852
hsa-miR-3919	-0.355268
hsa-miR-1285-3p	-0.586994
hsa-miR-548aw	-0.303064
hsa-miR-2114-3p	-0.3882632
hsa-miR-921	-0.4315401
hsa-miR-146b-3p	-0.5569512
hsa-miR-181b-3p	-0.568245
hsa-miR-8073	0.2250841
hsa-miR-5702	-0.280986
hsa-miR-587	-0.2949219
hsa-miR-4654	-0.367773
hsa-miR-3662	-0.16876732
hsa-miR-181b-2-3p	-0.260733
hsa-miR-3187-5p	-0.486372
hsa-miR-1468-5p	-0.3654869
hsa-miR-4647	-0.429314
hsa-miR-4661-3p	-0.771947
hsa-miR-4468	-0.217543
hsa-miR-222-5p	-0.486844
hsa-miR-4639-5p	-0.1679558
hsa-miR-3126-3p	-0.717832
hsa-miR-141-3p	-0.21008757
hsa-miR-4268	-0.1661376
hsa-miR-617	0.285885
hsa-miR-4318	-0.029845
hsa-miR-1255a	0.0239417
hsa-miR-4537	-0.282739
hsa-miR-604	-0.3157149
hsa-miR-510-5p	-0.18415584
hsa-miR-151a-5p	0.610174
hsa-miR-4797-5p	-0.448898
hsa-miR-99b-5p	-0.474228
hsa-miR-125b-1-3p	-0.6230127
hsa-miR-5707	-0.448434
hsa-miR-3143	-0.721626
hsa-miR-2467-3p	-0.553131
hsa-miR-99b-3p	-0.2135422
hsa-miR-548ay-3p	-0.1085077
hsa-miR-3193	-0.472371
hsa-miR-532-5p	0.018325
hsa-miR-452-5p	-0.907336
hsa-miR-4779	-0.05295373
hsa-miR-7155-3p	-0.2794719
hsa-miR-502-3p	-0.4470485
hsa-miR-6857-5p	-0.1486185
hsa-miR-7702	-0.263003
hsa-miR-1295b-5p	-0.566597
hsa-miR-96-3p	-0.600422
hsa-miR-1255b-5p	-0.48473
hsa-miR-511-5p	0.329723
hsa-miR-499b-3p	-0.114727
hsa-miR-659-5p	-0.687926
hsa-miR-606	-0.3710837
hsa-miR-597-5p	-0.7448233
hsa-miR-6815-5p	-0.105559
hsa-miR-571	-0.1604612
hsa-miR-4715-5p	-0.61537
hsa-miR-4735-5p	-0.2031188
hsa-miR-4653-5p	-0.395799
hsa-miR-412-3p	-0.8171815
hsa-miR-3664-3p	-0.40785
hsa-miR-200b-3p	-0.02961679
hsa-miR-1208	-0.74019
hsa-miR-3686	-0.3222852
hsa-miR-6890-5p	-0.1686002
hsa-miR-6870-5p	-0.1195641
hsa-miR-1306-5p	-0.561279
hsa-miR-579-5p	-0.581729
hsa-miR-6802-3p	-0.4224638
hsa-miR-4659a-5p	-0.3960176
hsa-miR-675-3p	-0.487412
hsa-miR-301b-5p	-0.608424
hsa-miR-4648	-0.392714
hsa-miR-643	-0.7136
hsa-miR-3173-3p	-0.588034
hsa-miR-3200-3p	-0.630839
hsa-miR-520f-5p	-0.672842
hsa-miR-4768-5p	-0.4092416
hsa-miR-8053	-0.2232226
hsa-miR-3941	-0.2616667
hsa-miR-892c-5p	-0.78508
hsa-miR-383-3p	-0.589545
hsa-miR-4661-5p	-0.4446
hsa-miR-3910	-0.697243
hsa-miR-943	-0.900194
hsa-miR-6780a-5p	-0.448416
hsa-miR-132-3p	-0.367108
hsa-miR-3666	-0.498821
hsa-miR-370-5p	-0.2708149
hsa-miR-600	-0.3229136
hsa-miR-375	-0.902915
hsa-miR-17-3p	-0.2475713
hsa-miR-4717-5p	-0.329595
hsa-miR-509-5p	-0.659302
hsa-miR-3164	-0.17352
hsa-miR-5584-5p	-0.272082
hsa-miR-9500	-0.2676136
hsa-miR-4521	-0.24877922
hsa-miR-4252	-0.702811
hsa-miR-496	0.1984292
hsa-miR-6744-5p	-0.557159
hsa-miR-550b-3p	-0.515475
hsa-miR-4315	-0.329661
hsa-miR-128-1-5p	-0.468241
hsa-miR-6842-5p	-0.691094
hsa-miR-3926	-0.697414
hsa-miR-6869-3p	-0.3132085
hsa-miR-3922-5p	-0.757211
hsa-miR-4657	-0.515425
hsa-miR-4523	-0.675082
hsa-miR-875-3p	-0.3261248
hsa-miR-4804-5p	-0.631696
hsa-miR-125b-2-3p	-0.3443932
hsa-miR-1258	-0.20863997
hsa-miR-3936	-0.368266
hsa-miR-379-5p	-0.356886
hsa-miR-5088-3p	-0.614953
hsa-miR-7113-3p	-1.012879
hsa-miR-8059	-0.542986
hsa-miR-4490	-0.363877
hsa-miR-567	-0.3071625
hsa-miR-3934-5p	-0.2503157
hsa-miR-3197	-0.843498
hsa-miR-558	-0.633943
hsa-miR-4682	-0.340942
hsa-miR-3124-3p	-0.674817
hsa-miR-8088	-0.532658
hsa-miR-4728-5p	-0.77082
hsa-miR-6715b-3p	-0.389746
hsa-miR-4491	-0.505166
hsa-miR-4672	-0.3967149
hsa-miR-10a-3p	-0.0198459
hsa-miR-4753-5p	-0.530491
hsa-miR-194-5p	-0.575692
hsa-miR-6742-5p	-0.834887
hsa-miR-5581-5p	-0.32896
hsa-miR-509-3-5p	-0.706271
hsa-miR-6761-5p	-0.780497
hsa-miR-6892-5p	-0.607639
hsa-miR-4801	-0.793313
hsa-miR-181c-3p	-0.484328
hsa-miR-1908-5p	-0.769059
hsa-miR-548ax	-0.1668494
hsa-miR-3146	-0.738317
hsa-miR-330-5p	-0.3315375
hsa-miR-4660	-0.3152121
hsa-miR-1322	-0.1399384
hsa-miR-6837-5p	-0.5918378
hsa-miR-1272	-0.419695
hsa-miR-1298-3p	-0.562879
hsa-miR-3168	-0.507465
hsa-miR-331-5p	-0.8058782
hsa-miR-662	-0.3816007
hsa-miR-6077	-0.468246
hsa-miR-1203	-0.500718
hsa-miR-4726-3p	-0.614533
hsa-miR-6509-5p	-0.2349142
hsa-miR-6841-5p	-0.554303
hsa-miR-204-3p	-0.612588
hsa-miR-148a-5p	-0.6374982
hsa-miR-8056	-0.1810917
hsa-miR-3159	-0.80363
hsa-miR-6818-5p	-0.421557
hsa-miR-503-5p	-0.6765009
hsa-miR-4638-3p	-0.48591
hsa-miR-4694-3p	-0.2514456
hsa-miR-3170	-0.2869703
hsa-miR-345-5p	-0.5596346
hsa-miR-1307-3p	-0.620701
hsa-miR-8085	-0.894154
hsa-miR-519d-5p	-0.1576191
hsa-miR-6733-5p	-0.3228723
hsa-miR-6715a-3p	-0.466194
hsa-miR-298	-0.708228
hsa-miR-4724-5p	-0.5625744
hsa-miR-6806-3p	-0.45479
hsa-miR-4445-3p	-0.36205391
hsa-miR-4772-5p	-0.609897
hsa-miR-4718	-0.7887035
hsa-miR-2117	-0.3054668
hsa-miR-6811-5p	-0.344917
hsa-miR-490-5p	-0.217803357
hsa-miR-615-5p	-0.2526956
hsa-miR-4438	-0.366514
hsa-miR-4684-3p	-0.64931
hsa-miR-1263	-0.576939
hsa-miR-593-5p	-0.770536
hsa-miR-3689d	-0.4939046
hsa-miR-4773	-0.255647
hsa-miR-4774-3p	-0.4316673
hsa-miR-5004-5p	-0.35096986
hsa-miR-4419b	-0.650833
hsa-miR-6781-5p	-1.09937
hsa-miR-5571-3p	-0.620758
hsa-miR-548ad-3p	0.0974839
hsa-miR-1301-3p	-0.714302
hsa-miR-523-3p	-0.359101
hsa-miR-500b-3p	-0.3379248
hsa-miR-3622a-5p	-0.4209116
hsa-miR-1273d	-0.3107715
hsa-miR-3935	2.13513
hsa-miR-5091	-0.653059
hsa-miR-4529-3p	-0.508319
hsa-miR-4650-3p	-0.3486274
hsa-miR-3130-5p	-0.956264
hsa-miR-6081	-1.080058
hsa-miR-6852-5p	-0.769526
hsa-miR-648	-0.4680696
hsa-miR-6835-5p	-0.607369
hsa-miR-181d-3p	-0.448842
hsa-miR-411-3p	-0.3728495
hsa-miR-5191	-0.4147308
hsa-miR-1273e	-0.5926515
hsa-miR-6888-5p	-0.557316
hsa-miR-4737	-0.796842
hsa-miR-2682-5p	-0.888173
hsa-miR-5705	-0.606365
hsa-miR-6771-3p	-0.763558
hsa-miR-935	-0.5857524
hsa-miR-200b-5p	-0.46248027
hsa-miR-4798-3p	-0.874807
hsa-miR-4723-5p	-0.562856
hsa-miR-4256	-0.736381
hsa-miR-6513-5p	-0.30131748
hsa-miR-152-3p	-0.633554
hsa-miR-3689f	-0.411859
hsa-miR-193a-5p	-0.6135762
hsa-miR-6811-3p	-0.73511
hsa-miR-5580-3p	-0.63716
hsa-miR-3621	-0.917488
hsa-miR-124-3p	-0.764955
hsa-miR-5586-3p	-0.641026
hsa-miR-3616-3p	-0.28528712
hsa-miR-7158-5p	-0.769852
hsa-miR-4638-5p	-0.869831
hsa-miR-4482-5p	-0.421492
hsa-miR-1199-3p	-0.4984774
hsa-miR-1237-5p	-0.588228
hsa-miR-3160-3p	-0.2661382
hsa-miR-378e	-0.687842
hsa-miR-6720-5p	-0.2417864
hsa-miR-493-3p	-0.4435635
hsa-miR-514b-3p	-0.1850713
hsa-miR-6720-3p	-0.575412
hsa-miR-6726-5p	-0.598482
hsa-miR-589-5p	-0.7156049
hsa-miR-3678-3p	-0.706235
hsa-miR-3199	-0.417074
hsa-miR-891a-5p	-0.429862
hsa-miR-5195-5p	-0.574859
hsa-miR-1247-5p	-0.272317
hsa-miR-514a-5p	-0.3214607
hsa-miR-3126-5p	-0.822579
hsa-miR-217	-0.5142267
hsa-miR-208a-3p	-0.396488
hsa-miR-4283	-0.672339
hsa-miR-4722-5p	-0.617588
hsa-miR-6753-3p	-0.566802
hsa-miR-8078	-1.00638
hsa-miR-2355-5p	-0.337635
hsa-miR-210-3p	0.432555
hsa-miR-6078	-0.542508
hsa-miR-6878-5p	-0.567736
hsa-miR-3190-3p	-0.69626
hsa-miR-7151-3p	-0.423014
hsa-miR-1276	-0.439431
hsa-miR-4494	-0.761647
hsa-miR-143-3p	-0.5293603
hsa-miR-548e-5p	-0.2801812
hsa-miR-431-5p	-0.650067
hsa-miR-6504-5p	-0.291103
hsa-miR-6814-5p	-0.509587
hsa-miR-5585-5p	-0.644674
hsa-miR-378c	-0.451729
hsa-miR-6804-5p	-0.93144
hsa-miR-6755-5p	-0.654144
hsa-miR-3928-3p	-0.416774
hsa-miR-191-5p	-0.931941
hsa-miR-6816-5p	-0.793536
hsa-miR-5682	-0.72209
hsa-miR-6814-3p	-0.684432
hsa-miR-6885-5p	-0.790631
hsa-miR-4699-5p	-0.4113303
hsa-miR-3120-3p	-0.584775
hsa-miR-4446-3p	-0.663281
hsa-miR-6871-3p	-0.557916
hsa-miR-3065-5p	0.0313802
hsa-miR-106b-3p	-0.2993383
hsa-miR-6080	-0.31336
hsa-miR-4255	-0.619958
hsa-miR-3132	-0.396593
hsa-miR-2681-3p	-0.578177
hsa-miR-4691-3p	-0.1510657
hsa-miR-1266-3p	-0.48174
hsa-miR-6767-5p	-0.3131895
hsa-miR-3163	-0.2827224
hsa-miR-3914	-0.455003
hsa-miR-3615	-0.40745
hsa-miR-5004-3p	-0.572746
hsa-miR-183-3p	-1.069126
hsa-miR-2114-5p	-0.657679
hsa-miR-4488	-0.508185
hsa-miR-550b-2-5p	-0.460076
hsa-miR-3169	-0.489344
hsa-miR-3151-5p	-0.165235
hsa-miR-554	-0.5202907
hsa-miR-500a-5p	-0.835797
hsa-miR-4675	-0.2401315
hsa-miR-4506	-0.476978
hsa-miR-3154	-0.776545
hsa-miR-532-3p	-0.593691
hsa-miR-4421	-0.882155
hsa-miR-3181	-0.855882
hsa-miR-621	-0.52257723
hsa-miR-7856-5p	-0.2385192
hsa-miR-378g	-0.226687
hsa-miR-4474-5p	-0.0935175
hsa-miR-4790-3p	-0.836347
hsa-miR-597-3p	-0.1004669
hsa-miR-3612	-0.36717
hsa-miR-6810-5p	-0.566897
hsa-miR-3177-3p	-0.503454
hsa-miR-3194-3p	-0.767038
hsa-miR-5008-3p	-0.984196
hsa-miR-920	-0.7443095
hsa-miR-3139	-0.424293
hsa-miR-4637	-0.56263
hsa-miR-5692a	-0.6557229
hsa-miR-4296	-0.6194591
hsa-miR-4745-3p	-0.873095
hsa-miR-589-3p	-0.6593407
hsa-miR-3681-5p	-0.1734642
hsa-miR-2277-5p	-0.548086
hsa-miR-6876-5p	-0.503716
hsa-miR-3677-5p	-0.776672
hsa-miR-7843-5p	-0.633148
hsa-miR-124-5p	-0.4909334
hsa-miR-564	-0.537352
hsa-miR-4418	-0.59491
hsa-miR-6084	-0.52038
hsa-miR-3150a-3p	-0.786637
hsa-miR-3691-5p	-0.651346
hsa-miR-1269b	-0.913092
hsa-miR-6840-5p	-0.696465
hsa-miR-6753-5p	-0.515497
hsa-miR-4733-5p	-0.5337797
hsa-miR-3658	-0.69052
hsa-miR-639	-0.4135164
hsa-miR-3177-5p	-0.743781
hsa-miR-5189-3p	-0.739587
hsa-miR-6837-3p	-0.414566
hsa-miR-335-5p	-0.668038
hsa-miR-652-3p	-0.673506
hsa-miR-141-5p	-0.4414522
hsa-miR-370-3p	-0.942146
hsa-miR-1469	-0.809265
hsa-miR-302c-5p	-0.63517995
hsa-miR-551b-5p	-0.7326189
hsa-miR-6783-5p	-0.805923
hsa-miR-6895-5p	-0.848136
hsa-miR-1973	-0.340242
hsa-miR-7111-5p	-0.756133
hsa-miR-4781-3p	-0.67829
hsa-miR-4533	-0.70741
hsa-miR-3187-3p	-0.618799
hsa-miR-4527	-0.3560841
hsa-miR-2681-5p	-0.515944
hsa-miR-6791-3p	-0.795184
hsa-miR-8055	-0.854509
hsa-miR-4674	-1.034545
hsa-miR-6829-3p	-0.744661
hsa-miR-4690-3p	-0.985932
hsa-miR-4303	-0.53773
hsa-miR-761	-0.464144
hsa-miR-138-2-3p	1.13375
hsa-miR-128-2-5p	-0.756371
hsa-miR-4514	-0.871697
hsa-miR-330-3p	-1.021163
hsa-miR-5691	-0.803698
hsa-miR-4786-5p	-0.515558
hsa-miR-1273h-5p	-0.429066
hsa-miR-196a-3p	-0.977693
hsa-miR-1271-3p	-0.908857
hsa-miR-4635	-0.81541
hsa-miR-3130-3p	-0.756542
hsa-miR-5003-5p	-0.797629
hsa-miR-4470	-0.590228
