miRNA	value
hsa-miR-6798-5p	-0.2633685
hsa-miR-5589-5p	-0.2641656
hsa-miR-4508	-0.265814
hsa-miR-569	-0.2672811
hsa-miR-6744-3p	-0.268536
hsa-miR-551a	-0.2701612
hsa-miR-181c-5p	-0.27055009
hsa-miR-6506-3p	-0.2725149
hsa-miR-6823-5p	-0.2730027
hsa-miR-4420	-0.2740079
hsa-miR-4802-3p	-0.27414944
hsa-miR-182-5p	-0.2746599
hsa-miR-378f	-0.2746658
hsa-miR-3142	-0.2750464
hsa-miR-6834-5p	-0.2761394
hsa-miR-508-3p	-0.2762314
hsa-miR-4749-5p	-0.2774311
hsa-miR-4708-3p	-0.2774666
hsa-miR-548l	-0.2785877
hsa-miR-4263	-0.2796575
hsa-miR-3152-3p	-0.2798044
hsa-miR-489-3p	-0.2800015
hsa-miR-656-5p	-0.2804712
hsa-miR-4529-5p	-0.2806137
hsa-miR-4760-5p	-0.2811029
hsa-miR-361-5p	-0.281266
hsa-miR-4424	-0.281619
hsa-miR-4645-5p	-0.2828079
hsa-miR-6507-5p	-0.2833511
hsa-miR-6516-3p	-0.2836502
hsa-miR-6813-5p	-0.284133
hsa-miR-3591-5p	-0.2853788
hsa-miR-518e-5p	-0.2853895
hsa-miR-4279	-0.2859436
hsa-miR-423-3p	-0.2862943
hsa-miR-4273	-0.2865007
hsa-miR-8054	-0.2878425
hsa-miR-499a-3p	-0.288871
hsa-miR-3127-5p	-0.289218
hsa-miR-4276	-0.2926381
hsa-miR-4473	-0.2928305
hsa-miR-3157-5p	-0.2930328
hsa-miR-3191-5p	-0.293086
hsa-miR-5000-5p	-0.2941648
hsa-miR-3680-3p	-0.2943901
hsa-miR-4764-3p	-0.2944229
hsa-miR-6766-5p	-0.2956247
hsa-miR-888-5p	-0.297347
hsa-miR-3117-3p	-0.299832
hsa-miR-1972	-0.301347
hsa-miR-3611	-0.3019054
hsa-miR-466	-0.3020445
hsa-miR-5006-3p	-0.30314363
hsa-miR-4677-3p	-0.30399
hsa-miR-518f-5p	-0.305463
hsa-miR-631	-0.3059763
hsa-miR-6762-3p	-0.3066932
hsa-miR-548h-5p	-0.3067741
hsa-miR-1307-5p	-0.3073235
hsa-miR-137	-0.3074762
hsa-miR-22-5p	-0.308019
hsa-miR-1226-3p	-0.3082405
hsa-miR-4677-5p	-0.310495
hsa-miR-6877-5p	-0.311148
hsa-miR-2682-3p	-0.3117272
hsa-miR-4726-5p	-0.3123583
hsa-miR-676-3p	-0.3136565
hsa-miR-1271-5p	-0.313766651
hsa-miR-4317	-0.3143078
hsa-miR-193a-3p	-0.3145789
hsa-miR-422a	-0.3148182
hsa-miR-4752	-0.3150444
hsa-miR-4684-5p	-0.315158
hsa-miR-371b-3p	-0.3152172
hsa-miR-6817-3p	-0.315321
hsa-let-7g-3p	-0.315387
hsa-miR-7-1-3p	-0.315844
hsa-miR-585-5p	-0.3164263
hsa-miR-4768-3p	-0.3164576
hsa-miR-4794	-0.316896
hsa-miR-372-3p	-0.320091177
hsa-miR-4685-5p	-0.320761
hsa-miR-559	-0.3215117
hsa-miR-8086	-0.3227819
hsa-miR-138-5p	-0.323781
hsa-miR-3116	-0.3239705
hsa-miR-3616-5p	-0.3246716
hsa-miR-3166	-0.325022
hsa-miR-548as-5p	-0.3252473
hsa-miR-210-5p	-0.325649
hsa-miR-4513	-0.325834
hsa-miR-4265	-0.32668502
hsa-miR-5706	-0.3272375
hsa-miR-6875-3p	-0.3279157
hsa-miR-1914-5p	-0.3297092
hsa-miR-5581-3p	-0.331229
hsa-miR-7112-3p	-0.3312457
hsa-miR-3913-3p	-0.3313818
hsa-miR-3655	-0.331772
hsa-miR-4453	-0.334341
hsa-miR-5587-3p	-0.3349149
hsa-miR-6082	-0.335096
hsa-miR-6500-5p	-0.3353024
hsa-miR-509-3p	-0.336669
hsa-miR-4280	-0.338517
hsa-miR-23a-5p	-0.3392744
hsa-miR-7515	-0.340951
hsa-miR-4282	-0.3417418
hsa-miR-649	-0.342269876
hsa-miR-4321	-0.34359
hsa-miR-548au-3p	-0.343944
hsa-miR-208b-3p	-0.3455838
hsa-miR-6759-5p	-0.3494883
hsa-miR-153-3p	-0.350244
hsa-miR-513a-5p	-0.350413
hsa-miR-6893-3p	-0.35099684
hsa-miR-4643	-0.351142
hsa-miR-4524b-5p	-0.3517638
hsa-miR-555	-0.3519025
hsa-miR-378a-5p	-0.351913
hsa-miR-6782-5p	-0.35229567
hsa-miR-1269a	-0.352894
hsa-miR-506-3p	-0.3532086
hsa-miR-3685	-0.3534991
hsa-miR-490-3p	-0.353881
hsa-miR-2115-5p	-0.354401
hsa-miR-4804-3p	-0.354454
hsa-miR-548ac	-0.354533
hsa-miR-324-5p	-0.3547309
hsa-miR-151a-3p	-0.355535
hsa-miR-4325	-0.3571088
hsa-miR-6882-3p	-0.358874
hsa-miR-301b-3p	-0.3595596
hsa-miR-431-3p	-0.3601739
hsa-miR-3978	-0.3609494
hsa-miR-1288-3p	-0.362056
hsa-miR-1468-3p	-0.362684
hsa-miR-6795-5p	-0.363085
hsa-miR-382-3p	-0.3634027
hsa-miR-4431	-0.3641597
hsa-miR-548p	-0.372812
hsa-miR-18a-5p	-0.373052
hsa-miR-518a-5p	-0.3741727
hsa-miR-3618	-0.3748359
hsa-miR-525-3p	-0.375478
hsa-miR-3157-3p	-0.376282
hsa-miR-629-5p	-0.37671098
hsa-miR-93-3p	-0.37951843
hsa-miR-4676-5p	-0.3796853
hsa-miR-8083	-0.380251
hsa-miR-30e-3p	-0.380401
hsa-miR-5589-3p	-0.3810278
hsa-miR-4667-5p	-0.3810311
hsa-miR-7978	-0.381111
hsa-miR-6516-5p	-0.3825775
hsa-miR-6750-5p	-0.382912
hsa-miR-1286	-0.38310335
hsa-miR-6774-3p	-0.383729
hsa-miR-3158-3p	-0.3844069
hsa-miR-216a-5p	-0.38478827
hsa-miR-759	-0.385305
hsa-miR-568	-0.386725
hsa-miR-193b-3p	-0.3870327
hsa-miR-4770	-0.3876731
hsa-miR-664b-5p	-0.387736
hsa-miR-16-1-3p	-0.3897555
hsa-miR-8082	-0.390122
hsa-miR-362-5p	-0.390446
hsa-miR-1293	-0.390738
hsa-miR-5189-5p	-0.392103
hsa-miR-591	-0.3923007
hsa-miR-4776-3p	-0.39262
hsa-miR-3689a-5p	-0.392898
hsa-miR-5579-3p	-0.392993
hsa-miR-6772-3p	-0.3934617
hsa-miR-664a-5p	-0.393644
hsa-miR-4744	-0.393988
hsa-miR-3653-3p	-0.394681
hsa-miR-19b-1-5p	-0.3946893
hsa-miR-6864-5p	-0.394833
hsa-miR-455-3p	-0.395626
hsa-miR-3680-5p	-0.396342
hsa-miR-4772-3p	-0.3964437
hsa-miR-6815-3p	-0.397738
hsa-miR-4260	-0.3984252
hsa-miR-6500-3p	-0.3994218
hsa-miR-6715b-5p	-0.400217
hsa-miR-7110-3p	-0.40119266
hsa-miR-4482-3p	-0.4014824
hsa-miR-1295b-3p	-0.401772
hsa-miR-3659	-0.4023092
hsa-miR-541-3p	-0.4024061
hsa-miR-4658	-0.403211
hsa-miR-205-5p	-0.4035353
hsa-miR-620	-0.404431
hsa-miR-6750-3p	-0.4051021
hsa-miR-4294	-0.4065784
hsa-miR-4722-3p	-0.406702
hsa-miR-4504	-0.406772
hsa-miR-142-5p	-0.408716
hsa-miR-6862-5p	-0.408807
hsa-miR-3671	-0.40928
hsa-miR-6770-3p	-0.409625
hsa-miR-3144-5p	-0.409668
hsa-miR-4633-5p	-0.41025
hsa-miR-614	-0.4107583
hsa-miR-6718-5p	-0.411992
hsa-miR-588	-0.4123305
hsa-miR-6727-3p	-0.413578
hsa-miR-6886-5p	-0.413699
hsa-miR-139-5p	-0.41372
hsa-miR-6822-5p	-0.4143324
hsa-miR-4277	-0.419062
hsa-miR-520a-5p	-0.4197277
hsa-miR-6512-5p	-0.420325
hsa-miR-608	-0.420887
hsa-miR-4791	-0.4225376
hsa-miR-6079	-0.4235337
hsa-miR-3664-5p	-0.423698
hsa-miR-6747-5p	-0.424017
hsa-miR-6879-3p	-0.424561
hsa-miR-8058	-0.42485514
hsa-miR-6504-3p	-0.425666
hsa-miR-646	-0.4263605
hsa-miR-3185	-0.4265972
hsa-miR-4445-5p	-0.4288558
hsa-miR-1248	-0.429681
hsa-miR-6128	-0.430481
hsa-miR-8077	-0.4306248
hsa-miR-6839-5p	-0.4317419
hsa-miR-4700-5p	-0.432021
hsa-miR-6801-3p	-0.4320579
hsa-miR-3929	-0.433565
hsa-miR-26a-5p	-0.4337669
hsa-miR-4262	-0.434671
hsa-miR-4797-3p	-0.434758
hsa-miR-8485	-0.435522
hsa-miR-4461	-0.436813
hsa-miR-2355-3p	-0.436865
hsa-miR-3123	-0.438923
hsa-miR-1304-5p	-0.439252
hsa-miR-4425	-0.441661
hsa-miR-3165	-0.442177
hsa-miR-4446-5p	-0.4423361
hsa-miR-3184-5p	-0.4423667
hsa-miR-3607-5p	-0.445614
hsa-miR-4289	-0.445625
hsa-miR-4742-3p	-0.446228
hsa-miR-501-3p	-0.4467131
hsa-miR-1273h-3p	-0.44687
hsa-miR-6764-5p	-0.447437
hsa-miR-27b-5p	-0.4475656
hsa-miR-7156-3p	-0.447659
hsa-miR-3155b	-0.450222
hsa-miR-888-3p	-0.4538416
hsa-miR-299-3p	-0.454024
hsa-miR-4776-5p	-0.454205
hsa-miR-491-5p	-0.4557626
hsa-miR-6828-5p	-0.4562088
hsa-miR-203b-3p	-0.4569829
hsa-miR-8074	-0.458906
hsa-miR-582-3p	-0.458996744
hsa-miR-433-3p	-0.4592175
hsa-miR-548am-3p	-0.459553
hsa-miR-8081	-0.459898
hsa-miR-5588-3p	-0.460578
hsa-miR-4761-5p	-0.461753
hsa-miR-4304	-0.4625074
hsa-miR-4636	-0.46267
hsa-miR-4531	-0.4628519
hsa-miR-7160-3p	-0.463856
hsa-miR-6731-5p	-0.464435
hsa-miR-4427	-0.4657758
hsa-miR-1205	-0.466561
hsa-miR-1233-5p	-0.466751
hsa-miR-4291	-0.466844
hsa-miR-4670-3p	-0.4678423
hsa-miR-9-3p	-0.469061
hsa-miR-412-5p	-0.469432
hsa-miR-6514-5p	-0.471494
hsa-miR-6853-5p	-0.472295
hsa-miR-7161-5p	-0.473212
hsa-miR-219b-5p	-0.473549
hsa-miR-7703	-0.473673
hsa-miR-4474-3p	-0.475044
hsa-miR-495-3p	-0.476905
hsa-miR-1233-3p	-0.478027
hsa-miR-5693	-0.479853
hsa-miR-1253	-0.480657
hsa-miR-365a-5p	-0.480915
hsa-miR-650	-0.4809266
hsa-miR-513a-3p	-0.4810344
hsa-miR-5010-5p	-0.481158
hsa-miR-135b-3p	-0.4811654
hsa-miR-4709-3p	-0.4812013
hsa-miR-200a-3p	-0.481635
hsa-miR-3925-5p	-0.481847
hsa-miR-378j	-0.48215313
hsa-miR-200c-5p	-0.4850373
hsa-miR-8052	-0.485806
hsa-miR-196b-3p	-0.486158
hsa-miR-1273g-5p	-0.486602
hsa-miR-4999-3p	-0.487038
hsa-miR-3622b-5p	-0.487725
hsa-miR-6510-3p	-0.48775
hsa-miR-573	-0.4895371
hsa-miR-3174	-0.489598
hsa-miR-7153-5p	-0.4903
hsa-miR-105-5p	-0.4935337
hsa-miR-517-5p	-0.493654
hsa-miR-5197-3p	-0.4941
hsa-miR-3122	-0.494806
hsa-miR-325	-0.4948877
hsa-miR-3125	-0.495046
hsa-miR-4659a-3p	-0.4952882
hsa-miR-3145-5p	-0.496359
hsa-miR-6859-5p	-0.497655
hsa-miR-486-3p	-0.49858769
hsa-miR-20b-3p	-0.4993898
hsa-miR-4754	-0.499506
hsa-miR-33a-3p	-0.4998158
hsa-miR-188-3p	-0.4999644
hsa-miR-7848-3p	-0.500125
hsa-miR-25-5p	-0.5019176
hsa-miR-487a-3p	-0.50366
hsa-miR-4300	-0.506642
hsa-miR-133a-5p	-0.508619
hsa-miR-7161-3p	-0.508898
hsa-miR-5695	-0.50904207
hsa-miR-4685-3p	-0.5097087
hsa-miR-708-3p	-0.510065774
hsa-miR-3912-3p	-0.511015
hsa-miR-6511b-5p	-0.511093
hsa-miR-134-3p	-0.5116269
hsa-miR-6863	-0.512056
hsa-miR-6773-5p	-0.5123
hsa-miR-147b	-0.5125317
hsa-miR-378i	-0.5127106
hsa-miR-510-3p	-0.513278
hsa-miR-7157-3p	-0.514278
hsa-miR-8070	-0.514435
hsa-miR-1827	-0.514817
hsa-miR-770-5p	-0.5156176
hsa-miR-661	-0.5160196
hsa-miR-8057	-0.519065
hsa-miR-6762-5p	-0.519923
hsa-miR-5699-5p	-0.521614
hsa-miR-99a-3p	-0.5220448
hsa-miR-6848-5p	-0.522694
hsa-miR-6722-5p	-0.522805
hsa-miR-644a	-0.5230831
hsa-miR-3150b-3p	-0.524908
hsa-miR-2276-5p	-0.52606002
hsa-miR-3161	-0.52749
hsa-miR-30a-5p	-0.527494
hsa-miR-3152-5p	-0.5277702
hsa-miR-5187-5p	-0.528414
hsa-miR-1251-3p	-0.52876
hsa-miR-202-3p	-0.529114
hsa-miR-676-5p	-0.5292
hsa-miR-4731-5p	-0.5297
hsa-miR-4439	-0.530825
hsa-miR-1343-3p	-0.53152907
hsa-miR-4278	-0.533353
hsa-miR-7153-3p	-0.533394
hsa-miR-3155a	-0.53396
hsa-miR-4747-3p	-0.534185
hsa-miR-627-5p	-0.5348504
hsa-miR-4437	-0.5359057
hsa-miR-3192-5p	-0.536688
hsa-miR-7853-5p	-0.536856
hsa-miR-4802-5p	-0.537402
hsa-miR-4428	-0.537681
hsa-miR-6873-5p	-0.537937
hsa-miR-5047	-0.539837
hsa-miR-4258	-0.5400947
hsa-miR-7705	-0.540416
hsa-miR-4784	-0.540726
hsa-miR-4761-3p	-0.540984
hsa-miR-6075	-0.5411675
hsa-miR-1273c	-0.5412785
hsa-miR-6838-3p	-0.542436
hsa-miR-200a-5p	-0.542813
hsa-miR-4426	-0.545265
hsa-miR-219b-3p	-0.545921
hsa-miR-5188	-0.546843
hsa-miR-5572	-0.547835
hsa-miR-1297	-0.548845
hsa-miR-6746-3p	-0.549001
hsa-miR-3919	-0.549955
hsa-miR-1285-3p	-0.5508577
hsa-miR-548aw	-0.552982
hsa-miR-2114-3p	-0.554008
hsa-miR-921	-0.5546597
hsa-miR-146b-3p	-0.5546945
hsa-miR-181b-3p	-0.554961
hsa-miR-8073	-0.555026
hsa-miR-5702	-0.555913
hsa-miR-587	-0.5572069
hsa-miR-4654	-0.557352
hsa-miR-3662	-0.559556
hsa-miR-181b-2-3p	-0.560066
hsa-miR-3187-5p	-0.561202
hsa-miR-1468-5p	-0.561699
hsa-miR-4647	-0.5624
hsa-miR-4661-3p	-0.56315
hsa-miR-4468	-0.563275
hsa-miR-222-5p	-0.5639688
hsa-miR-4639-5p	-0.566417
hsa-miR-3126-3p	-0.566876
hsa-miR-141-3p	-0.566942
hsa-miR-4268	-0.5681833
hsa-miR-617	-0.568426
hsa-miR-4318	-0.569344
hsa-miR-1255a	-0.5705403
hsa-miR-4537	-0.5714753
hsa-miR-604	-0.5744133
hsa-miR-510-5p	-0.574646
hsa-miR-151a-5p	-0.575497
hsa-miR-4797-5p	-0.5762124
hsa-miR-99b-5p	-0.576549
hsa-miR-125b-1-3p	-0.5775033
hsa-miR-5707	-0.577913
hsa-miR-3143	-0.578085
hsa-miR-2467-3p	-0.579386
hsa-miR-99b-3p	-0.5823053
hsa-miR-548ay-3p	-0.58607
hsa-miR-3193	-0.58701
hsa-miR-532-5p	-0.58838
hsa-miR-452-5p	-0.589358
hsa-miR-4779	-0.591199
hsa-miR-7155-3p	-0.591344
hsa-miR-502-3p	-0.591894
hsa-miR-6857-5p	-0.593076
hsa-miR-7702	-0.594988
hsa-miR-1295b-5p	-0.595239
hsa-miR-96-3p	-0.5953802
hsa-miR-1255b-5p	-0.595492
hsa-miR-511-5p	-0.5963372
hsa-miR-499b-3p	-0.597124
hsa-miR-659-5p	-0.597192
hsa-miR-606	-0.5981012
hsa-miR-597-5p	-0.59815575
hsa-miR-6815-5p	-0.599648
hsa-miR-571	-0.599901
hsa-miR-4715-5p	-0.600506
hsa-miR-4735-5p	-0.600855
hsa-miR-4653-5p	-0.601227
hsa-miR-412-3p	-0.607526
hsa-miR-3664-3p	-0.607885
hsa-miR-200b-3p	-0.608482
hsa-miR-1208	-0.609259
hsa-miR-3686	-0.609673
hsa-miR-6890-5p	-0.609884
hsa-miR-6870-5p	-0.6115355
hsa-miR-1306-5p	-0.611645
hsa-miR-579-5p	-0.612656
hsa-miR-6802-3p	-0.612789
hsa-miR-4659a-5p	-0.613437
hsa-miR-675-3p	-0.614031
hsa-miR-301b-5p	-0.614468
hsa-miR-4648	-0.615706
hsa-miR-643	-0.61587
hsa-miR-3173-3p	-0.61755
hsa-miR-3200-3p	-0.620371
hsa-miR-520f-5p	-0.620476
hsa-miR-4768-5p	-0.620561
hsa-miR-8053	-0.621933
hsa-miR-3941	-0.622448
hsa-miR-892c-5p	-0.622612
hsa-miR-383-3p	-0.622629
hsa-miR-4661-5p	-0.624456
hsa-miR-3910	-0.624831
hsa-miR-943	-0.6248311
hsa-miR-6780a-5p	-0.62529
hsa-miR-132-3p	-0.625612
hsa-miR-3666	-0.62619
hsa-miR-370-5p	-0.626415
hsa-miR-600	-0.6279019
hsa-miR-375	-0.629051
hsa-miR-17-3p	-0.630211
hsa-miR-4717-5p	-0.631887
hsa-miR-509-5p	-0.632542
hsa-miR-3164	-0.633145
hsa-miR-5584-5p	-0.633359
hsa-miR-9500	-0.634171
hsa-miR-4521	-0.634538
hsa-miR-4252	-0.638748
hsa-miR-496	-0.64187
hsa-miR-6744-5p	-0.643532
hsa-miR-550b-3p	-0.644682
hsa-miR-4315	-0.64536
hsa-miR-128-1-5p	-0.645507
hsa-miR-6842-5p	-0.645512
hsa-miR-3926	-0.646713
hsa-miR-6869-3p	-0.649237
hsa-miR-3922-5p	-0.650855
hsa-miR-4657	-0.651208
hsa-miR-4523	-0.652464
hsa-miR-875-3p	-0.6524901
hsa-miR-4804-5p	-0.655142
hsa-miR-125b-2-3p	-0.6553085
hsa-miR-1258	-0.656112
hsa-miR-3936	-0.656316
hsa-miR-379-5p	-0.656761
hsa-miR-5088-3p	-0.657294
hsa-miR-7113-3p	-0.657384
hsa-miR-8059	-0.657797
hsa-miR-4490	-0.659028
hsa-miR-567	-0.66102906
hsa-miR-3934-5p	-0.662077
hsa-miR-3197	-0.664237
hsa-miR-558	-0.6653373
hsa-miR-4682	-0.66571
hsa-miR-3124-3p	-0.666657
hsa-miR-8088	-0.667783
hsa-miR-4728-5p	-0.668552
hsa-miR-6715b-3p	-0.669086
hsa-miR-4491	-0.669538
hsa-miR-4672	-0.670047
hsa-miR-10a-3p	-0.6703561
hsa-miR-4753-5p	-0.673492
hsa-miR-194-5p	-0.674212
hsa-miR-6742-5p	-0.674223
hsa-miR-5581-5p	-0.674707
hsa-miR-509-3-5p	-0.674723
hsa-miR-6761-5p	-0.675713
hsa-miR-6892-5p	-0.677072
hsa-miR-4801	-0.682521
hsa-miR-181c-3p	-0.6833674
hsa-miR-1908-5p	-0.683869
hsa-miR-548ax	-0.6851
hsa-miR-3146	-0.685359
hsa-miR-330-5p	-0.6854139
hsa-miR-4660	-0.68709
hsa-miR-1322	-0.687367
hsa-miR-6837-5p	-0.687511
hsa-miR-1272	-0.688498
hsa-miR-1298-3p	-0.688613
hsa-miR-3168	-0.690349
hsa-miR-331-5p	-0.691353
hsa-miR-662	-0.6914371
hsa-miR-6077	-0.692664
hsa-miR-1203	-0.695515
hsa-miR-4726-3p	-0.69585
hsa-miR-6509-5p	-0.695942
hsa-miR-6841-5p	-0.696285
hsa-miR-204-3p	-0.696396
hsa-miR-148a-5p	-0.6967135
hsa-miR-8056	-0.697066
hsa-miR-3159	-0.69746
hsa-miR-6818-5p	-0.697491
hsa-miR-503-5p	-0.6977815
hsa-miR-4638-3p	-0.69798
hsa-miR-4694-3p	-0.699867
hsa-miR-3170	-0.699875
hsa-miR-345-5p	-0.699979
hsa-miR-1307-3p	-0.701426
hsa-miR-8085	-0.703334
hsa-miR-519d-5p	-0.704335
hsa-miR-6733-5p	-0.704699
hsa-miR-6715a-3p	-0.706
hsa-miR-298	-0.7061344
hsa-miR-4724-5p	-0.706213
hsa-miR-6806-3p	-0.707571
hsa-miR-4445-3p	-0.707662
hsa-miR-4772-5p	-0.708453
hsa-miR-4718	-0.709377
hsa-miR-2117	-0.710339
hsa-miR-6811-5p	-0.710576
hsa-miR-490-5p	-0.7128612
hsa-miR-615-5p	-0.7135468
hsa-miR-4438	-0.714433
hsa-miR-4684-3p	-0.7155775
hsa-miR-1263	-0.717319
hsa-miR-593-5p	-0.7175257
hsa-miR-3689d	-0.717639
hsa-miR-4773	-0.718747
hsa-miR-4774-3p	-0.719571
hsa-miR-5004-5p	-0.719638
hsa-miR-4419b	-0.720899
hsa-miR-6781-5p	-0.720983
hsa-miR-5571-3p	-0.725367
hsa-miR-548ad-3p	-0.725464
hsa-miR-1301-3p	-0.726245
hsa-miR-523-3p	-0.72637
hsa-miR-500b-3p	-0.726818
hsa-miR-3622a-5p	-0.727389
hsa-miR-1273d	-0.727947
hsa-miR-3935	-0.729651
hsa-miR-5091	-0.730496
hsa-miR-4529-3p	-0.730622
hsa-miR-4650-3p	-0.733208
hsa-miR-3130-5p	-0.734783
hsa-miR-6081	-0.735274
hsa-miR-6852-5p	-0.735511
hsa-miR-648	-0.736572
hsa-miR-6835-5p	-0.737765
hsa-miR-181d-3p	-0.73845
hsa-miR-411-3p	-0.738899
hsa-miR-5191	-0.7408135
hsa-miR-1273e	-0.741087
hsa-miR-6888-5p	-0.742877
hsa-miR-4737	-0.743536
hsa-miR-2682-5p	-0.743781
hsa-miR-5705	-0.743833
hsa-miR-6771-3p	-0.745813
hsa-miR-935	-0.747306
hsa-miR-200b-5p	-0.747476
hsa-miR-4798-3p	-0.748376
hsa-miR-4723-5p	-0.752388
hsa-miR-4256	-0.752409
hsa-miR-6513-5p	-0.753812
hsa-miR-152-3p	-0.754765
hsa-miR-3689f	-0.755942
hsa-miR-193a-5p	-0.757372
hsa-miR-6811-3p	-0.758532
hsa-miR-5580-3p	-0.759532
hsa-miR-3621	-0.760899
hsa-miR-124-3p	-0.760902
hsa-miR-5586-3p	-0.761047
hsa-miR-3616-3p	-0.761155
hsa-miR-7158-5p	-0.763995
hsa-miR-4638-5p	-0.768074
hsa-miR-4482-5p	-0.768076
hsa-miR-1199-3p	-0.768175
hsa-miR-1237-5p	-0.768219
hsa-miR-3160-3p	-0.768339
hsa-miR-378e	-0.769331
hsa-miR-6720-5p	-0.769864
hsa-miR-493-3p	-0.770118
hsa-miR-514b-3p	-0.770241
hsa-miR-6720-3p	-0.770471
hsa-miR-6726-5p	-0.770497
hsa-miR-589-5p	-0.7709496
hsa-miR-3678-3p	-0.772379
hsa-miR-3199	-0.77241
hsa-miR-891a-5p	-0.773892
hsa-miR-5195-5p	-0.773982
hsa-miR-1247-5p	-0.774015
hsa-miR-514a-5p	-0.77437
hsa-miR-3126-5p	-0.781796
hsa-miR-217	-0.7820867
hsa-miR-208a-3p	-0.782087
hsa-miR-4283	-0.782658
hsa-miR-4722-5p	-0.783568
hsa-miR-6753-3p	-0.784026
hsa-miR-8078	-0.784096
hsa-miR-2355-5p	-0.784459
hsa-miR-210-3p	-0.7853
hsa-miR-6078	-0.7856524
hsa-miR-6878-5p	-0.790496
hsa-miR-3190-3p	-0.790848
hsa-miR-7151-3p	-0.791913
hsa-miR-1276	-0.793174
hsa-miR-4494	-0.79436
hsa-miR-143-3p	-0.794443
hsa-miR-548e-5p	-0.795428
hsa-miR-431-5p	-0.796845
hsa-miR-6504-5p	-0.797072
hsa-miR-6814-5p	-0.798193
hsa-miR-5585-5p	-0.799325
hsa-miR-378c	-0.801471
hsa-miR-6804-5p	-0.801943
hsa-miR-6755-5p	-0.802823
hsa-miR-3928-3p	-0.803088
hsa-miR-191-5p	-0.803835
hsa-miR-6816-5p	-0.804242
hsa-miR-5682	-0.805357
hsa-miR-6814-3p	-0.808536
hsa-miR-6885-5p	-0.808922
hsa-miR-4699-5p	-0.809325
hsa-miR-3120-3p	-0.809927
hsa-miR-4446-3p	-0.811117
hsa-miR-6871-3p	-0.811178
hsa-miR-3065-5p	-0.811368
hsa-miR-106b-3p	-0.81412
hsa-miR-6080	-0.815198
hsa-miR-4255	-0.815704
hsa-miR-3132	-0.816301
hsa-miR-2681-3p	-0.81709
hsa-miR-4691-3p	-0.818129
hsa-miR-1266-3p	-0.818646
hsa-miR-6767-5p	-0.818924
hsa-miR-3163	-0.820657
hsa-miR-3914	-0.820703
hsa-miR-3615	-0.820732
hsa-miR-5004-3p	-0.820767
hsa-miR-183-3p	-0.8221328
hsa-miR-2114-5p	-0.823429
hsa-miR-4488	-0.823879
hsa-miR-550b-2-5p	-0.824844
hsa-miR-3169	-0.825438
hsa-miR-3151-5p	-0.82738
hsa-miR-554	-0.828497
hsa-miR-500a-5p	-0.828498
hsa-miR-4675	-0.831836
hsa-miR-4506	-0.833041
hsa-miR-3154	-0.833441
hsa-miR-532-3p	-0.835319
hsa-miR-4421	-0.836088
hsa-miR-3181	-0.837613
hsa-miR-621	-0.8385183
hsa-miR-7856-5p	-0.840256
hsa-miR-378g	-0.840835
hsa-miR-4474-5p	-0.840959
hsa-miR-4790-3p	-0.841331
hsa-miR-597-3p	-0.842224
hsa-miR-3612	-0.843975
hsa-miR-6810-5p	-0.844523
hsa-miR-3177-3p	-0.845497
hsa-miR-3194-3p	-0.847616
hsa-miR-5008-3p	-0.849068
hsa-miR-920	-0.853054
hsa-miR-3139	-0.853193
hsa-miR-4637	-0.853707
hsa-miR-5692a	-0.8545407
hsa-miR-4296	-0.855246
hsa-miR-4745-3p	-0.855546
hsa-miR-589-3p	-0.8604455
hsa-miR-3681-5p	-0.866901
hsa-miR-2277-5p	-0.867108
hsa-miR-6876-5p	-0.867155
hsa-miR-3677-5p	-0.868086
hsa-miR-7843-5p	-0.868223
hsa-miR-124-5p	-0.870411
hsa-miR-564	-0.872445
hsa-miR-4418	-0.882554
hsa-miR-6084	-0.882672
hsa-miR-3150a-3p	-0.88413
hsa-miR-3691-5p	-0.888056
hsa-miR-1269b	-0.890129
hsa-miR-6840-5p	-0.891728
hsa-miR-6753-5p	-0.89201
hsa-miR-4733-5p	-0.892266
hsa-miR-3658	-0.893486
hsa-miR-639	-0.895073
hsa-miR-3177-5p	-0.897584
hsa-miR-5189-3p	-0.897769
hsa-miR-6837-3p	-0.898444
hsa-miR-335-5p	-0.899708
hsa-miR-652-3p	-0.90108
hsa-miR-141-5p	-0.902352
hsa-miR-370-3p	-0.902747
hsa-miR-1469	-0.903798
hsa-miR-302c-5p	-0.904095
hsa-miR-551b-5p	-0.906559
hsa-miR-6783-5p	-0.906566
hsa-miR-6895-5p	-0.907691
hsa-miR-1973	-0.90861
hsa-miR-7111-5p	-0.912036
hsa-miR-4781-3p	-0.912398
hsa-miR-4533	-0.912882
hsa-miR-3187-3p	-0.913118
hsa-miR-4527	-0.913243
hsa-miR-2681-5p	-0.913662
hsa-miR-6791-3p	-0.915889
hsa-miR-8055	-0.917159
hsa-miR-4674	-0.917452
hsa-miR-6829-3p	-0.918646
hsa-miR-4690-3p	-0.918922
hsa-miR-4303	-0.920053
hsa-miR-761	-0.921055
hsa-miR-138-2-3p	-0.921075
hsa-miR-128-2-5p	-0.921306
hsa-miR-4514	-0.921707
hsa-miR-330-3p	-0.92227
hsa-miR-5691	-0.923211
hsa-miR-4786-5p	-0.923711
hsa-miR-1273h-5p	-0.924205
hsa-miR-196a-3p	-0.924913
hsa-miR-1271-3p	-0.928624
