miRNA	value
hsa-miR-569	-0.4840512
hsa-miR-6744-3p	-0.567126
hsa-miR-551a	0.0065196
hsa-miR-181c-5p	-0.3642106
hsa-miR-6506-3p	-0.370748
hsa-miR-6823-5p	-0.14712983
hsa-miR-4420	-0.0038786
hsa-miR-4802-3p	-0.672013
hsa-miR-182-5p	-0.224873
hsa-miR-378f	0.1189014
hsa-miR-3142	0.417895
hsa-miR-6834-5p	-0.03418539
hsa-miR-508-3p	-0.284297
hsa-miR-4749-5p	-0.668362
hsa-miR-4708-3p	-0.009841
hsa-miR-548l	-0.3915
hsa-miR-4263	-0.1055022
hsa-miR-3152-3p	-0.2428696
hsa-miR-489-3p	0.0466706
hsa-miR-656-5p	-0.310915
hsa-miR-4529-5p	-0.556547
hsa-miR-4760-5p	0.0839906
hsa-miR-361-5p	0.89387
hsa-miR-4424	-0.2112382
hsa-miR-4645-5p	0.2403916
hsa-miR-6507-5p	0.1675914
hsa-miR-6516-3p	-0.1770817
hsa-miR-6813-5p	-0.017269
hsa-miR-3591-5p	-0.0403164
hsa-miR-518e-5p	0.09559894
hsa-miR-4279	-0.275206
hsa-miR-423-3p	0.2287734
hsa-miR-4273	-0.506653
hsa-miR-8054	0.53371893
hsa-miR-499a-3p	-0.0363846
hsa-miR-3127-5p	0.3705241
hsa-miR-4276	-0.350152
hsa-miR-4473	0.3851286
hsa-miR-3157-5p	-0.152513
hsa-miR-3191-5p	-0.0421262
hsa-miR-5000-5p	0.4795468
hsa-miR-3680-3p	-0.130588
hsa-miR-4764-3p	0.2517704
hsa-miR-6766-5p	-0.15481948
hsa-miR-888-5p	-0.5492441
hsa-miR-3117-3p	-0.0908871
hsa-miR-1972	-0.3590252
hsa-miR-3611	0.0099888
hsa-miR-466	-0.14591
hsa-miR-5006-3p	-0.2865398
hsa-miR-4677-3p	0.1283597
hsa-miR-518f-5p	-0.3537955
hsa-miR-631	0.028577
hsa-miR-6762-3p	-0.126113
hsa-miR-548h-5p	-0.2350475
hsa-miR-1307-5p	-0.18455
hsa-miR-137	-0.3155708
hsa-miR-22-5p	-0.1021916
hsa-miR-1226-3p	-0.117912
hsa-miR-4677-5p	-0.3569701
hsa-miR-6877-5p	-0.5893096
hsa-miR-2682-3p	-0.3849531
hsa-miR-4726-5p	-0.178083
hsa-miR-676-3p	-0.0946084
hsa-miR-1271-5p	-0.1257762
hsa-miR-4317	0.9485353
hsa-miR-193a-3p	0.26131708
hsa-miR-422a	-0.981477
hsa-miR-4752	0.812948
hsa-miR-4684-5p	-0.0180453
hsa-miR-371b-3p	0.0934224
hsa-miR-6817-3p	-0.1378795
hsa-let-7g-3p	-0.4234417
hsa-miR-7-1-3p	0.113495
hsa-miR-585-5p	-0.3893906
hsa-miR-4768-3p	-0.528411
hsa-miR-4794	-0.2853496
hsa-miR-372-3p	-0.0993808
hsa-miR-4685-5p	-0.063461
hsa-miR-559	-0.1392701
hsa-miR-8086	-0.35074
hsa-miR-138-5p	-0.6062472
hsa-miR-3116	-0.0402668
hsa-miR-3616-5p	0.0110173
hsa-miR-3166	-0.274182
hsa-miR-548as-5p	-0.3414882
hsa-miR-210-5p	-0.02342
hsa-miR-4513	-0.478304
hsa-miR-4265	0.455173
hsa-miR-5706	-0.414486
hsa-miR-6875-3p	-0.1874948
hsa-miR-1914-5p	0.0111403
hsa-miR-5581-3p	-0.2157362
hsa-miR-7112-3p	-0.26465816
hsa-miR-3913-3p	0.2826237
hsa-miR-3655	-0.1783382
hsa-miR-4453	-0.179059
hsa-miR-5587-3p	-0.2277388
hsa-miR-6082	-0.314618
hsa-miR-6500-5p	-0.361679
hsa-miR-509-3p	-0.3178487
hsa-miR-4280	-0.14060133
hsa-miR-23a-5p	-0.32043801
hsa-miR-7515	-0.592487
hsa-miR-4282	-0.4971208
hsa-miR-649	-0.2270101
hsa-miR-4321	-0.4010153
hsa-miR-548au-3p	0.509162
hsa-miR-208b-3p	-0.0802952
hsa-miR-6759-5p	-0.626849
hsa-miR-153-3p	-0.2548922
hsa-miR-513a-5p	0.2772419
hsa-miR-6893-3p	0.0985228
hsa-miR-4643	0.038973
hsa-miR-4524b-5p	0.120889
hsa-miR-555	0.4649948
hsa-miR-378a-5p	0.0858296
hsa-miR-6782-5p	0.139631
hsa-miR-1269a	-0.673947
hsa-miR-506-3p	0.2964799
hsa-miR-3685	0.31621708
hsa-miR-490-3p	0.0951387
hsa-miR-2115-5p	0.1393932
hsa-miR-4804-3p	-0.2384232
hsa-miR-548ac	0.2454146
hsa-miR-324-5p	0.004038
hsa-miR-151a-3p	0.1458745
hsa-miR-4325	-0.0556299
hsa-miR-6882-3p	0.0410541
hsa-miR-301b-3p	0.6882595
hsa-miR-431-3p	-0.2981247
hsa-miR-3978	0.39688
hsa-miR-1288-3p	-0.1472618
hsa-miR-1468-3p	-0.107236
hsa-miR-6795-5p	-0.406157
hsa-miR-382-3p	-0.2048528
hsa-miR-4431	0.401448
hsa-miR-548p	-0.3911292
hsa-miR-18a-5p	-0.428781
hsa-miR-518a-5p	-0.4120875
hsa-miR-3618	0.0291707
hsa-miR-525-3p	0.762999
hsa-miR-3157-3p	-0.352682
hsa-miR-629-5p	-0.2262824
hsa-miR-93-3p	-0.1094406
hsa-miR-4676-5p	-0.479413
hsa-miR-8083	-0.3485667
hsa-miR-30e-3p	-0.300348
hsa-miR-5589-3p	0.95152
hsa-miR-4667-5p	-0.029361
hsa-miR-7978	0.477596
hsa-miR-6516-5p	-0.484396
hsa-miR-6750-5p	0.1783444
hsa-miR-1286	-0.363135
hsa-miR-6774-3p	-0.42148
hsa-miR-3158-3p	-0.827557
hsa-miR-216a-5p	-0.748216
hsa-miR-759	0.183878
hsa-miR-568	-0.0496952
hsa-miR-193b-3p	-0.009087
hsa-miR-4770	0.1762005
hsa-miR-664b-5p	-0.1693401
hsa-miR-16-1-3p	0.0645385
hsa-miR-8082	-0.2600302
hsa-miR-362-5p	-0.13336
hsa-miR-1293	0.032207
hsa-miR-5189-5p	-0.426605
hsa-miR-591	-0.0075107
hsa-miR-4776-3p	-0.082159797
hsa-miR-3689a-5p	0.0316337
hsa-miR-5579-3p	-0.445003
hsa-miR-6772-3p	-0.480585
hsa-miR-664a-5p	0.8689985
hsa-miR-4744	-0.372259
hsa-miR-3653-3p	-0.2192912
hsa-miR-19b-1-5p	0.5533358
hsa-miR-6864-5p	-0.0092985
hsa-miR-455-3p	0.3152218
hsa-miR-3680-5p	-0.29695451
hsa-miR-4772-3p	-0.0987493
hsa-miR-6815-3p	-0.065644
hsa-miR-4260	-0.1519721
hsa-miR-6500-3p	0.0366558
hsa-miR-6715b-5p	-0.540625
hsa-miR-7110-3p	-0.087783
hsa-miR-4482-3p	-0.3403292
hsa-miR-1295b-3p	-0.315759
hsa-miR-3659	-0.775529
hsa-miR-541-3p	-0.0453891
hsa-miR-4658	-0.474375
hsa-miR-205-5p	-0.0985039
hsa-miR-620	0.0904382
hsa-miR-6750-3p	-0.551328
hsa-miR-4294	0.4715343
hsa-miR-4722-3p	0.0822776
hsa-miR-4504	-0.571644
hsa-miR-142-5p	0.2270287
hsa-miR-6862-5p	-0.2789481
hsa-miR-3671	0.0549115
hsa-miR-6770-3p	-0.002515
hsa-miR-3144-5p	-0.1973076
hsa-miR-4633-5p	-0.1318279
hsa-miR-614	-0.218586
hsa-miR-6718-5p	-0.094132
hsa-miR-588	-0.33255842
hsa-miR-6727-3p	-0.218409
hsa-miR-6886-5p	0.508026
hsa-miR-139-5p	-0.544876
hsa-miR-6822-5p	-0.1382969
hsa-miR-4277	-0.1572025
hsa-miR-520a-5p	0.0744058
hsa-miR-6512-5p	0.2835133
hsa-miR-608	-0.406846
hsa-miR-4791	-0.2503475
hsa-miR-6079	-0.2375271
hsa-miR-3664-5p	-0.11901173
hsa-miR-6747-5p	-0.407372
hsa-miR-6879-3p	-0.022402
hsa-miR-8058	0.3995381
hsa-miR-6504-3p	0.2689064
hsa-miR-646	0.242765
hsa-miR-3185	-0.608823
hsa-miR-4445-5p	-0.2833978
hsa-miR-1248	-0.2852621
hsa-miR-6128	-0.352936
hsa-miR-8077	-0.498104
hsa-miR-6839-5p	-0.559907
hsa-miR-4700-5p	-0.363982
hsa-miR-6801-3p	-0.0962274
hsa-miR-3929	-0.368715
hsa-miR-26a-5p	0.0918799
hsa-miR-4262	0.3193597
hsa-miR-4797-3p	-0.13436904
hsa-miR-8485	-0.105724
hsa-miR-4461	-0.3229309
hsa-miR-2355-3p	-0.0084427
hsa-miR-3123	-0.385526
hsa-miR-1304-5p	0.0586336
hsa-miR-4425	-0.0380623
hsa-miR-3165	-0.223679
hsa-miR-4446-5p	-0.044597
hsa-miR-3184-5p	-0.1635325
hsa-miR-3607-5p	-0.009445
hsa-miR-4289	-0.338154
hsa-miR-4742-3p	-0.2870274
hsa-miR-501-3p	-0.338642
hsa-miR-1273h-3p	-0.3318988
hsa-miR-6764-5p	-0.4082044
hsa-miR-27b-5p	-0.3105424
hsa-miR-7156-3p	-0.635743
hsa-miR-3155b	-0.1216661
hsa-miR-888-3p	0.438017
hsa-miR-299-3p	-0.2494222
hsa-miR-4776-5p	-0.382053
hsa-miR-491-5p	-0.300275
hsa-miR-6828-5p	-0.3781291
hsa-miR-203b-3p	-0.1400811
hsa-miR-8074	0.2825926
hsa-miR-582-3p	-0.3469769
hsa-miR-433-3p	-0.2453745
hsa-miR-548am-3p	-0.1257966
hsa-miR-8081	-0.2906308
hsa-miR-5588-3p	0.1978482
hsa-miR-4761-5p	-0.435416
hsa-miR-4304	-0.848679
hsa-miR-4636	-0.0596743
hsa-miR-4531	-0.626301
hsa-miR-7160-3p	-0.4154909
hsa-miR-6731-5p	0.2119997
hsa-miR-4427	-0.0616784
hsa-miR-1205	-0.2584418
hsa-miR-1233-5p	-0.88243
hsa-miR-4291	-0.1608407
hsa-miR-4670-3p	0.2322057
hsa-miR-9-3p	-0.0336008
hsa-miR-412-5p	-0.44092
hsa-miR-6514-5p	-0.790137
hsa-miR-6853-5p	0.516761
hsa-miR-7161-5p	-0.464616
hsa-miR-219b-5p	0.2790714
hsa-miR-7703	-0.1692733
hsa-miR-4474-3p	-0.737633
hsa-miR-495-3p	0.221444
hsa-miR-1233-3p	-0.38658
hsa-miR-5693	-0.500886
hsa-miR-1253	-0.140128
hsa-miR-365a-5p	-0.535259
hsa-miR-650	-0.3941294
hsa-miR-513a-3p	0.4323844
hsa-miR-5010-5p	-0.344189
hsa-miR-135b-3p	0.3507477
hsa-miR-4709-3p	-0.3946597
hsa-miR-200a-3p	0.0398806
hsa-miR-3925-5p	-0.660457
hsa-miR-378j	-0.165007
hsa-miR-200c-5p	0.1084758
hsa-miR-8052	-0.3791683
hsa-miR-196b-3p	-0.2968997
hsa-miR-1273g-5p	-0.386513
hsa-miR-4999-3p	-0.235858
hsa-miR-3622b-5p	-0.400372
hsa-miR-6510-3p	-0.1564316
hsa-miR-573	-0.5084089
hsa-miR-3174	-0.461543
hsa-miR-7153-5p	-0.1617371
hsa-miR-105-5p	-0.47010336
hsa-miR-517-5p	0.1430747
hsa-miR-5197-3p	-0.31708
hsa-miR-3122	-0.1335043
hsa-miR-325	-0.23101198
hsa-miR-3125	-0.1517887
hsa-miR-4659a-3p	-0.135273
hsa-miR-3145-5p	-0.1860403
hsa-miR-6859-5p	-0.3765362
hsa-miR-486-3p	0.1067774
hsa-miR-20b-3p	-0.793378
hsa-miR-4754	-0.137283
hsa-miR-33a-3p	-0.3311121
hsa-miR-188-3p	-0.3886448
hsa-miR-7848-3p	-0.570753
hsa-miR-25-5p	-0.2682175
hsa-miR-487a-3p	-0.308396
hsa-miR-4300	-0.1783059
hsa-miR-133a-5p	-0.340431
hsa-miR-7161-3p	-0.861337
hsa-miR-5695	0.8150259
hsa-miR-4685-3p	-0.42145
hsa-miR-708-3p	-0.2844064
hsa-miR-3912-3p	-0.2736123
hsa-miR-6511b-5p	-0.2769671
hsa-miR-134-3p	-0.14982763
hsa-miR-6863	-0.542515
hsa-miR-6773-5p	-0.330505
hsa-miR-147b	-0.5299919
hsa-miR-378i	0.808175
hsa-miR-510-3p	0.15821588
hsa-miR-7157-3p	-0.468171
hsa-miR-8070	-0.638381
hsa-miR-1827	-0.1624478
hsa-miR-770-5p	-0.1479435
hsa-miR-661	-0.0657815
hsa-miR-8057	-0.1898843
hsa-miR-6762-5p	-0.4496582
hsa-miR-5699-5p	-0.0913007
hsa-miR-99a-3p	-0.0989308
hsa-miR-6848-5p	0.190186
hsa-miR-6722-5p	-0.240577
hsa-miR-644a	0.3873776
hsa-miR-3150b-3p	-0.373018
hsa-miR-2276-5p	-0.662652
hsa-miR-3161	-0.893701
hsa-miR-30a-5p	0.337023
hsa-miR-3152-5p	0.065697
hsa-miR-5187-5p	-0.2852524
hsa-miR-1251-3p	-0.591482
hsa-miR-202-3p	-0.48448801
hsa-miR-676-5p	-0.2531784
hsa-miR-4731-5p	-0.777834
hsa-miR-4439	-0.4364381
hsa-miR-1343-3p	-0.3626939
hsa-miR-4278	-0.365538
hsa-miR-7153-3p	-0.3540381
hsa-miR-3155a	-0.141622
hsa-miR-4747-3p	0.2073964
hsa-miR-627-5p	-0.0539552
hsa-miR-4437	-0.606907
hsa-miR-3192-5p	-0.623082
hsa-miR-7853-5p	-0.0979067
hsa-miR-4802-5p	0.1800359
hsa-miR-4428	-0.1746382
hsa-miR-6873-5p	-0.1330505
hsa-miR-5047	-0.327708
hsa-miR-4258	-0.544912
hsa-miR-7705	-0.0959338
hsa-miR-4784	-0.556426
hsa-miR-4761-3p	-0.2308302
hsa-miR-6075	-0.22973
hsa-miR-1273c	-0.514479
hsa-miR-6838-3p	-0.46689231
hsa-miR-200a-5p	-0.0490669
hsa-miR-4426	-0.180007
hsa-miR-219b-3p	-0.505936
hsa-miR-5188	-0.188737
hsa-miR-5572	-0.623848
hsa-miR-1297	-0.592081
hsa-miR-6746-3p	-0.3235848
hsa-miR-3919	-0.363168
hsa-miR-1285-3p	-0.4904347
hsa-miR-548aw	-0.2581429
hsa-miR-2114-3p	0.15721
hsa-miR-921	0.143010184
hsa-miR-146b-3p	0.2880963
hsa-miR-181b-3p	-0.084159
hsa-miR-8073	-0.444842
hsa-miR-5702	-0.0900013
hsa-miR-587	0.2232834
hsa-miR-4654	-0.527676
hsa-miR-3662	0.792993
hsa-miR-181b-2-3p	-0.383906
hsa-miR-3187-5p	-0.675955
hsa-miR-1468-5p	-0.264976
hsa-miR-4647	-0.417788
hsa-miR-4661-3p	-0.605986
hsa-miR-4468	-0.1150221
hsa-miR-222-5p	-0.3259576
hsa-miR-4639-5p	0.092061
hsa-miR-3126-3p	-0.51125
hsa-miR-141-3p	-0.2912862
hsa-miR-4268	-0.1993679
hsa-miR-617	0.0935018
hsa-miR-4318	0.265135
hsa-miR-1255a	-0.4087826
hsa-miR-4537	-0.308434
hsa-miR-604	-0.446013032
hsa-miR-510-5p	-0.473735
hsa-miR-151a-5p	0.3227053
hsa-miR-4797-5p	-0.3490218
hsa-miR-99b-5p	-0.5492988
hsa-miR-125b-1-3p	-0.3279833
hsa-miR-5707	-0.588705
hsa-miR-3143	0.0361167
hsa-miR-2467-3p	-0.379648
hsa-miR-99b-3p	-0.4969541
hsa-miR-548ay-3p	-0.09189068
hsa-miR-3193	-0.234498
hsa-miR-532-5p	-0.1119561
hsa-miR-452-5p	-0.4682274
hsa-miR-4779	-0.1972928
hsa-miR-7155-3p	0.029763
hsa-miR-502-3p	-0.1470692
hsa-miR-6857-5p	-0.3355539
hsa-miR-7702	-0.6111536
hsa-miR-1295b-5p	-0.1174535
hsa-miR-96-3p	-0.5176576
hsa-miR-1255b-5p	-0.76359
hsa-miR-511-5p	0.2927535
hsa-miR-499b-3p	-0.248269
hsa-miR-659-5p	-0.34362123
hsa-miR-606	-0.3131302
hsa-miR-597-5p	0.1091743
hsa-miR-6815-5p	-0.521052
hsa-miR-571	0.307923
hsa-miR-4715-5p	-0.839071
hsa-miR-4735-5p	-0.581901
hsa-miR-4653-5p	-0.1786166
hsa-miR-412-3p	-0.303803
hsa-miR-3664-3p	-0.3720854
hsa-miR-200b-3p	-0.1894348
hsa-miR-1208	-0.3832892
hsa-miR-3686	-0.116517
hsa-miR-6890-5p	0.1784966
hsa-miR-6870-5p	-0.476004
hsa-miR-1306-5p	-0.2099673
hsa-miR-579-5p	-0.388782
hsa-miR-6802-3p	0.1076788
hsa-miR-4659a-5p	-0.661189
hsa-miR-675-3p	0.0079491
hsa-miR-301b-5p	-0.335945
hsa-miR-4648	-0.21641
hsa-miR-643	0.2047426
hsa-miR-3173-3p	-0.651735
hsa-miR-3200-3p	-0.261321
hsa-miR-520f-5p	-0.468548
hsa-miR-4768-5p	-0.292401
hsa-miR-8053	-0.114285
hsa-miR-3941	0.0393182
hsa-miR-892c-5p	-0.499449
hsa-miR-383-3p	-0.393682
hsa-miR-4661-5p	-0.397486
hsa-miR-3910	-0.561073
hsa-miR-943	-0.33177
hsa-miR-6780a-5p	-0.108252
hsa-miR-132-3p	-0.610759
hsa-miR-3666	-0.1642025
hsa-miR-370-5p	-0.32357123
hsa-miR-600	-0.6181253
hsa-miR-375	-0.544045
hsa-miR-17-3p	-0.275595
hsa-miR-4717-5p	-0.1237269
hsa-miR-509-5p	-0.464483
hsa-miR-3164	-0.0376399
hsa-miR-5584-5p	-0.0313617
hsa-miR-9500	-0.351298
hsa-miR-4521	0.29297647
hsa-miR-4252	-0.61275
hsa-miR-496	-0.2393061
hsa-miR-6744-5p	0.0679503
hsa-miR-550b-3p	-0.88756
hsa-miR-4315	-0.54686
hsa-miR-128-1-5p	-0.338834
hsa-miR-6842-5p	-0.3470266
hsa-miR-3926	-0.333878
hsa-miR-6869-3p	-0.449182
hsa-miR-3922-5p	-0.567582
hsa-miR-4657	-0.085439
hsa-miR-4523	-0.560836
hsa-miR-875-3p	-0.4314517
hsa-miR-4804-5p	-0.1088996
hsa-miR-125b-2-3p	-0.404263
hsa-miR-1258	-0.513201
hsa-miR-3936	-0.423296
hsa-miR-379-5p	-0.339326
hsa-miR-5088-3p	-0.672143
hsa-miR-7113-3p	0.457082
hsa-miR-8059	-0.12442766
hsa-miR-4490	0.080655
hsa-miR-567	-0.1419443
hsa-miR-3934-5p	-0.693925
hsa-miR-3197	-0.41299
hsa-miR-558	-0.1572145
hsa-miR-4682	-0.3206115
hsa-miR-3124-3p	0.340957
hsa-miR-8088	-0.0922719
hsa-miR-4728-5p	-0.1456083
hsa-miR-6715b-3p	-0.749033
hsa-miR-4491	-0.355218
hsa-miR-4672	-0.3017856
hsa-miR-10a-3p	-0.7787656
hsa-miR-4753-5p	-0.968993
hsa-miR-194-5p	0.2175704
hsa-miR-6742-5p	-0.725683
hsa-miR-5581-5p	-0.2336438
hsa-miR-509-3-5p	-0.642029
hsa-miR-6761-5p	-0.551459
hsa-miR-6892-5p	-0.2010419
hsa-miR-4801	-0.526926
hsa-miR-181c-3p	-0.0769246
hsa-miR-1908-5p	-0.518222
hsa-miR-548ax	-0.4147255
hsa-miR-3146	-0.2267886
hsa-miR-330-5p	-0.3159312
hsa-miR-4660	-0.043072
hsa-miR-1322	0.03871
hsa-miR-6837-5p	0.194369
hsa-miR-1272	0.068673
hsa-miR-1298-3p	-0.818928
hsa-miR-3168	0.117898
hsa-miR-331-5p	-0.3561726
hsa-miR-662	0.2229711
hsa-miR-6077	-0.624111
hsa-miR-1203	-0.44849
hsa-miR-4726-3p	-0.808454
hsa-miR-6509-5p	0.0182498
hsa-miR-6841-5p	0.131781
hsa-miR-204-3p	-0.2769933
hsa-miR-148a-5p	-0.3102952
hsa-miR-8056	-0.1281963
hsa-miR-3159	-0.663725
hsa-miR-6818-5p	-0.011495
hsa-miR-503-5p	-0.5515873
hsa-miR-4638-3p	-1.194193
hsa-miR-4694-3p	-0.362868
hsa-miR-3170	-0.252969
hsa-miR-345-5p	0.094701
hsa-miR-1307-3p	-0.0757373
hsa-miR-8085	0.0103259
hsa-miR-519d-5p	0.0109026
hsa-miR-6733-5p	0.1503863
hsa-miR-6715a-3p	-0.458607
hsa-miR-298	-0.4622461
hsa-miR-4724-5p	0.331568
hsa-miR-6806-3p	0.084835
hsa-miR-4445-3p	-0.4246428
hsa-miR-4772-5p	-0.3436769
hsa-miR-4718	-0.4225599
hsa-miR-2117	-0.515583
hsa-miR-6811-5p	-0.694964
hsa-miR-490-5p	0.377907
hsa-miR-615-5p	-1.0019239
hsa-miR-4438	-0.588655
hsa-miR-4684-3p	-0.581698
hsa-miR-1263	0.2432739
hsa-miR-593-5p	-0.3814266
hsa-miR-3689d	-0.582525
hsa-miR-4773	-0.066207
hsa-miR-4774-3p	-0.1581672
hsa-miR-5004-5p	-0.152915
hsa-miR-4419b	-0.651026
hsa-miR-6781-5p	-0.658019
hsa-miR-5571-3p	-0.4655696
hsa-miR-548ad-3p	0.040495
hsa-miR-1301-3p	-0.208887
hsa-miR-523-3p	-0.790107
hsa-miR-500b-3p	-0.409729
hsa-miR-3622a-5p	-0.275686
hsa-miR-1273d	-0.235924
hsa-miR-3935	0.197226
hsa-miR-5091	-0.2964279
hsa-miR-4529-3p	-0.1098632
hsa-miR-4650-3p	-0.47704
hsa-miR-3130-5p	-0.735664
hsa-miR-6081	-0.626491
hsa-miR-6852-5p	-0.462515
hsa-miR-648	-0.805621
hsa-miR-6835-5p	-0.672539
hsa-miR-181d-3p	-0.1754339
hsa-miR-411-3p	-0.21067438
hsa-miR-5191	-0.1879364
hsa-miR-1273e	-0.644562
hsa-miR-6888-5p	-0.3932462
hsa-miR-4737	-0.420899
hsa-miR-2682-5p	-0.3772922
hsa-miR-5705	-0.39114
hsa-miR-6771-3p	-0.508325
hsa-miR-935	-0.648446
hsa-miR-200b-5p	-0.30419183
hsa-miR-4798-3p	-0.4063216
hsa-miR-4723-5p	-0.436513
hsa-miR-4256	-0.3614308
hsa-miR-6513-5p	-0.684879
hsa-miR-152-3p	-0.075965
hsa-miR-3689f	-0.367734
hsa-miR-193a-5p	-0.092649
hsa-miR-6811-3p	-0.657476
hsa-miR-5580-3p	-0.3349283
hsa-miR-3621	-0.556294
hsa-miR-124-3p	0.0413961
hsa-miR-5586-3p	-0.3602379
hsa-miR-3616-3p	0.096975
hsa-miR-7158-5p	-0.815373
hsa-miR-4638-5p	-0.548793
hsa-miR-4482-5p	-0.2587707
hsa-miR-1199-3p	-0.642588
hsa-miR-1237-5p	-0.57963
hsa-miR-3160-3p	-0.0398495
hsa-miR-378e	-0.556644
hsa-miR-6720-5p	-0.5352254
hsa-miR-493-3p	-0.1849932
hsa-miR-514b-3p	-0.461528
hsa-miR-6720-3p	-0.787841
hsa-miR-6726-5p	-0.3452325
hsa-miR-589-5p	-0.5913614
hsa-miR-3678-3p	-0.69704
hsa-miR-3199	-0.2011063
hsa-miR-891a-5p	-0.87533
hsa-miR-5195-5p	-0.587653
hsa-miR-1247-5p	-0.567842
hsa-miR-514a-5p	-0.661778
hsa-miR-3126-5p	-0.402444
hsa-miR-217	-0.386043
hsa-miR-208a-3p	-0.105365
hsa-miR-4283	-0.1632176
hsa-miR-4722-5p	-0.377863
hsa-miR-6753-3p	-0.319926
hsa-miR-8078	-0.540008
hsa-miR-2355-5p	-0.555702
hsa-miR-210-3p	0.4255884
hsa-miR-6078	-0.645858
hsa-miR-6878-5p	-0.330104
hsa-miR-3190-3p	-0.751564
hsa-miR-7151-3p	-0.445767
hsa-miR-1276	-0.2569822
hsa-miR-4494	-0.942051
hsa-miR-143-3p	-0.68561
hsa-miR-548e-5p	-0.564379
hsa-miR-431-5p	0.069783
hsa-miR-6504-5p	-0.3301791
hsa-miR-6814-5p	-0.2195042
hsa-miR-5585-5p	-0.634731
hsa-miR-378c	-0.75929
hsa-miR-6804-5p	-0.58771
hsa-miR-6755-5p	-0.0310611
hsa-miR-3928-3p	-0.434462
hsa-miR-191-5p	-0.6096627
hsa-miR-6816-5p	-0.642725
hsa-miR-5682	-0.713786
hsa-miR-6814-3p	0.001125
hsa-miR-6885-5p	-0.61766
hsa-miR-4699-5p	-0.3080207
hsa-miR-3120-3p	-0.460031
hsa-miR-4446-3p	-0.649957
hsa-miR-6871-3p	-0.66502
hsa-miR-3065-5p	-0.1091453
hsa-miR-106b-3p	0.02356925
hsa-miR-6080	-0.77325
hsa-miR-4255	-0.3486769
hsa-miR-3132	0.222125
hsa-miR-2681-3p	-0.5265101
hsa-miR-4691-3p	0.0465518
hsa-miR-1266-3p	-0.494068
hsa-miR-6767-5p	-0.462054
hsa-miR-3163	-0.284239
hsa-miR-3914	-0.359354
hsa-miR-3615	-0.4870062
hsa-miR-5004-3p	-0.2029714
hsa-miR-183-3p	-0.943526
hsa-miR-2114-5p	-0.471258
hsa-miR-4488	-0.670515
hsa-miR-550b-2-5p	-0.1702281
hsa-miR-3169	-0.2318313
hsa-miR-3151-5p	-0.3662365
hsa-miR-554	-0.276157
hsa-miR-500a-5p	-1.092052
hsa-miR-4675	-0.557438
hsa-miR-4506	-0.334865
hsa-miR-3154	-0.834538
hsa-miR-532-3p	-0.309427
hsa-miR-4421	-0.742419
hsa-miR-3181	-0.948406
hsa-miR-621	-0.0992179
hsa-miR-7856-5p	-0.2711985
hsa-miR-378g	-0.782075
hsa-miR-4474-5p	-0.496531
hsa-miR-4790-3p	-0.373839
hsa-miR-597-3p	-0.590112
hsa-miR-3612	0.49285579
hsa-miR-6810-5p	-0.520124
hsa-miR-3177-3p	-0.030101
hsa-miR-3194-3p	-0.608317
hsa-miR-5008-3p	-0.429576
hsa-miR-920	-0.7737736
hsa-miR-3139	-0.004575
hsa-miR-4637	-0.3326524
hsa-miR-5692a	-0.3662696
hsa-miR-4296	-0.360603
hsa-miR-4745-3p	-0.495848
hsa-miR-589-3p	-0.7677332
hsa-miR-3681-5p	-0.568244
hsa-miR-2277-5p	-0.534877
hsa-miR-6876-5p	-0.532182
hsa-miR-3677-5p	-0.648321
hsa-miR-7843-5p	-0.711547
hsa-miR-124-5p	-0.40134413
hsa-miR-564	-0.4095856
hsa-miR-4418	-0.478839
hsa-miR-6084	-0.652018
hsa-miR-3150a-3p	-0.952613
hsa-miR-3691-5p	-0.2658146
hsa-miR-1269b	-0.589523
hsa-miR-6840-5p	-0.677731
hsa-miR-6753-5p	-0.566964
hsa-miR-4733-5p	-0.632432
hsa-miR-3658	-0.608915
hsa-miR-639	-0.3602631
hsa-miR-3177-5p	-0.732941
hsa-miR-5189-3p	-0.555737
hsa-miR-6837-3p	-0.728522
hsa-miR-335-5p	-0.3103031
hsa-miR-652-3p	-0.3796441
hsa-miR-141-5p	0.351807
hsa-miR-370-3p	-0.709971
hsa-miR-1469	-0.831569
hsa-miR-302c-5p	-0.032813
hsa-miR-551b-5p	-0.13260643
hsa-miR-6783-5p	-0.0304489
hsa-miR-6895-5p	-0.45239099
hsa-miR-1973	-0.3173462
hsa-miR-7111-5p	-0.4113533
hsa-miR-4781-3p	-0.0102319
hsa-miR-4533	-0.759987
hsa-miR-3187-3p	-0.5843285
hsa-miR-4527	-0.01121
hsa-miR-2681-5p	-0.497786
hsa-miR-6791-3p	-0.860522
hsa-miR-8055	-0.637193
hsa-miR-4674	-1.19657
hsa-miR-6829-3p	-0.557154
hsa-miR-4690-3p	-0.871459
hsa-miR-4303	-0.3296574
hsa-miR-761	-0.746629
hsa-miR-138-2-3p	-0.2088785
hsa-miR-128-2-5p	0.2917397
hsa-miR-4514	-0.072362
hsa-miR-330-3p	-0.981127
hsa-miR-5691	-0.766302
hsa-miR-4786-5p	-0.936253
hsa-miR-1273h-5p	-0.886607
hsa-miR-196a-3p	-0.5408695
hsa-miR-1271-3p	-0.66947
hsa-miR-4635	-0.574021
hsa-miR-3130-3p	-0.795869
hsa-miR-5003-5p	-0.467727
