miRNA	value
hsa-miR-181c-5p	-1.155239
hsa-miR-6506-3p	-1.086456
hsa-miR-6823-5p	-0.264143
hsa-miR-4420	-1.849446
hsa-miR-4802-3p	-1.288037
hsa-miR-182-5p	-1.446997
hsa-miR-378f	-1.130229
hsa-miR-3142	0.498025
hsa-miR-6834-5p	0.301229
hsa-miR-508-3p	-0.840068
hsa-miR-4749-5p	-0.804863
hsa-miR-4708-3p	-0.38107692
hsa-miR-548l	-1.797006
hsa-miR-4263	-1.651918
hsa-miR-3152-3p	-1.631176
hsa-miR-489-3p	-1.85324
hsa-miR-656-5p	-0.231244
hsa-miR-4529-5p	-0.1979422
hsa-miR-4760-5p	-1.481231
hsa-miR-361-5p	0.214057
hsa-miR-4424	-1.7825
hsa-miR-4645-5p	0.730517
hsa-miR-6507-5p	-0.367487
hsa-miR-6516-3p	0.444382
hsa-miR-6813-5p	-1.33102
hsa-miR-3591-5p	-1.20855
hsa-miR-518e-5p	0.179166
hsa-miR-4279	-0.5484611
hsa-miR-423-3p	1.050238
hsa-miR-4273	-1.0308769
hsa-miR-8054	1.391832
hsa-miR-499a-3p	0.420809
hsa-miR-3127-5p	3.20843
hsa-miR-4276	-1.13853
hsa-miR-4473	0.028972
hsa-miR-3157-5p	-1.498892
hsa-miR-3191-5p	-1.448169
hsa-miR-5000-5p	-0.71173
hsa-miR-3680-3p	-0.85176
hsa-miR-4764-3p	-0.7781828
hsa-miR-6766-5p	-0.139204
hsa-miR-888-5p	-1.841614
hsa-miR-3117-3p	-0.3728634
hsa-miR-1972	0.769548
hsa-miR-3611	-1.471517
hsa-miR-466	-0.8291651
hsa-miR-5006-3p	-1.480874
hsa-miR-4677-3p	-1.157639
hsa-miR-518f-5p	-1.262626
hsa-miR-631	1.120349
hsa-miR-6762-3p	-0.215513
hsa-miR-548h-5p	-0.361203
hsa-miR-1307-5p	-1.059222
hsa-miR-137	-0.125898
hsa-miR-22-5p	-1.058215
hsa-miR-1226-3p	-0.7255535
hsa-miR-4677-5p	-0.188825
hsa-miR-6877-5p	-1.1818644
hsa-miR-2682-3p	-0.688188
hsa-miR-4726-5p	3.11411
hsa-miR-676-3p	-1.32374
hsa-miR-1271-5p	-1.450914
hsa-miR-4317	-0.84876
hsa-miR-193a-3p	-1.398818
hsa-miR-422a	2.1535433
hsa-miR-4752	-1.366522
hsa-miR-4684-5p	-0.661199
hsa-miR-371b-3p	-1.475777
hsa-miR-6817-3p	-1.066903
hsa-let-7g-3p	-0.00226
hsa-miR-7-1-3p	-1.830602
hsa-miR-585-5p	-0.480388
hsa-miR-4768-3p	-0.6445946
hsa-miR-4794	-1.940243
hsa-miR-372-3p	0.608814
hsa-miR-4685-5p	0.13127757
hsa-miR-559	-0.687915
hsa-miR-8086	-0.479466
hsa-miR-138-5p	0.152167
hsa-miR-3116	-1.715491
hsa-miR-3616-5p	0.2819982
hsa-miR-3166	-1.415793
hsa-miR-548as-5p	-1.264768
hsa-miR-210-5p	-0.909334
hsa-miR-4513	0.2497166
hsa-miR-4265	0.644241
hsa-miR-5706	-1.576184
hsa-miR-6875-3p	-1.231821
hsa-miR-1914-5p	-0.632858
hsa-miR-5581-3p	-1.575961
hsa-miR-7112-3p	0.344855
hsa-miR-3913-3p	-1.819294
hsa-miR-3655	-1.13451
hsa-miR-4453	-0.05326
hsa-miR-5587-3p	-0.084374
hsa-miR-6082	-0.2528557
hsa-miR-6500-5p	0.991119
hsa-miR-509-3p	-0.922652
hsa-miR-4280	-0.552903
hsa-miR-23a-5p	-0.3176413
hsa-miR-7515	0.23674
hsa-miR-4282	-0.549702
hsa-miR-649	-1.795009
hsa-miR-4321	1.065102
hsa-miR-548au-3p	-1.007762
hsa-miR-208b-3p	-1.463727
hsa-miR-6759-5p	-1.206458
hsa-miR-153-3p	-1.802577
hsa-miR-513a-5p	-0.010385
hsa-miR-6893-3p	-1.602189
hsa-miR-4643	-1.671359
hsa-miR-4524b-5p	0.47698009
hsa-miR-555	-0.7372332
hsa-miR-378a-5p	-0.5794133
hsa-miR-6782-5p	-1.584056
hsa-miR-1269a	-1.939062
hsa-miR-506-3p	-0.592967
hsa-miR-3685	-0.1472942
hsa-miR-490-3p	-0.5074967
hsa-miR-2115-5p	-1.010244
hsa-miR-4804-3p	-1.191124
hsa-miR-548ac	-1.593417
hsa-miR-324-5p	0.621625
hsa-miR-151a-3p	1.604885
hsa-miR-4325	-1.038977
hsa-miR-6882-3p	-1.92678
hsa-miR-301b-3p	-0.3541309
hsa-miR-431-3p	-1.4361859
hsa-miR-3978	-1.493516
hsa-miR-1288-3p	2.184038
hsa-miR-1468-3p	-0.861553
hsa-miR-6795-5p	2.551422
hsa-miR-382-3p	-0.980549
hsa-miR-4431	-1.84571
hsa-miR-548p	0.333375
hsa-miR-18a-5p	1.860699
hsa-miR-518a-5p	0.380696
hsa-miR-3618	-0.196785
hsa-miR-525-3p	-1.6204154
hsa-miR-3157-3p	-0.7601618
hsa-miR-629-5p	-0.220904
hsa-miR-93-3p	-1.323899
hsa-miR-4676-5p	0.703386
hsa-miR-8083	-0.864725
hsa-miR-30e-3p	1.205746
hsa-miR-5589-3p	-1.438494
hsa-miR-4667-5p	-0.578203
hsa-miR-7978	0.2796303
hsa-miR-6516-5p	-0.0655293
hsa-miR-6750-5p	-1.905436
hsa-miR-1286	0.984561
hsa-miR-6774-3p	-0.063859
hsa-miR-3158-3p	-0.305846
hsa-miR-216a-5p	-0.41288767
hsa-miR-759	-1.307448
hsa-miR-568	-1.059166
hsa-miR-193b-3p	-1.008844
hsa-miR-4770	-0.094192
hsa-miR-664b-5p	-1.279855
hsa-miR-16-1-3p	-0.614386
hsa-miR-8082	-1.775863
hsa-miR-362-5p	-0.016857
hsa-miR-1293	-1.268484
hsa-miR-5189-5p	0.15968
hsa-miR-591	-0.490008
hsa-miR-4776-3p	-0.535698
hsa-miR-3689a-5p	-1.148606
hsa-miR-5579-3p	-0.952864
hsa-miR-6772-3p	-1.488523
hsa-miR-664a-5p	-1.847005
hsa-miR-4744	-1.646418
hsa-miR-3653-3p	-1.577588
hsa-miR-19b-1-5p	-1.506757
hsa-miR-6864-5p	-0.579715
hsa-miR-455-3p	-1.722301
hsa-miR-3680-5p	-1.792647
hsa-miR-4772-3p	-0.8441393
hsa-miR-6815-3p	-0.664787
hsa-miR-4260	-1.899354
hsa-miR-6500-3p	-0.287323
hsa-miR-6715b-5p	-0.134811
hsa-miR-7110-3p	-0.872931
hsa-miR-4482-3p	-0.805107
hsa-miR-1295b-3p	0.657941
hsa-miR-3659	0.0939464
hsa-miR-541-3p	-0.336943
hsa-miR-4658	-1.733131
hsa-miR-205-5p	-0.729438
hsa-miR-620	-2.11544
hsa-miR-6750-3p	2.078356
hsa-miR-4294	1.456071
hsa-miR-4722-3p	-1.397067
hsa-miR-4504	-0.691145
hsa-miR-142-5p	4.31058
hsa-miR-6862-5p	-1.63149
hsa-miR-3671	-1.1332778
hsa-miR-6770-3p	-1.652705
hsa-miR-3144-5p	-0.3267817
hsa-miR-4633-5p	-1.37254
hsa-miR-614	-0.9529524
hsa-miR-6718-5p	-1.742802
hsa-miR-588	-0.4696939
hsa-miR-6727-3p	-1.031071
hsa-miR-6886-5p	-0.438673
hsa-miR-139-5p	-1.819803
hsa-miR-6822-5p	-0.352442
hsa-miR-4277	-1.127325
hsa-miR-520a-5p	-0.20467
hsa-miR-6512-5p	0.6298319
hsa-miR-608	-0.255918
hsa-miR-4791	-1.435832
hsa-miR-6079	-1.512631
hsa-miR-3664-5p	0.29626
hsa-miR-6747-5p	-1.1843116
hsa-miR-6879-3p	0.755516
hsa-miR-8058	-0.200884
hsa-miR-6504-3p	-0.673381
hsa-miR-646	-2.118343
hsa-miR-3185	-1.204446
hsa-miR-4445-5p	1.30471
hsa-miR-1248	-1.557439
hsa-miR-6128	-0.908006
hsa-miR-8077	-0.99605
hsa-miR-6839-5p	-0.416958
hsa-miR-4700-5p	-1.461052
hsa-miR-6801-3p	-1.236786
hsa-miR-3929	-1.880303
hsa-miR-26a-5p	7.06778
hsa-miR-4262	-0.328781
hsa-miR-4797-3p	-1.681881
hsa-miR-8485	1.85162
hsa-miR-4461	-1.173757
hsa-miR-2355-3p	-0.170898
hsa-miR-3123	0.0117227
hsa-miR-1304-5p	-1.404652
hsa-miR-4425	0.086178
hsa-miR-3165	-1.402659
hsa-miR-4446-5p	1.482164
hsa-miR-3184-5p	0.088661
hsa-miR-3607-5p	-0.159835
hsa-miR-4289	-1.242976
hsa-miR-4742-3p	1.157275
hsa-miR-501-3p	-0.4445161
hsa-miR-1273h-3p	-0.570816
hsa-miR-6764-5p	-1.755559
hsa-miR-27b-5p	-1.1658146
hsa-miR-7156-3p	-0.5202025
hsa-miR-3155b	-1.329743
hsa-miR-888-3p	0.002527
hsa-miR-299-3p	-0.180929
hsa-miR-4776-5p	-1.820646
hsa-miR-491-5p	-0.243941
hsa-miR-6828-5p	-1.788407
hsa-miR-203b-3p	-0.234595
hsa-miR-8074	-0.738602
hsa-miR-582-3p	-0.1374074
hsa-miR-433-3p	-1.333777
hsa-miR-548am-3p	0.3364532
hsa-miR-8081	1.480581
hsa-miR-5588-3p	2.5575
hsa-miR-4761-5p	-0.798634
hsa-miR-4304	0.55639
hsa-miR-4636	-0.300902
hsa-miR-4531	-1.129776
hsa-miR-7160-3p	-0.5218138
hsa-miR-6731-5p	-0.622179
hsa-miR-4427	-0.7696759
hsa-miR-1205	-1.955825
hsa-miR-1233-5p	0.891918
hsa-miR-4291	-1.269015
hsa-miR-4670-3p	-0.704389
hsa-miR-9-3p	-1.422195
hsa-miR-412-5p	-1.427036
hsa-miR-6514-5p	-0.827053
hsa-miR-6853-5p	-0.909322
hsa-miR-7161-5p	-0.13508
hsa-miR-219b-5p	1.796302
hsa-miR-7703	-1.920436
hsa-miR-4474-3p	-1.574327
hsa-miR-495-3p	-0.62173149
hsa-miR-1233-3p	-1.227849
hsa-miR-5693	-1.912275
hsa-miR-1253	-0.9403746
hsa-miR-365a-5p	1.524455
hsa-miR-650	0.952253
hsa-miR-513a-3p	1.1317237
hsa-miR-5010-5p	-0.5059986
hsa-miR-135b-3p	0.2488476
hsa-miR-4709-3p	-1.870959
hsa-miR-200a-3p	-0.526958
hsa-miR-3925-5p	0.268908
hsa-miR-378j	-2.32731
hsa-miR-200c-5p	0.174326
hsa-miR-8052	1.129514
hsa-miR-196b-3p	-1.273385
hsa-miR-1273g-5p	-1.442009
hsa-miR-4999-3p	-1.004551
hsa-miR-3622b-5p	-0.956978
hsa-miR-6510-3p	0.227837
hsa-miR-573	0.230121
hsa-miR-3174	-0.991077
hsa-miR-7153-5p	-2.11787
hsa-miR-105-5p	-1.54436776
hsa-miR-517-5p	-1.202444
hsa-miR-5197-3p	-0.310412
hsa-miR-3122	-0.986623
hsa-miR-325	-0.82098
hsa-miR-3125	0.7011985
hsa-miR-4659a-3p	1.8427104
hsa-miR-3145-5p	0.0488071
hsa-miR-6859-5p	1.058462
hsa-miR-486-3p	1.74526
hsa-miR-20b-3p	-2.319603
hsa-miR-4754	-1.759105
hsa-miR-33a-3p	-1.4050367
hsa-miR-188-3p	0.2261572
hsa-miR-7848-3p	-0.7022093
hsa-miR-25-5p	3.41447
hsa-miR-487a-3p	-0.4269864
hsa-miR-4300	-1.08635
hsa-miR-133a-5p	-1.60988
hsa-miR-7161-3p	-1.371247
hsa-miR-5695	-1.921437
hsa-miR-4685-3p	0.409197
hsa-miR-708-3p	0.34623
hsa-miR-3912-3p	-0.497072
hsa-miR-6511b-5p	-1.342763
hsa-miR-134-3p	-0.732342
hsa-miR-6863	-1.311803
hsa-miR-6773-5p	-1.12422
hsa-miR-147b	0.916084
hsa-miR-378i	3.413357
hsa-miR-510-3p	-1.945873
hsa-miR-7157-3p	-1.876903
hsa-miR-8070	-0.642738
hsa-miR-1827	-1.257542
hsa-miR-770-5p	0.015842
hsa-miR-661	-0.692636
hsa-miR-8057	-0.965072
hsa-miR-6762-5p	-1.477614
hsa-miR-5699-5p	1.625726
hsa-miR-99a-3p	-1.5042472
hsa-miR-6848-5p	1.071133
hsa-miR-6722-5p	-1.227638
hsa-miR-644a	-1.31972776
hsa-miR-3150b-3p	-1.24836
hsa-miR-2276-5p	-1.528427
hsa-miR-3161	-0.744931
hsa-miR-30a-5p	-1.247257
hsa-miR-3152-5p	-1.075493
hsa-miR-5187-5p	0.548774
hsa-miR-1251-3p	-1.401438
hsa-miR-202-3p	-0.1775919
hsa-miR-676-5p	-1.362238
hsa-miR-4731-5p	-1.370677
hsa-miR-4439	-0.9772035
hsa-miR-1343-3p	-0.623404
hsa-miR-4278	-1.879374
hsa-miR-7153-3p	-2.08957
hsa-miR-3155a	-1.0517231
hsa-miR-4747-3p	0.721704
hsa-miR-627-5p	1.2905237
hsa-miR-4437	-1.5643005
hsa-miR-3192-5p	-1.481357
hsa-miR-7853-5p	0.5031446
hsa-miR-4802-5p	-0.309346
hsa-miR-4428	-0.23847
hsa-miR-6873-5p	-0.800798
hsa-miR-5047	-0.993822
hsa-miR-4258	-0.847673
hsa-miR-7705	-1.219288
hsa-miR-4784	-0.654672
hsa-miR-4761-3p	0.2606385
hsa-miR-6075	2.222160516
hsa-miR-1273c	-1.050273
hsa-miR-6838-3p	-1.597453
hsa-miR-200a-5p	-2.051906
hsa-miR-4426	-1.019223
hsa-miR-219b-3p	-1.606158
hsa-miR-5188	-0.452571
hsa-miR-5572	0.068802
hsa-miR-1297	-0.794944
hsa-miR-6746-3p	-1.381415
hsa-miR-3919	-1.242099
hsa-miR-1285-3p	-1.359994
hsa-miR-548aw	-0.334599
hsa-miR-2114-3p	-1.53505
hsa-miR-921	0.782391
hsa-miR-146b-3p	-1.280652
hsa-miR-181b-3p	-0.722262
hsa-miR-8073	2.4644797
hsa-miR-5702	-0.4233033
hsa-miR-587	-2.401188
hsa-miR-4654	-1.226879
hsa-miR-3662	-1.006216
hsa-miR-181b-2-3p	-1.007615
hsa-miR-3187-5p	-0.055753
hsa-miR-1468-5p	-0.796567
hsa-miR-4647	-0.33372
hsa-miR-4661-3p	-1.79272
hsa-miR-4468	-0.544248
hsa-miR-222-5p	-1.240371
hsa-miR-4639-5p	0.146001
hsa-miR-3126-3p	-2.67536
hsa-miR-141-3p	-1.45483
hsa-miR-4268	-0.767994
hsa-miR-617	-0.310759
hsa-miR-4318	-1.232922
hsa-miR-1255a	-1.909015
hsa-miR-4537	-1.154524
hsa-miR-604	-1.938711
hsa-miR-510-5p	-0.674481
hsa-miR-151a-5p	5.45135
hsa-miR-4797-5p	-2.127174
hsa-miR-99b-5p	-1.973452
hsa-miR-125b-1-3p	-1.27751
hsa-miR-5707	-0.468515
hsa-miR-3143	-1.006782
hsa-miR-2467-3p	-0.741188
hsa-miR-99b-3p	-0.624393
hsa-miR-548ay-3p	-1.425149
hsa-miR-3193	-0.672733
hsa-miR-532-5p	3.140321
hsa-miR-452-5p	2.0551847
hsa-miR-4779	-1.557644
hsa-miR-7155-3p	-1.2397977
hsa-miR-502-3p	1.474048
hsa-miR-6857-5p	2.005356
hsa-miR-7702	-1.007061
hsa-miR-1295b-5p	0.149007
hsa-miR-96-3p	-0.88487473
hsa-miR-1255b-5p	-0.450055
hsa-miR-511-5p	-1.0676798
hsa-miR-499b-3p	-0.83522
hsa-miR-659-5p	-0.110848
hsa-miR-606	-1.409441
hsa-miR-597-5p	-1.40906
hsa-miR-6815-5p	-0.203424
hsa-miR-571	-1.01358
hsa-miR-4715-5p	-0.3926
hsa-miR-4735-5p	-0.053126
hsa-miR-4653-5p	1.925577
hsa-miR-412-3p	-1.553163
hsa-miR-3664-3p	-0.084417
hsa-miR-200b-3p	-1.688518
hsa-miR-1208	-0.196016
hsa-miR-3686	-1.911294
hsa-miR-6890-5p	-1.638376
hsa-miR-6870-5p	1.662953
hsa-miR-1306-5p	-1.483429
hsa-miR-579-5p	0.6590931
hsa-miR-6802-3p	-1.198935
hsa-miR-4659a-5p	0.278448
hsa-miR-675-3p	-1.1541885
hsa-miR-301b-5p	-1.720124
hsa-miR-4648	0.873588
hsa-miR-643	-0.9895683
hsa-miR-3173-3p	-2.108559
hsa-miR-3200-3p	-0.869883
hsa-miR-520f-5p	-1.260445
hsa-miR-4768-5p	-2.174391
hsa-miR-8053	-0.4977814
hsa-miR-3941	-0.008078
hsa-miR-892c-5p	-0.7346052
hsa-miR-383-3p	-0.93757039
hsa-miR-4661-5p	-1.082141
hsa-miR-3910	-2.069582
hsa-miR-943	-1.654883
hsa-miR-6780a-5p	1.943664
hsa-miR-132-3p	0.906707
hsa-miR-3666	-1.253798
hsa-miR-370-5p	-1.169552
hsa-miR-600	-1.283926
hsa-miR-375	-1.723091
hsa-miR-17-3p	0.251783
hsa-miR-4717-5p	-0.837709
hsa-miR-509-5p	-1.408846
hsa-miR-3164	-0.416808
hsa-miR-5584-5p	-2.2389
hsa-miR-9500	-1.871159
hsa-miR-4521	-1.740896
hsa-miR-4252	-0.583141
hsa-miR-496	-1.0220514
hsa-miR-6744-5p	-1.292122
hsa-miR-550b-3p	-1.58838
hsa-miR-4315	-0.7756835
hsa-miR-128-1-5p	-1.325922
hsa-miR-6842-5p	-0.914166
hsa-miR-3926	-0.4858744
hsa-miR-6869-3p	-0.871703
hsa-miR-3922-5p	-0.125658
hsa-miR-4657	-0.667147
hsa-miR-4523	-0.272531
hsa-miR-875-3p	-0.7369481
hsa-miR-4804-5p	-1.778369
hsa-miR-125b-2-3p	-0.2746342
hsa-miR-1258	-0.1009052
hsa-miR-3936	-1.2565697
hsa-miR-379-5p	-1.223662
hsa-miR-5088-3p	-2.12039
hsa-miR-7113-3p	-0.6074395
hsa-miR-8059	-1.738291
hsa-miR-4490	-0.550686
hsa-miR-567	-1.351334
hsa-miR-3934-5p	-0.517523
hsa-miR-3197	-1.133685
hsa-miR-558	-2.027223
hsa-miR-4682	-1.024529
hsa-miR-3124-3p	-1.381016
hsa-miR-8088	-0.922993
hsa-miR-4728-5p	-0.244738
hsa-miR-6715b-3p	-0.09882
hsa-miR-4491	-1.162543
hsa-miR-4672	0.799557
hsa-miR-10a-3p	-1.295095
hsa-miR-4753-5p	0.825019
hsa-miR-194-5p	3.942439
hsa-miR-6742-5p	0.7740639
hsa-miR-5581-5p	4.71114
hsa-miR-509-3-5p	-1.416734
hsa-miR-6761-5p	-1.252705
hsa-miR-6892-5p	-1.819965
hsa-miR-4801	-1.247135
hsa-miR-181c-3p	0.4979399
hsa-miR-1908-5p	-1.735527
hsa-miR-548ax	0.38458702
hsa-miR-3146	-1.348934
hsa-miR-330-5p	-1.392673
hsa-miR-4660	-1.447687
hsa-miR-1322	-0.60881
hsa-miR-6837-5p	-2.19171
hsa-miR-1272	-1.250373
hsa-miR-1298-3p	-0.709942
hsa-miR-3168	-1.1357481
hsa-miR-331-5p	-1.487051
hsa-miR-662	-0.592931
hsa-miR-6077	-1.696891
hsa-miR-1203	0.389677
hsa-miR-4726-3p	-1.764322
hsa-miR-6509-5p	0.244306
hsa-miR-6841-5p	-1.420513
hsa-miR-204-3p	-0.9460836
hsa-miR-148a-5p	-1.002776
hsa-miR-8056	-0.727147
hsa-miR-3159	-1.0036184
hsa-miR-6818-5p	-1.872653
hsa-miR-503-5p	0.675746
hsa-miR-4638-3p	-1.226842
hsa-miR-4694-3p	-1.669314
hsa-miR-3170	-0.922599
hsa-miR-345-5p	1.81834106
hsa-miR-1307-3p	-1.200175
hsa-miR-8085	-1.006347
hsa-miR-519d-5p	-1.928273
hsa-miR-6733-5p	-1.976067
hsa-miR-6715a-3p	-2.114508
hsa-miR-298	-1.1584779
hsa-miR-4724-5p	-1.488682
hsa-miR-6806-3p	-0.8105403
hsa-miR-4445-3p	-1.742293
hsa-miR-4772-5p	-1.530908
hsa-miR-4718	-1.153755
hsa-miR-2117	-1.963181
hsa-miR-6811-5p	-1.900776
hsa-miR-490-5p	0.150976
hsa-miR-615-5p	-1.206272
hsa-miR-4438	-1.00230606
hsa-miR-4684-3p	-1.83281
hsa-miR-1263	-0.351685
hsa-miR-593-5p	-0.1580126
hsa-miR-3689d	-1.707728
hsa-miR-4773	-0.533845
hsa-miR-4774-3p	-1.231866
hsa-miR-5004-5p	-1.353571
hsa-miR-4419b	-0.026825
hsa-miR-6781-5p	-1.88471
hsa-miR-5571-3p	0.404045
hsa-miR-548ad-3p	-0.4802913
hsa-miR-1301-3p	-1.172662
hsa-miR-523-3p	-0.5841919
hsa-miR-500b-3p	-0.740738
hsa-miR-3622a-5p	-1.259331
hsa-miR-1273d	-1.086164
hsa-miR-3935	-0.5458806
hsa-miR-5091	0.477179
hsa-miR-4529-3p	0.15762
hsa-miR-4650-3p	-1.278789
hsa-miR-3130-5p	-2.25339
hsa-miR-6081	-0.888926
hsa-miR-6852-5p	-1.054401
hsa-miR-648	-1.218967
hsa-miR-6835-5p	-0.9932135
hsa-miR-181d-3p	-0.452914
hsa-miR-411-3p	-1.395576
hsa-miR-5191	-0.960803
hsa-miR-1273e	0.499961
hsa-miR-6888-5p	-0.482176
hsa-miR-4737	0.163825
hsa-miR-2682-5p	-1.412512
hsa-miR-5705	-2.8524
hsa-miR-6771-3p	-0.325421
hsa-miR-935	-1.353532
hsa-miR-200b-5p	-1.249604
hsa-miR-4798-3p	-1.836073
hsa-miR-4723-5p	-1.762128
hsa-miR-4256	-0.575862
hsa-miR-6513-5p	-1.279781
hsa-miR-152-3p	-1.417311
hsa-miR-3689f	0.482428
hsa-miR-193a-5p	-1.1540327
hsa-miR-6811-3p	-0.960629
hsa-miR-5580-3p	-1.629549
hsa-miR-3621	0.0569528
hsa-miR-124-3p	-1.476215
hsa-miR-5586-3p	-1.80732
hsa-miR-3616-3p	-0.989261
hsa-miR-7158-5p	-1.694771
hsa-miR-4638-5p	-1.636152
hsa-miR-4482-5p	-1.456252
hsa-miR-1199-3p	-1.026462
hsa-miR-1237-5p	-0.176332
hsa-miR-3160-3p	-1.261328
hsa-miR-378e	-2.02226
hsa-miR-6720-5p	-1.07528297
hsa-miR-493-3p	-0.8398754
hsa-miR-514b-3p	0.0111771
hsa-miR-6720-3p	-0.759509
hsa-miR-6726-5p	-1.768852
hsa-miR-589-5p	-1.512051961
hsa-miR-3678-3p	-0.127893
hsa-miR-3199	-1.48979
hsa-miR-891a-5p	-1.482943
hsa-miR-5195-5p	-2.20331
hsa-miR-1247-5p	-1.151682
hsa-miR-514a-5p	-0.483599
hsa-miR-3126-5p	-2.32398
hsa-miR-217	-0.2226081
hsa-miR-208a-3p	-0.9365302
hsa-miR-4283	-2.06151
hsa-miR-4722-5p	-2.196491
hsa-miR-6753-3p	-1.786794
hsa-miR-8078	-2.34968
hsa-miR-2355-5p	-1.298172
hsa-miR-210-3p	5.45416
hsa-miR-6078	-0.979281
hsa-miR-6878-5p	-1.023872
hsa-miR-3190-3p	-0.4946818
hsa-miR-7151-3p	0.2781525
hsa-miR-1276	0.103805
hsa-miR-4494	-0.755862
hsa-miR-143-3p	-1.3866143
hsa-miR-548e-5p	-1.2745251
hsa-miR-431-5p	-1.208497
hsa-miR-6504-5p	-1.823603
hsa-miR-6814-5p	-0.526667
hsa-miR-5585-5p	-1.028742
hsa-miR-378c	-0.2301963
hsa-miR-6804-5p	0.2428638
hsa-miR-6755-5p	-1.203421
hsa-miR-3928-3p	-1.714074
hsa-miR-191-5p	-1.393957
hsa-miR-6816-5p	-1.308466
hsa-miR-5682	-1.765262
hsa-miR-6814-3p	-1.571468
hsa-miR-6885-5p	-0.4667511
hsa-miR-4699-5p	-1.163772
hsa-miR-3120-3p	-0.707155
hsa-miR-4446-3p	-0.1714976
hsa-miR-6871-3p	-0.72232
hsa-miR-3065-5p	-0.755706
hsa-miR-106b-3p	-0.6897703
hsa-miR-6080	0.4178878
hsa-miR-4255	0.100653
hsa-miR-3132	-1.008858
hsa-miR-2681-3p	-0.682074
hsa-miR-4691-3p	-1.083825
hsa-miR-1266-3p	-1.200233
hsa-miR-6767-5p	1.96171
hsa-miR-3163	-1.681074
hsa-miR-3914	-1.976527
hsa-miR-3615	-1.507109
hsa-miR-5004-3p	-0.299717
hsa-miR-183-3p	-2.108134
hsa-miR-2114-5p	-0.277232
hsa-miR-4488	-1.097304
hsa-miR-550b-2-5p	1.583812
hsa-miR-3169	-1.897331
hsa-miR-3151-5p	-0.046305
hsa-miR-554	-0.303169
hsa-miR-500a-5p	1.0102046
hsa-miR-4675	0.655681
hsa-miR-4506	-2.57032
hsa-miR-3154	-1.486393
hsa-miR-532-3p	-0.014626
hsa-miR-4421	-0.176709
hsa-miR-3181	-0.927472
hsa-miR-621	-1.80746
hsa-miR-7856-5p	-0.3067667
hsa-miR-378g	-1.015895
hsa-miR-4474-5p	-0.3399193
hsa-miR-4790-3p	-1.665625
hsa-miR-597-3p	-0.586981
hsa-miR-3612	-1.290576
hsa-miR-6810-5p	-0.881797
hsa-miR-3177-3p	-0.74173684
hsa-miR-3194-3p	-0.356944
hsa-miR-5008-3p	-1.62897
hsa-miR-920	-1.235103
hsa-miR-3139	-1.21748
hsa-miR-4637	-1.1388532
hsa-miR-5692a	-0.609359
hsa-miR-4296	-2.177711
hsa-miR-4745-3p	-2.20594
hsa-miR-589-3p	-1.618605
hsa-miR-3681-5p	-1.582757
hsa-miR-2277-5p	-0.671573
hsa-miR-6876-5p	-1.215875
hsa-miR-3677-5p	-2.05103
hsa-miR-7843-5p	-0.916456
hsa-miR-124-5p	-0.8448295
hsa-miR-564	-0.050008
hsa-miR-4418	0.0229
hsa-miR-6084	-0.15425
hsa-miR-3150a-3p	0.140305
hsa-miR-3691-5p	-1.33346
hsa-miR-1269b	-1.435252
hsa-miR-6840-5p	-0.347447
hsa-miR-6753-5p	0.611177
hsa-miR-4733-5p	-0.90169
hsa-miR-3658	-0.54231
hsa-miR-639	-0.460043
hsa-miR-3177-5p	-1.760169
hsa-miR-5189-3p	-0.983638
hsa-miR-6837-3p	-1.846549
hsa-miR-335-5p	0.127153
hsa-miR-652-3p	0.541217
hsa-miR-141-5p	-1.411434
hsa-miR-370-3p	-1.25737
hsa-miR-1469	1.075643
hsa-miR-302c-5p	-1.440335
hsa-miR-551b-5p	-1.5176048
hsa-miR-6783-5p	-1.431302
hsa-miR-6895-5p	-1.768645
hsa-miR-1973	-1.393675
hsa-miR-7111-5p	-0.252022
hsa-miR-4781-3p	-1.566374
hsa-miR-4533	-0.802146
hsa-miR-3187-3p	-0.705047
hsa-miR-4527	-0.336585
hsa-miR-2681-5p	-2.396148
hsa-miR-6791-3p	-2.24788
hsa-miR-8055	-1.049254
hsa-miR-4674	-0.9208116
hsa-miR-6829-3p	-1.520744
hsa-miR-4690-3p	-2.564404
hsa-miR-4303	-1.245456
hsa-miR-761	-0.96322
hsa-miR-138-2-3p	-0.087967
hsa-miR-128-2-5p	-2.340279
hsa-miR-4514	-0.82733
hsa-miR-330-3p	-0.023896
hsa-miR-5691	-1.830859
hsa-miR-4786-5p	-1.4505006
hsa-miR-1273h-5p	0.421167
hsa-miR-196a-3p	-2.153962
hsa-miR-1271-3p	0.993099
hsa-miR-4635	-1.786954
hsa-miR-3130-3p	-1.2446
hsa-miR-5003-5p	-1.647272
hsa-miR-4470	0.5609
hsa-miR-4781-5p	-1.316188
hsa-miR-1913	-1.20495
hsa-miR-378b	-1.379949
hsa-miR-3692-3p	-2.013789
hsa-miR-922	-1.344316
hsa-miR-3605-5p	-0.577788
hsa-miR-216b-5p	-1.734177
hsa-miR-4501	-1.353876
hsa-miR-1199-5p	-1.301036
hsa-miR-6816-3p	-1.060043
hsa-miR-7854-3p	-0.7241211
hsa-miR-4423-3p	-0.813495
hsa-miR-3939	-1.153478
hsa-miR-4633-3p	-1.90516
hsa-miR-378d	-0.544569
