
hsa-miR-525-3p	-1.522965
hsa-miR-363*	-2.667678
hsa-miR-558	-4.079721
hsa-miR-1255b	-3.7606
hsa-miR-18b*	4.975521
hsa-miR-555	-2.816144
hsa-miR-554	-4.06513
hsa-miR-557	83.5081
hsa-miR-30c-2*	5.92053
hsa-miR-125a-5p	-0.580259
hsa-miR-122	21.81146
hsa-miR-553	0.853421
hsa-miR-552	-0.74932
hsa-miR-3144-5p	-3.24535
hsa-miR-19b-1*	-2.013698
hsa-miR-96	5.60386
hsa-miR-519c-3p	0.5245439
hsa-miR-3183	-4.64195
hsa-miR-30a	5.74239
hsa-miR-30b	3.98395
hsa-miR-3161	0.315929
hsa-miR-30d	39.5527
hsa-miR-30e	44.6149
hsa-miR-891b	-0.690312
hsa-miR-3185	1.98213
hsa-miR-891a	-4.9573
hsa-miR-3180	-3.461645
hsa-miR-3181	-0.535583
hsa-miR-3182	-1.734641
hsa-miR-2114*	-3.20992
hsa-miR-26b*	0.0639291
hsa-miR-1274a	5.923088
hsa-miR-484	33.1604
hsa-miR-3188	109.8002
hsa-miR-3189	1.759547
hsa-miR-885-5p	6.2284
hsa-miR-2861	4101.015
hsa-miR-188-5p	265.07
hsa-miR-376c	-2.506271
hsa-miR-490-5p	-0.4483067
hsa-miR-221*	-0.95766
hsa-miR-324-5p	0.9636935
hsa-miR-1224-5p	80.6986
hsa-miR-3197	1.1279011
hsa-miR-31*	-0.867231
hsa-miR-1305	5.7239
hsa-miR-300	0.1018142
hsa-miR-19a	121.3507
hsa-miR-615-3p	5.981675
hsa-miR-338-3p	4.48115
hsa-miR-1306	57.9895
hsa-miR-520c-3p	1.712984
hsa-miR-194*	2.98065
hsa-miR-551a	-1.57485
hsa-miR-3194	47.8645
hsa-miR-581	-0.798293
hsa-miR-3622b-5p	2.635899
hsa-miR-2115*	-1.931625
hsa-miR-19b	357.588
hsa-miR-1290	483.0586
hsa-miR-3192	-2.74632
hsa-miR-27b*	-4.173307
